league,season,game,date,home_team,away_team,FTHG,FTAG,FTR,HR,AR,PSCH,PSCD,PSCA,H_Elo,A_Elo
ENG-Premier League,2324,2023-08-12 Newcastle-Aston Villa,2023-08-12 17:30:00,Newcastle,Aston Villa,5,1,H,0,0,1.68,4.2,5.29,1872.45019531,1824.44519043
ENG-Premier League,2324,2023-08-12 Sheffield United-Crystal Palace,2023-08-12 15:00:00,Sheffield United,Crystal Palace,0,1,A,0,0,3.98,3.22,2.17,1623.86804199,1753.84619141
ENG-Premier League,2324,2023-08-13 Brentford-Tottenham,2023-08-13 14:00:00,Brentford,Tottenham,2,2,D,0,0,2.62,3.54,2.8,1820.78088379,1812.32385254
ENG-Premier League,2324,2023-08-13 Chelsea-Liverpool,2023-08-13 16:30:00,Chelsea,Liverpool,1,1,D,0,0,3.21,3.89,2.2,1784.5447998,1943.3503418
ENG-Premier League,2324,2023-08-14 Man United-Wolves,2023-08-14 20:00:00,Man United,Wolves,1,0,H,0,0,1.27,6.3,12.25,1870.08166504,1715.48828125
ENG-Premier League,2324,2023-08-18 Nott'm Forest-Sheffield United,2023-08-18 19:45:00,Nott'm Forest,Sheffield United,2,1,H,0,0,1.94,3.51,4.48,1670.41308594,1623.86804199
ENG-Premier League,2324,2023-08-19 Fulham-Brentford,2023-08-19 15:00:00,Fulham,Brentford,0,3,A,1,0,2.87,3.22,2.75,1733.08740234,1820.78088379
ENG-Premier League,2324,2023-08-19 Liverpool-Bournemouth,2023-08-19 15:00:00,Liverpool,Bournemouth,3,1,H,1,0,1.2,8.25,13.0,1943.3503418,1657.08825684
ENG-Premier League,2324,2023-08-19 Man City-Newcastle,2023-08-19 20:00:00,Man City,Newcastle,1,0,H,0,0,1.87,3.84,4.37,2069.97924805,1872.45019531
ENG-Premier League,2324,2023-08-19 Tottenham-Man United,2023-08-19 17:30:00,Tottenham,Man United,2,0,H,0,0,3.07,3.87,2.28,1812.32385254,1870.08166504
ENG-Premier League,2324,2023-08-19 Wolves-Brighton,2023-08-19 15:00:00,Wolves,Brighton,1,4,A,1,0,4.11,4.21,1.83,1715.48828125,1824.61962891
ENG-Premier League,2324,2023-08-20 Aston Villa-Everton,2023-08-20 14:00:00,Aston Villa,Everton,4,0,H,0,0,1.85,3.92,4.38,1824.44519043,1704.68493652
ENG-Premier League,2324,2023-08-20 West Ham-Chelsea,2023-08-20 16:30:00,West Ham,Chelsea,3,1,H,1,0,3.25,3.65,2.27,1768.10974121,1784.5447998
ENG-Premier League,2324,2023-08-21 Crystal Palace-Arsenal,2023-08-21 20:00:00,Crystal Palace,Arsenal,0,1,A,0,1,4.51,3.53,1.93,1753.84619141,1915.81921387
ENG-Premier League,2324,2023-08-25 Chelsea-Luton,2023-08-25 20:00:00,Chelsea,Luton,3,0,H,0,0,1.27,6.25,12.5,1784.5447998,
ENG-Premier League,2324,2023-08-26 Arsenal-Fulham,2023-08-26 15:00:00,Arsenal,Fulham,2,2,D,0,1,1.29,6.29,10.32,1915.81921387,1733.08740234
ENG-Premier League,2324,2023-08-26 Bournemouth-Tottenham,2023-08-26 12:30:00,Bournemouth,Tottenham,0,2,A,0,0,3.47,3.89,2.09,1657.08825684,1812.32385254
ENG-Premier League,2324,2023-08-26 Brentford-Crystal Palace,2023-08-26 15:00:00,Brentford,Crystal Palace,1,1,D,0,0,2.16,3.37,3.81,1820.78088379,1753.84619141
ENG-Premier League,2324,2023-08-26 Brighton-West Ham,2023-08-26 17:30:00,Brighton,West Ham,1,3,A,0,0,1.5,4.95,6.25,1824.61962891,1768.10974121
ENG-Premier League,2324,2023-08-26 Everton-Wolves,2023-08-26 15:00:00,Everton,Wolves,0,1,A,0,0,2.45,3.38,3.14,1704.68493652,1715.48828125
ENG-Premier League,2324,2023-08-26 Man United-Nott'm Forest,2023-08-26 15:00:00,Man United,Nott'm Forest,3,2,H,0,1,1.38,5.3,8.51,1870.08166504,1670.41308594
ENG-Premier League,2324,2023-08-27 Burnley-Aston Villa,2023-08-27 14:00:00,Burnley,Aston Villa,1,3,A,0,0,3.24,3.6,2.29,1683.77587891,1824.44519043
ENG-Premier League,2324,2023-08-27 Newcastle-Liverpool,2023-08-27 16:30:00,Newcastle,Liverpool,1,2,A,0,1,2.24,3.93,3.11,1872.45019531,1943.3503418
ENG-Premier League,2324,2023-08-27 Sheffield United-Man City,2023-08-27 14:00:00,Sheffield United,Man City,1,2,A,0,0,16.0,7.4,1.2,1623.86804199,2069.97924805
ENG-Premier League,2324,2023-09-01 Luton-West Ham,2023-09-01 20:00:00,Luton,West Ham,1,2,A,0,0,4.67,4.09,1.76,,1768.10974121
ENG-Premier League,2324,2023-09-02 Brentford-Bournemouth,2023-09-02 15:00:00,Brentford,Bournemouth,2,2,D,0,0,1.75,4.01,4.86,1820.78088379,1657.08825684
ENG-Premier League,2324,2023-09-02 Brighton-Newcastle,2023-09-02 17:30:00,Brighton,Newcastle,3,1,H,0,0,2.64,3.87,2.59,1824.61962891,1872.45019531
ENG-Premier League,2324,2023-09-02 Burnley-Tottenham,2023-09-02 15:00:00,Burnley,Tottenham,2,5,A,0,0,3.71,3.79,2.04,1683.77587891,1812.32385254
ENG-Premier League,2324,2023-09-02 Chelsea-Nott'm Forest,2023-09-02 15:00:00,Chelsea,Nott'm Forest,0,1,A,0,0,1.41,5.01,8.45,1784.5447998,1670.41308594
ENG-Premier League,2324,2023-09-02 Man City-Fulham,2023-09-02 15:00:00,Man City,Fulham,5,1,H,0,0,1.19,7.65,16.0,2069.97924805,1733.08740234
ENG-Premier League,2324,2023-09-02 Sheffield United-Everton,2023-09-02 12:30:00,Sheffield United,Everton,2,2,D,0,0,3.21,3.42,2.39,1623.86804199,1704.68493652
ENG-Premier League,2324,2023-09-03 Arsenal-Man United,2023-09-03 16:30:00,Arsenal,Man United,3,1,H,0,0,1.76,4.2,4.49,1915.81921387,1870.08166504
ENG-Premier League,2324,2023-09-03 Crystal Palace-Wolves,2023-09-03 14:00:00,Crystal Palace,Wolves,3,2,H,0,0,1.9,3.61,4.54,1753.84619141,1715.48828125
ENG-Premier League,2324,2023-09-03 Liverpool-Aston Villa,2023-09-03 14:00:00,Liverpool,Aston Villa,3,0,H,0,0,1.65,4.67,5.02,1943.3503418,1824.44519043
ENG-Premier League,2324,2023-09-16 Aston Villa-Crystal Palace,2023-09-16 15:00:00,Aston Villa,Crystal Palace,3,1,H,0,0,1.98,3.66,4.08,1824.44519043,1753.84619141
ENG-Premier League,2324,2023-09-16 Fulham-Luton,2023-09-16 15:00:00,Fulham,Luton,1,0,H,0,0,1.69,3.82,5.68,1733.08740234,
ENG-Premier League,2324,2023-09-16 Man United-Brighton,2023-09-16 15:00:00,Man United,Brighton,1,3,A,0,0,2.07,3.9,3.53,1870.08166504,1824.61962891
ENG-Premier League,2324,2023-09-16 Newcastle-Brentford,2023-09-16 17:30:00,Newcastle,Brentford,1,0,H,0,0,1.66,4.17,5.43,1872.45019531,1820.78088379
ENG-Premier League,2324,2023-09-16 Tottenham-Sheffield United,2023-09-16 15:00:00,Tottenham,Sheffield United,2,1,H,0,1,1.3,6.31,9.4,1812.32385254,1623.86804199
ENG-Premier League,2324,2023-09-16 West Ham-Man City,2023-09-16 15:00:00,West Ham,Man City,1,3,A,0,0,5.49,4.3,1.63,1768.10974121,2069.97924805
ENG-Premier League,2324,2023-09-16 Wolves-Liverpool,2023-09-16 12:30:00,Wolves,Liverpool,1,3,A,0,0,4.58,4.46,1.71,1715.48828125,1943.3503418
ENG-Premier League,2324,2023-09-17 Bournemouth-Chelsea,2023-09-17 14:00:00,Bournemouth,Chelsea,0,0,D,0,0,4.34,3.97,1.83,1657.08825684,1784.5447998
ENG-Premier League,2324,2023-09-17 Everton-Arsenal,2023-09-17 16:30:00,Everton,Arsenal,0,1,A,0,0,6.0,4.3,1.59,1704.68493652,1915.81921387
ENG-Premier League,2324,2023-09-18 Nott'm Forest-Burnley,2023-09-18 19:45:00,Nott'm Forest,Burnley,1,1,D,0,1,2.14,3.51,3.69,1670.41308594,1683.77587891
ENG-Premier League,2324,2023-09-23 Brentford-Everton,2023-09-23 17:30:00,Brentford,Everton,1,3,A,0,0,1.95,3.53,4.4,1820.78088379,1704.68493652
ENG-Premier League,2324,2023-09-23 Burnley-Man United,2023-09-23 20:00:00,Burnley,Man United,0,1,A,0,0,4.32,4.0,1.83,1683.77587891,1870.08166504
ENG-Premier League,2324,2023-09-23 Crystal Palace-Fulham,2023-09-23 15:00:00,Crystal Palace,Fulham,0,0,D,0,0,2.1,3.39,3.97,1753.84619141,1733.08740234
ENG-Premier League,2324,2023-09-23 Luton-Wolves,2023-09-23 15:00:00,Luton,Wolves,1,1,D,0,1,3.28,3.31,2.41,,1715.48828125
ENG-Premier League,2324,2023-09-23 Man City-Nott'm Forest,2023-09-23 15:00:00,Man City,Nott'm Forest,2,0,H,1,0,1.17,8.5,18.0,2069.97924805,1670.41308594
ENG-Premier League,2324,2023-09-24 Arsenal-Tottenham,2023-09-24 14:00:00,Arsenal,Tottenham,2,2,D,0,0,1.65,4.39,5.11,1915.81921387,1812.32385254
ENG-Premier League,2324,2023-09-24 Brighton-Bournemouth,2023-09-24 14:00:00,Brighton,Bournemouth,3,1,H,0,0,1.52,4.97,5.9,1824.61962891,1657.08825684
ENG-Premier League,2324,2023-09-24 Chelsea-Aston Villa,2023-09-24 14:00:00,Chelsea,Aston Villa,0,1,A,0,0,1.91,3.93,4.1,1784.5447998,1824.44519043
ENG-Premier League,2324,2023-09-24 Liverpool-West Ham,2023-09-24 14:00:00,Liverpool,West Ham,3,1,H,0,0,1.39,5.64,7.61,1943.3503418,1768.10974121
ENG-Premier League,2324,2023-09-24 Sheffield United-Newcastle,2023-09-24 16:30:00,Sheffield United,Newcastle,0,8,A,0,0,6.05,4.39,1.57,1623.86804199,1872.45019531
ENG-Premier League,2324,2023-09-30 Aston Villa-Brighton,2023-09-30 12:30:00,Aston Villa,Brighton,6,1,H,0,0,2.49,3.77,2.82,1824.44519043,1824.61962891
ENG-Premier League,2324,2023-09-30 Bournemouth-Arsenal,2023-09-30 15:00:00,Bournemouth,Arsenal,0,4,A,0,0,6.06,4.62,1.55,1657.08825684,1915.81921387
ENG-Premier League,2324,2023-09-30 Everton-Luton,2023-09-30 15:00:00,Everton,Luton,1,2,A,0,0,1.67,3.93,5.7,1704.68493652,
ENG-Premier League,2324,2023-09-30 Man United-Crystal Palace,2023-09-30 15:00:00,Man United,Crystal Palace,0,1,A,0,0,1.58,4.37,5.96,1870.08166504,1753.84619141
ENG-Premier League,2324,2023-09-30 Newcastle-Burnley,2023-09-30 15:00:00,Newcastle,Burnley,2,0,H,0,0,1.38,5.24,8.53,1872.45019531,1683.77587891
ENG-Premier League,2324,2023-09-30 Tottenham-Liverpool,2023-09-30 17:30:00,Tottenham,Liverpool,2,1,H,0,2,2.96,4.01,2.3,1812.32385254,1943.3503418
ENG-Premier League,2324,2023-09-30 West Ham-Sheffield United,2023-09-30 15:00:00,West Ham,Sheffield United,2,0,H,0,0,1.48,4.79,7.0,1768.10974121,1623.86804199
ENG-Premier League,2324,2023-09-30 Wolves-Man City,2023-09-30 15:00:00,Wolves,Man City,2,1,H,0,0,8.61,5.19,1.39,1715.48828125,2069.97924805
ENG-Premier League,2324,2023-10-01 Nott'm Forest-Brentford,2023-10-01 14:00:00,Nott'm Forest,Brentford,1,1,D,1,0,2.62,3.27,2.99,1670.41308594,1820.78088379
ENG-Premier League,2324,2023-10-02 Fulham-Chelsea,2023-10-02 20:00:00,Fulham,Chelsea,0,2,A,0,0,3.52,3.49,2.22,1733.08740234,1784.5447998
ENG-Premier League,2324,2023-10-03 Luton-Burnley,2023-10-03 19:30:00,Luton,Burnley,1,2,A,0,0,2.95,3.22,2.69,,1683.77587891
ENG-Premier League,2324,2023-10-07 Burnley-Chelsea,2023-10-07 15:00:00,Burnley,Chelsea,1,4,A,0,0,5.2,4.07,1.69,1683.77587891,1784.5447998
ENG-Premier League,2324,2023-10-07 Crystal Palace-Nott'm Forest,2023-10-07 17:30:00,Crystal Palace,Nott'm Forest,0,0,D,0,0,2.34,3.12,3.64,1753.84619141,1670.41308594
ENG-Premier League,2324,2023-10-07 Everton-Bournemouth,2023-10-07 15:00:00,Everton,Bournemouth,3,0,H,0,0,1.93,3.78,4.18,1704.68493652,1657.08825684
ENG-Premier League,2324,2023-10-07 Fulham-Sheffield United,2023-10-07 15:00:00,Fulham,Sheffield United,3,1,H,0,0,1.52,4.56,6.57,1733.08740234,1623.86804199
ENG-Premier League,2324,2023-10-07 Luton-Tottenham,2023-10-07 12:30:00,Luton,Tottenham,0,1,A,0,1,6.8,5.15,1.45,,1812.32385254
ENG-Premier League,2324,2023-10-07 Man United-Brentford,2023-10-07 15:00:00,Man United,Brentford,2,1,H,0,0,1.63,4.33,5.41,1870.08166504,1820.78088379
ENG-Premier League,2324,2023-10-08 Arsenal-Man City,2023-10-08 16:30:00,Arsenal,Man City,1,0,H,0,0,3.0,3.39,2.56,1915.81921387,2069.97924805
ENG-Premier League,2324,2023-10-08 Brighton-Liverpool,2023-10-08 14:00:00,Brighton,Liverpool,2,2,D,0,0,3.26,4.19,2.1,1824.61962891,1943.3503418
ENG-Premier League,2324,2023-10-08 West Ham-Newcastle,2023-10-08 14:00:00,West Ham,Newcastle,2,2,D,0,0,3.58,3.73,2.11,1768.10974121,1872.45019531
ENG-Premier League,2324,2023-10-08 Wolves-Aston Villa,2023-10-08 14:00:00,Wolves,Aston Villa,1,1,D,1,0,3.7,3.68,2.08,1715.48828125,1824.44519043
ENG-Premier League,2324,2023-10-21 Bournemouth-Wolves,2023-10-21 15:00:00,Bournemouth,Wolves,1,2,A,1,0,2.31,3.46,3.32,1657.08825684,1715.48828125
ENG-Premier League,2324,2023-10-21 Brentford-Burnley,2023-10-21 15:00:00,Brentford,Burnley,3,0,H,0,1,1.74,3.9,5.09,1820.78088379,1683.77587891
ENG-Premier League,2324,2023-10-21 Chelsea-Arsenal,2023-10-21 17:30:00,Chelsea,Arsenal,2,2,D,0,0,3.35,3.44,2.31,1784.5447998,1915.81921387
ENG-Premier League,2324,2023-10-21 Liverpool-Everton,2023-10-21 12:30:00,Liverpool,Everton,2,0,H,0,1,1.4,5.5,7.4,1943.3503418,1704.68493652
ENG-Premier League,2324,2023-10-21 Man City-Brighton,2023-10-21 15:00:00,Man City,Brighton,2,1,H,1,0,1.36,5.69,7.74,2069.97924805,1824.61962891
ENG-Premier League,2324,2023-10-21 Newcastle-Crystal Palace,2023-10-21 15:00:00,Newcastle,Crystal Palace,4,0,H,0,0,1.48,4.49,7.68,1872.45019531,1753.84619141
ENG-Premier League,2324,2023-10-21 Nott'm Forest-Luton,2023-10-21 15:00:00,Nott'm Forest,Luton,2,2,D,0,0,1.76,3.65,5.39,1670.41308594,
ENG-Premier League,2324,2023-10-21 Sheffield United-Man United,2023-10-21 20:00:00,Sheffield United,Man United,1,2,A,0,0,7.8,5.6,1.38,1623.86804199,1870.08166504
ENG-Premier League,2324,2023-10-22 Aston Villa-West Ham,2023-10-22 16:30:00,Aston Villa,West Ham,4,1,H,0,0,1.79,4.02,4.54,1824.44519043,1768.10974121
ENG-Premier League,2324,2023-10-23 Tottenham-Fulham,2023-10-23 20:00:00,Tottenham,Fulham,2,0,H,0,0,1.52,4.72,6.13,1812.32385254,1733.08740234
ENG-Premier League,2324,2023-10-27 Crystal Palace-Tottenham,2023-10-27 20:00:00,Crystal Palace,Tottenham,1,2,A,0,0,4.58,3.85,1.81,1753.84619141,1812.32385254
ENG-Premier League,2324,2023-10-28 Arsenal-Sheffield United,2023-10-28 15:00:00,Arsenal,Sheffield United,5,0,H,0,0,1.13,9.5,21.0,1915.81921387,1623.86804199
ENG-Premier League,2324,2023-10-28 Bournemouth-Burnley,2023-10-28 15:00:00,Bournemouth,Burnley,2,1,H,0,0,2.13,3.65,3.51,1657.08825684,1683.77587891
ENG-Premier League,2324,2023-10-28 Chelsea-Brentford,2023-10-28 12:30:00,Chelsea,Brentford,0,2,A,0,0,1.65,4.05,5.6,1784.5447998,1820.78088379
ENG-Premier League,2324,2023-10-28 Wolves-Newcastle,2023-10-28 17:30:00,Wolves,Newcastle,2,2,D,0,0,4.11,3.75,1.93,1715.48828125,1872.45019531
ENG-Premier League,2324,2023-10-29 Aston Villa-Luton,2023-10-29 14:00:00,Aston Villa,Luton,3,1,H,0,0,1.34,5.85,8.55,1824.44519043,
ENG-Premier League,2324,2023-10-29 Brighton-Fulham,2023-10-29 14:00:00,Brighton,Fulham,1,1,D,0,0,1.64,4.32,5.29,1824.61962891,1733.08740234
ENG-Premier League,2324,2023-10-29 Liverpool-Nott'm Forest,2023-10-29 14:00:00,Liverpool,Nott'm Forest,3,0,H,0,0,1.22,7.31,12.08,1943.3503418,1670.41308594
ENG-Premier League,2324,2023-10-29 Man United-Man City,2023-10-29 15:30:00,Man United,Man City,0,3,A,0,0,5.6,4.3,1.61,1870.08166504,2069.97924805
ENG-Premier League,2324,2023-10-29 West Ham-Everton,2023-10-29 13:00:00,West Ham,Everton,0,1,A,0,0,2.08,3.7,3.62,1768.10974121,1704.68493652
ENG-Premier League,2324,2023-11-04 Brentford-West Ham,2023-11-04 15:00:00,Brentford,West Ham,3,2,H,0,0,2.16,3.71,3.39,1820.78088379,1768.10974121
ENG-Premier League,2324,2023-11-04 Burnley-Crystal Palace,2023-11-04 15:00:00,Burnley,Crystal Palace,0,2,A,0,0,3.53,3.21,2.31,1683.77587891,1753.84619141
ENG-Premier League,2324,2023-11-04 Everton-Brighton,2023-11-04 15:00:00,Everton,Brighton,1,1,D,0,0,2.86,3.52,2.54,1704.68493652,1824.61962891
ENG-Premier League,2324,2023-11-04 Fulham-Man United,2023-11-04 12:30:00,Fulham,Man United,0,1,A,0,0,3.03,3.59,2.38,1733.08740234,1870.08166504
ENG-Premier League,2324,2023-11-04 Man City-Bournemouth,2023-11-04 15:00:00,Man City,Bournemouth,6,1,H,0,0,1.09,11.5,28.5,2069.97924805,1657.08825684
ENG-Premier League,2324,2023-11-04 Newcastle-Arsenal,2023-11-04 17:30:00,Newcastle,Arsenal,1,0,H,0,0,2.84,3.23,2.73,1872.45019531,1915.81921387
ENG-Premier League,2324,2023-11-04 Sheffield United-Wolves,2023-11-04 15:00:00,Sheffield United,Wolves,2,1,H,0,0,4.35,3.76,1.87,1623.86804199,1715.48828125
ENG-Premier League,2324,2023-11-05 Luton-Liverpool,2023-11-05 16:30:00,Luton,Liverpool,1,1,D,0,0,15.0,8.5,1.18,,1943.3503418
ENG-Premier League,2324,2023-11-05 Nott'm Forest-Aston Villa,2023-11-05 14:00:00,Nott'm Forest,Aston Villa,2,0,H,0,0,3.93,3.81,1.95,1670.41308594,1824.44519043
ENG-Premier League,2324,2023-11-06 Tottenham-Chelsea,2023-11-06 20:00:00,Tottenham,Chelsea,1,4,A,2,0,2.37,3.65,3.0,1812.32385254,1784.5447998
ENG-Premier League,2324,2023-11-11 Arsenal-Burnley,2023-11-11 15:00:00,Arsenal,Burnley,3,1,H,1,0,1.19,7.49,16.59,1915.81921387,1683.77587891
ENG-Premier League,2324,2023-11-11 Bournemouth-Newcastle,2023-11-11 17:30:00,Bournemouth,Newcastle,2,0,H,0,0,3.9,3.76,1.97,1657.08825684,1872.45019531
ENG-Premier League,2324,2023-11-11 Crystal Palace-Everton,2023-11-11 15:00:00,Crystal Palace,Everton,2,3,A,0,0,2.71,3.12,2.96,1753.84619141,1704.68493652
ENG-Premier League,2324,2023-11-11 Man United-Luton,2023-11-11 15:00:00,Man United,Luton,1,0,H,0,0,1.29,6.14,10.06,1870.08166504,
ENG-Premier League,2324,2023-11-11 Wolves-Tottenham,2023-11-11 12:30:00,Wolves,Tottenham,2,1,H,0,0,3.13,3.62,2.31,1715.48828125,1812.32385254
ENG-Premier League,2324,2023-11-12 Aston Villa-Fulham,2023-11-12 14:00:00,Aston Villa,Fulham,3,1,H,0,0,1.64,4.22,5.4,1824.44519043,1733.08740234
ENG-Premier League,2324,2023-11-12 Brighton-Sheffield United,2023-11-12 14:00:00,Brighton,Sheffield United,1,1,D,1,0,1.27,6.23,11.19,1824.61962891,1623.86804199
ENG-Premier League,2324,2023-11-12 Chelsea-Man City,2023-11-12 16:30:00,Chelsea,Man City,4,4,D,0,0,4.8,4.0,1.76,1784.5447998,2069.97924805
ENG-Premier League,2324,2023-11-12 Liverpool-Brentford,2023-11-12 14:00:00,Liverpool,Brentford,3,0,H,0,0,1.4,5.51,7.48,1943.3503418,1820.78088379
ENG-Premier League,2324,2023-11-12 West Ham-Nott'm Forest,2023-11-12 14:00:00,West Ham,Nott'm Forest,3,2,H,0,0,1.81,3.84,4.59,1768.10974121,1670.41308594
ENG-Premier League,2324,2023-11-25 Brentford-Arsenal,2023-11-25 17:30:00,Brentford,Arsenal,0,1,A,0,0,5.8,4.05,1.65,1820.78088379,1915.81921387
ENG-Premier League,2324,2023-11-25 Burnley-West Ham,2023-11-25 15:00:00,Burnley,West Ham,1,2,A,0,0,3.48,3.43,2.23,1683.77587891,1768.10974121
ENG-Premier League,2324,2023-11-25 Luton-Crystal Palace,2023-11-25 15:00:00,Luton,Crystal Palace,2,1,H,0,0,4.12,3.42,2.03,,1753.84619141
ENG-Premier League,2324,2023-11-25 Man City-Liverpool,2023-11-25 12:30:00,Man City,Liverpool,1,1,D,0,0,1.7,4.42,4.61,2069.97924805,1943.3503418
ENG-Premier League,2324,2023-11-25 Newcastle-Chelsea,2023-11-25 15:00:00,Newcastle,Chelsea,4,1,H,0,1,2.6,3.55,2.76,1872.45019531,1784.5447998
ENG-Premier League,2324,2023-11-25 Nott'm Forest-Brighton,2023-11-25 15:00:00,Nott'm Forest,Brighton,2,3,A,0,1,3.69,3.63,2.07,1670.41308594,1824.61962891
ENG-Premier League,2324,2023-11-25 Sheffield United-Bournemouth,2023-11-25 15:00:00,Sheffield United,Bournemouth,1,3,A,0,0,3.57,3.5,2.16,1623.86804199,1657.08825684
ENG-Premier League,2324,2023-11-26 Everton-Man United,2023-11-26 16:30:00,Everton,Man United,0,3,A,0,0,2.68,3.45,2.75,1704.68493652,1870.08166504
ENG-Premier League,2324,2023-11-26 Tottenham-Aston Villa,2023-11-26 14:00:00,Tottenham,Aston Villa,1,2,A,0,0,2.7,3.7,2.58,1812.32385254,1824.44519043
ENG-Premier League,2324,2023-11-27 Fulham-Wolves,2023-11-27 20:00:00,Fulham,Wolves,3,2,H,0,0,2.43,3.3,3.19,1733.08740234,1715.48828125
ENG-Premier League,2324,2023-12-02 Arsenal-Wolves,2023-12-02 15:00:00,Arsenal,Wolves,2,1,H,0,0,1.24,6.5,13.0,1915.81921387,1715.48828125
ENG-Premier League,2324,2023-12-02 Brentford-Luton,2023-12-02 15:00:00,Brentford,Luton,3,1,H,0,0,1.54,4.43,6.38,1820.78088379,
ENG-Premier League,2324,2023-12-02 Burnley-Sheffield United,2023-12-02 15:00:00,Burnley,Sheffield United,5,0,H,0,1,1.74,3.81,5.19,1683.77587891,1623.86804199
ENG-Premier League,2324,2023-12-02 Newcastle-Man United,2023-12-02 20:00:00,Newcastle,Man United,1,0,H,0,0,2.0,3.78,3.79,1872.45019531,1870.08166504
ENG-Premier League,2324,2023-12-02 Nott'm Forest-Everton,2023-12-02 17:30:00,Nott'm Forest,Everton,0,1,A,0,0,2.88,3.16,2.76,1670.41308594,1704.68493652
ENG-Premier League,2324,2023-12-03 Bournemouth-Aston Villa,2023-12-03 14:00:00,Bournemouth,Aston Villa,2,2,D,0,0,3.12,3.98,2.19,1657.08825684,1824.44519043
ENG-Premier League,2324,2023-12-03 Chelsea-Brighton,2023-12-03 14:00:00,Chelsea,Brighton,3,2,H,1,0,1.6,4.45,5.5,1784.5447998,1824.61962891
ENG-Premier League,2324,2023-12-03 Liverpool-Fulham,2023-12-03 14:00:00,Liverpool,Fulham,4,3,H,0,0,1.23,7.04,11.81,1943.3503418,1733.08740234
ENG-Premier League,2324,2023-12-03 Man City-Tottenham,2023-12-03 16:30:00,Man City,Tottenham,3,3,D,0,0,1.23,7.6,10.75,2069.97924805,1812.32385254
ENG-Premier League,2324,2023-12-03 West Ham-Crystal Palace,2023-12-03 14:00:00,West Ham,Crystal Palace,1,1,D,0,0,1.94,3.58,4.26,1768.10974121,1753.84619141
ENG-Premier League,2324,2023-12-05 Luton-Arsenal,2023-12-05 20:15:00,Luton,Arsenal,3,4,A,0,0,15.5,7.25,1.2,,1915.81921387
ENG-Premier League,2324,2023-12-05 Wolves-Burnley,2023-12-05 19:30:00,Wolves,Burnley,1,0,H,0,0,1.95,3.65,4.13,1715.48828125,1683.77587891
ENG-Premier League,2324,2023-12-06 Aston Villa-Man City,2023-12-06 20:15:00,Aston Villa,Man City,1,0,H,0,0,5.12,4.33,1.64,1824.44519043,2069.97924805
ENG-Premier League,2324,2023-12-06 Brighton-Brentford,2023-12-06 19:30:00,Brighton,Brentford,2,1,H,0,0,1.76,4.1,4.57,1824.61962891,1820.78088379
ENG-Premier League,2324,2023-12-06 Crystal Palace-Bournemouth,2023-12-06 19:30:00,Crystal Palace,Bournemouth,0,2,A,0,0,2.36,3.43,3.2,1753.84619141,1657.08825684
ENG-Premier League,2324,2023-12-06 Fulham-Nott'm Forest,2023-12-06 19:30:00,Fulham,Nott'm Forest,5,0,H,0,0,2.06,3.46,3.94,1733.08740234,1670.41308594
ENG-Premier League,2324,2023-12-06 Man United-Chelsea,2023-12-06 20:15:00,Man United,Chelsea,2,1,H,0,0,2.86,3.61,2.49,1870.08166504,1784.5447998
ENG-Premier League,2324,2023-12-06 Sheffield United-Liverpool,2023-12-06 19:30:00,Sheffield United,Liverpool,0,2,A,0,0,14.0,8.5,1.18,1623.86804199,1943.3503418
ENG-Premier League,2324,2023-12-07 Everton-Newcastle,2023-12-07 19:30:00,Everton,Newcastle,3,0,H,0,0,3.28,3.45,2.31,1704.68493652,1872.45019531
ENG-Premier League,2324,2023-12-07 Tottenham-West Ham,2023-12-07 20:15:00,Tottenham,West Ham,1,2,A,0,0,1.67,4.4,4.9,1812.32385254,1768.10974121
ENG-Premier League,2324,2023-12-09 Aston Villa-Arsenal,2023-12-09 17:30:00,Aston Villa,Arsenal,1,0,H,0,0,3.65,3.87,2.02,1824.44519043,1915.81921387
ENG-Premier League,2324,2023-12-09 Brighton-Burnley,2023-12-09 15:00:00,Brighton,Burnley,1,1,D,0,0,1.54,4.53,6.19,1824.61962891,1683.77587891
ENG-Premier League,2324,2023-12-09 Crystal Palace-Liverpool,2023-12-09 12:30:00,Crystal Palace,Liverpool,1,2,A,1,0,6.65,4.7,1.5,1753.84619141,1943.3503418
ENG-Premier League,2324,2023-12-09 Man United-Bournemouth,2023-12-09 15:00:00,Man United,Bournemouth,0,3,A,0,0,1.67,4.48,4.78,1870.08166504,1657.08825684
ENG-Premier League,2324,2023-12-09 Sheffield United-Brentford,2023-12-09 15:00:00,Sheffield United,Brentford,1,0,H,0,0,4.71,3.91,1.78,1623.86804199,1820.78088379
ENG-Premier League,2324,2023-12-09 Wolves-Nott'm Forest,2023-12-09 15:00:00,Wolves,Nott'm Forest,1,1,D,0,0,1.99,3.34,4.42,1715.48828125,1670.41308594
ENG-Premier League,2324,2023-12-10 Everton-Chelsea,2023-12-10 14:00:00,Everton,Chelsea,2,0,H,0,0,2.55,3.45,2.88,1704.68493652,1784.5447998
ENG-Premier League,2324,2023-12-10 Fulham-West Ham,2023-12-10 14:00:00,Fulham,West Ham,5,0,H,0,0,2.19,3.6,3.41,1733.08740234,1768.10974121
ENG-Premier League,2324,2023-12-10 Luton-Man City,2023-12-10 14:00:00,Luton,Man City,1,2,A,0,0,16.0,7.8,1.18,,2069.97924805
