home_team_elo,away_team_elo,home_xG_to_date,away_xG_to_date,home_xG_against_to_date,away_xG_against_to_date,home_goals_scored_to_date,away_goals_scored_to_date,home_goals_conceded_to_date,away_goals_conceded_to_date,home_points_to_date,away_points_to_date,home_form,away_form,match_result
1655.9362793,1702.24511719,32.3,40.6,39.7,43.7,22,43,36,46,26,36,0.4,2.0,2
1689.45178223,1674.12109375,40.5,27.6,26.9,40.9,29,28,36,45,29,28,1.4,1.4,0
1725.88525391,1821.1105957,39.8,36.5,33.8,33.4,39,47,28,30,41,45,1.4,1.8,2
1790.91699219,1842.52282715,38.5,39.0,32.9,31.4,42,37,32,29,48,41,1.4,2.4,1
1841.80371094,1908.83166504,40.4,48.7,33.8,33.9,40,48,32,36,42,46,2.4,2.6,2
1898.07263184,1582.69042969,43.4,23.4,22.8,49.6,44,20,25,57,51,18,2.4,0.4,2
1709.88879395,1616.64477539,41.9,26.6,45.3,46.9,45,16,47,50,39,14,2.0,1.2,0
1818.86047363,2026.04296875,43.6,55.2,33.9,23.0,53,64,32,21,56,71,1.4,1.8,2
1717.04968262,1648.29260254,40.2,33.9,35.6,41.0,39,23,30,38,41,26,1.4,0.4,0
1922.33935547,1701.61096191,45.9,41.4,32.7,27.0,56,32,32,36,57,32,1.0,1.4,0
1661.96191406,1829.94616699,27.7,38.3,41.8,33.8,28,49,48,30,28,48,1.4,1.8,1
1706.29516602,1733.34460449,28.8,26.4,38.3,40.3,36,22,51,37,33,33,1.4,1.2,0
1767.01184082,1699.04614258,33.7,24.4,38.4,42.8,40,31,37,47,46,37,1.4,1.2,1
1763.08410645,1791.6361084,28.2,40.9,37.8,34.3,28,45,38,35,35,49,0.8,1.4,2
1640.58728027,1755.49389648,34.9,30.3,42.5,39.1,24,30,41,41,26,35,0.4,0.8,2
1702.20068359,1881.99719238,25.1,45.5,45.3,24.4,32,46,48,30,38,51,1.2,2.4,2
1911.07653809,1725.67797852,51.1,41.7,34.0,36.6,51,42,36,31,49,44,2.6,1.4,0
2032.45214844,1715.47607422,56.6,44.3,23.3,46.4,66,47,21,48,74,42,1.8,2.0,2
1725.61877441,1666.29077148,27.9,31.1,42.5,44.5,24,30,40,50,33,29,1.2,1.4,2
1611.98046875,1827.29821777,27.7,40.5,49.3,36.2,17,40,52,35,14,42,1.2,2.4,2
1826.54016113,1929.2364502,41.0,47.4,37.2,33.9,51,58,32,33,49,60,1.8,1.0,2
1800.14941406,1813.91369629,42.2,43.9,36.4,35.3,48,53,37,34,52,56,1.4,1.4,0
1699.26049805,1764.78015137,42.6,36.2,28.5,39.1,33,41,38,38,32,47,1.4,1.4,1
1610.22570801,1714.94384766,25.0,31.0,51.7,39.8,25,39,59,53,21,36,0.4,1.4,0
1768.11047363,1822.58850098,36.6,41.9,40.3,39.3,41,52,38,35,48,49,1.4,1.8,1
1681.24072266,1812.3470459,32.3,43.0,46.5,37.3,32,51,51,39,32,55,1.4,1.4,0
1765.91943359,1610.0333252,30.8,28.0,40.0,51.0,31,17,41,55,38,14,0.8,1.2,0
1855.18212891,1639.15686035,42.2,35.8,36.5,43.0,43,24,35,42,45,26,2.4,0.4,1
1943.4831543,1719.66394043,49.5,29.9,34.8,43.7,61,25,34,42,63,33,1.0,1.2,0
1735.45275879,1915.24682617,44.4,53.4,48.5,34.5,49,53,49,37,45,52,2.0,2.6,1
1891.16381836,1704.92529297,48.6,43.8,24.8,28.9,50,33,31,38,54,33,2.4,1.4,1
1726.86450195,2024.60778809,42.2,58.7,38.9,23.4,43,67,33,23,44,74,1.4,1.8,2
1821.76062012,1701.94238281,43.3,32.5,41.1,42.8,54,39,37,56,50,36,1.8,1.4,0
1810.71105957,1632.22241211,44.8,28.0,36.1,53.2,55,28,37,59,56,24,1.4,0.4,0
1849.18591309,1768.93823242,44.9,38.4,37.4,41.7,44,43,36,40,46,49,2.4,1.4,2
1911.06506348,1691.95483398,54.8,34.5,36.8,48.4,54,35,38,53,53,35,2.6,1.4,1
1606.05847168,1710.35913086,28.5,44.3,52.1,29.6,17,33,56,38,14,34,1.2,1.4,0
1801.63293457,1885.72998047,44.9,49.3,39.5,25.3,53,50,42,31,55,55,1.4,2.4,2
1724.45935059,1626.23474121,42.9,28.5,40.1,55.3,44,28,35,62,44,24,1.4,0.4,1
1739.63464355,1947.43103027,46.7,52.0,49.9,35.7,50,64,50,35,46,66,2.0,1.0,1
1769.89428711,1715.71606445,31.9,30.8,40.5,46.2,32,26,41,45,41,33,0.8,1.2,2
1816.69873047,1699.05566406,46.9,25.5,36.6,48.4,58,33,37,52,59,38,1.4,1.2,0
1699.85192871,1823.75415039,33.3,48.4,44.2,37.3,40,60,58,38,36,62,1.4,1.4,1
1702.29736328,1746.87561035,46.3,47.0,30.3,51.1,33,50,39,50,34,47,1.4,2.0,0
1896.9498291,1647.51782227,51.8,36.7,25.7,45.7,51,25,31,43,58,27,2.4,0.4,0
1696.72973633,2033.76318359,26.2,59.9,49.9,24.1,34,69,54,24,38,77,1.2,1.8,2
1782.09887695,1723.47924805,38.9,46.1,42.5,41.6,44,46,40,37,52,45,1.4,1.4,2
1700.34399414,1835.23681641,35.5,45.7,50.8,37.9,36,44,54,37,36,46,1.4,2.4,2
1828.58044434,1618.84985352,44.7,29.2,41.9,54.1,56,18,38,56,53,17,1.8,1.2,0
1738.76672363,1797.57910156,32.8,45.3,46.6,42.0,30,53,45,43,36,55,1.2,1.4,2
1631.94445801,1751.57324219,30.0,32.300000000000004,58.5,42.5,30,32,64,45,25,41,0.4,0.8,1
1824.29003906,1696.33081055,50.3,35.8,38.2,52.8,61,36,39,56,63,36,1.4,1.4,2
1737.94372559,1837.98962402,47.6,46.9,53.4,42.4,50,60,52,38,47,56,2.0,1.8,0
1910.81323242,1706.13183594,57.2,34.2,37.8,46.1,55,41,39,59,54,37,2.6,1.4,0
2043.67529297,1919.58557129,61.6,53.5,25.0,26.0,71,53,24,31,80,61,1.8,2.4,2
1616.25646973,1697.47851562,29.7,27.1,56.3,51.6,18,34,60,56,17,38,1.2,1.2,2
1839.06408691,1638.01940918,47.7,31.1,38.2,59.5,46,31,37,65,49,26,2.4,0.4,0
1737.13415527,1953.38745117,47.7,53.2,42.6,36.0,48,64,38,35,48,67,1.4,1.0,2
1808.17797852,1775.25964355,47.6,39.9,44.0,44.1,55,45,44,42,58,52,1.4,1.4,2
1752.31396484,1718.04492188,33.300000000000004,48.6,43.6,30.9,33,35,46,39,42,37,0.8,1.4,0
1647.39782715,1734.98352051,37.0,34.8,47.4,48.9,25,31,45,47,27,36,0.4,1.2,2
1958.42248535,1807.52746582,54.9,52.5,36.5,40.9,67,63,36,43,70,63,1.0,1.4,2
1701.82263184,1706.98596191,35.3,29.1,47.8,52.3,41,36,61,56,37,41,1.4,1.2,0
1931.40734863,1843.48974609,54.2,48.6,27.8,40.0,55,49,32,38,64,52,2.4,2.4,2
1732.09912109,1784.72961426,48.2,41.4,44.3,45.4,49,46,41,42,48,55,1.4,1.4,1
1946.3605957,1915.12243652,55.1,58.9,37.4,38.9,68,57,38,39,70,57,1.0,2.6,2
1713.09338379,2031.85351562,38.5,63.4,55.0,25.7,40,72,58,26,39,80,1.4,1.8,2
1711.24755859,1798.70800781,48.9,48.9,32.0,45.5,36,55,41,45,37,58,1.4,1.4,1
1744.23291016,1752.07336426,36.3,50.1,49.9,54.3,33,53,47,53,39,50,1.2,2.0,2
1712.61169434,1638.1484375,36.5,38.0,49.3,48.9,44,25,62,47,40,27,1.4,0.4,0
1696.19689941,1733.03125,30.6,48.8,53.5,45.3,37,49,59,41,41,49,1.2,1.4,0
1783.79748535,1606.74890137,42.4,30.4,46.0,58.3,46,18,42,62,56,17,1.4,1.2,2
1823.85998535,1759.11132812,47.8,34.4,44.9,43.9,61,35,41,47,56,45,1.8,0.8,0
1633.59375,1928.49035645,32.9,61.6,60.4,40.8,32,61,68,41,26,60,0.4,2.6,2
1713.19116211,2033.8984375,49.7,64.9,33.7,27.9,37,76,42,29,38,83,1.4,1.8,0
1920.43591309,1819.58935547,56.0,53.4,28.4,41.1,55,65,33,44,64,66,2.4,1.4,0
1932.99255371,1630.04516602,57.0,38.8,40.1,50.5,70,26,42,50,70,27,1.0,0.4,1
1720.71496582,1768.94812012,38.1,51.6,50.1,55.6,47,57,63,53,43,53,1.4,2.0,2
1727.35827637,1930.85375977,37.6,63.5,51.4,41.8,33,63,51,42,39,63,1.2,2.6,2
1704.71337891,1854.46118164,32.5,49.2,54.9,41.8,40,50,61,38,44,55,1.2,2.4,2
1770.79492188,1750.77075195,43.8,35.300000000000004,47.2,47.1,46,35,43,49,56,45,1.4,0.8,0
1711.04846191,1619.75146484,40.7,31.6,56.5,59.7,43,19,62,62,39,20,1.4,1.2,0
1832.20056152,1724.51477051,51.0,50.2,45.8,47.2,63,51,41,44,59,49,1.8,1.4,2
1631.23022461,1796.7644043,33.9,50.6,62.3,46.3,33,56,70,46,26,59,0.4,1.4,2
1861.24194336,1728.19091797,51.0,50.8,42.8,34.6,53,40,39,44,58,41,2.4,1.4,0
1735.6920166,1925.52844238,51.6,59.1,48.0,29.2,53,57,45,34,52,67,1.4,2.4,0
1637.33166504,1716.44616699,39.7,42.3,51.4,57.4,27,44,51,62,28,42,0.4,1.4,2
1779.06689453,1624.96850586,53.3,35.0,57.2,65.7,59,34,53,73,56,26,2.0,0.4,0
1814.4967041,1821.02331543,54.2,51.8,44.2,47.2,66,64,46,43,66,59,1.4,1.8,2
1937.44934082,1697.93261719,66.1,33.5,42.6,56.7,66,41,42,64,66,44,2.6,1.2,0
2018.89868164,1777.90686035,65.8,44.5,29.0,47.5,78,47,32,43,83,59,1.8,1.4,0
1614.3536377,1720.76269531,32.5,38.4,61.3,54.0,19,33,63,54,20,39,1.2,1.2,0
1803.02624512,1710.59619141,54.0,39.7,47.4,51.8,59,47,47,65,62,43,1.4,1.4,0
1743.65881348,1925.70617676,35.6,57.9,47.8,41.0,35,71,50,43,45,71,0.8,1.0,2
1671.97888184,1866.67456055,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0
1709.37329102,1720.88342285,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,2
1923.20202637,1693.30944824,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0
1771.19372559,1700.75109863,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0
1801.89501953,1738.54443359,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0
1925.87194824,1783.74121094,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0
1655.1998291,1940.19763184,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,2
1673.33557129,1747.11230469,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0
1724.89587402,1810.99633789,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,2
1831.75012207,2012.76818848,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0
1736.67370605,1714.88598633,1.2,1.8,1.2,2.7,2,2,3,4,0,0,0.0,0.0,0
1728.48339844,1681.87219238,1.0,1.2,1.5,1.2,2,3,1,2,3,3,0.0,0.0,0
1687.65808105,1688.47387695,0.2,1.2,0.7,1.3,0,2,3,0,0,3,0.0,0.0,1
1774.58154297,1778.28344727,0.5,2.4,1.5,0.8,1,3,5,1,0,3,0.0,0.0,1
1943.66259766,1699.87145996,1.6,1.5,1.4,1.0,3,1,0,2,3,0,0.0,0.0,0
1999.91564941,1649.83300781,1.8,1.4,1.0,1.6,0,0,1,3,0,0,0.0,0.0,0
1848.27758789,1926.95129395,1.3,0.7,1.2,0.2,0,3,2,0,0,3,0.0,0.0,2
1691.75952148,1933.12963867,0.8,1.5,2.4,0.5,1,5,3,1,0,3,0.0,0.0,1
1731.73059082,1839.69116211,1.3,1.0,0.5,1.8,0,1,1,0,0,3,0.0,0.0,2
1819.10424805,1806.8067627,2.7,0.5,1.8,1.3,4,1,2,0,3,3,0.0,0.0,0
1747.71594238,1690.28027344,2.4,2.1,1.9,1.8,4,2,3,0,3,4,0.0,0.0,1
1738.98046875,1780.00695801,2.3,4.2,2.0,2.0,4,5,1,3,6,4,0.0,0.0,2
1948.56140137,1937.57666016,4.300000000000001,3.8,2.3,0.5,5,5,0,0,6,6,0.0,0.0,1
2004.32629395,1840.18164062,4.4,1.6,1.1,4.3,5,0,1,4,3,0,0.0,0.0,0
1706.3729248,1698.64086914,2.5,1.5,3.9,4.2,2,2,6,4,0,1,0.0,0.0,1
1647.95153809,1795.90905762,1.5,1.1,4.2,3.6,0,2,8,4,0,3,0.0,0.0,2
1832.53125,1688.38098145,5.0,0.7,2.4,1.6,8,0,3,3,6,1,0.0,0.0,1
1697.50170898,1775.38720703,2.4,1.7,3.7,3.3,1,3,4,7,0,1,0.0,0.0,1
1850.73999023,1673.90441895,2.7,1.7,3.5,2.5,2,3,0,4,6,3,0.0,0.0,0
1727.20910645,1928.77746582,3.0,3.3,2.2,1.2,0,6,2,2,0,4,0.0,0.0,2
1831.81530762,1643.15820312,1.8,3.0,8.7,5.7,0,1,9,10,0,0,0.0,0.0,0
1692.49609375,1728.14465332,3.0,3.0,2.5,3.4,3,4,1,3,5,6,0.0,0.0,2
1938.49023438,1745.50012207,4.4,3.1,3.0,2.8,6,5,1,4,7,4,0.0,0.0,0
1692.80236816,1854.26953125,1.8,3.7,2.9,4.3,2,3,5,0,2,9,0.0,0.0,0
1800.70239258,2012.69262695,2.6,8.8,5.1,1.3,4,10,5,1,6,6,0.0,0.0,2
1932.66442871,1705.55224609,3.9,3.5,3.3,7.5,7,4,2,8,7,1,0.0,0.0,0
1699.46166992,1828.10974121,5.1,6.3,5.2,3.5,4,10,6,5,2,7,0.0,0.0,1
1670.37487793,1723.32214355,2.5,5.1,3.5,2.8,3,0,5,3,3,0,0.0,0.0,2
1773.81262207,1947.64782715,2.9,6.800000000000001,4.3,2.9,4,6,8,1,2,7,0.0,0.0,2
1790.84277344,1699.07629395,5.6,3.4,2.7,4.9,7,2,3,5,7,1,0.0,0.0,0
1700.48510742,1765.60998535,3.9,4.1,10.0,8.6,5,4,12,11,1,2,0.0,0.0,1
1739.43603516,1797.7890625,4.3,7.0,4.1,3.7,5,10,7,4,4,10,0.0,0.0,0
1691.24206543,1834.64782715,4.4,4.5,6.3,9.4,3,1,8,9,1,3,0.0,0.0,2
1958.3963623,1712.2833252,11.1,3.9,4.1,3.0,9,5,1,5,10,5,0.0,0.0,0
2019.66711426,1701.95385742,11.6,5.8,1.9,5.9,11,4,1,6,9,3,0.0,0.0,1
1639.43774414,1659.31848145,3.7,2.7,8.4,5.7,1,3,11,7,0,3,0.0,0.0,2
1733.49060059,1684.22070312,7.300000000000001,3.4,3.0,2.8,2,3,3,2,3,5,0.0,0.0,2
1735.53198242,1795.10522461,3.3,3.2,3.8,7.899999999999999,5,4,3,6,9,6,0.0,0.0,0
1829.84143066,1945.27050781,3.8,5.7,6.4,4.2,3,9,3,1,9,10,0.0,0.0,2
1832.21557617,1924.77001953,7.0,6.4,4.2,3.7,10,11,5,3,8,10,0.0,0.0,2
1698.66796875,1962.58789062,5.9,14.2,3.4,4.7,5,12,2,1,8,13,2.0,2.6,1
1955.00964355,2012.0925293,7.800000000000001,12.6,4.7,2.3,12,11,1,1,13,10,1.2,2.6,2
1782.40405273,1627.60205078,7.699999999999999,4.7,4.5,10.8,10,2,7,14,10,0,2.0,0.2,0
1764.4954834,1826.13647461,5.6,8.6,9.9,6.2,5,11,12,7,3,8,0.4,1.0,2
1786.0378418,1686.12011719,4.800000000000001,5.4,9.6,7.4,5,3,8,9,6,1,1.4,1.4,1
1930.84899902,1754.82104492,8.4,5.1,5.300000000000001,4.8,13,8,4,7,13,7,0.8,1.6,2
1671.1541748,1701.59960938,5.1,5.2,6.7,11.5,6,6,8,13,6,2,0.2,1.8,1
1839.76965332,1820.10229492,5.6,4.3,10.4,8.5,2,3,9,6,6,9,1.8,2.2,0
1709.52844238,1719.04333496,6.2,7.9,6.9,5.5,4,2,6,5,4,3,0.2,0.4,2
1708.0916748,1744.59936523,4.5,5.0,6.1,5.4,5,7,8,4,5,12,1.6,1.6,1
1739.21679688,1844.29931641,5.8,6.7,6.8,11.4,8,5,5,10,13,9,1.6,1.8,1
1684.43127441,1616.99438477,5.9,5.2,9.8,12.7,5,2,11,16,2,0,1.4,0.2,1
1933.43701172,1695.89904785,8.0,7.2,6.4,7.9,12,4,2,7,13,4,1.2,0.2,0
1752.48852539,1666.2935791,6.8,6.0,11.5,8.6,6,7,14,9,3,7,0.4,0.2,0
1916.83178711,1782.84985352,10.6,9.6,6.300000000000001,5.0,13,12,5,7,13,13,0.8,2.0,1
1722.51086426,1696.29846191,8.9,7.1,6.5,12.4,3,7,5,14,6,3,0.4,1.8,0
1703.31262207,1764.41333008,5.9,7.2,6.9,10.1,6,7,9,10,6,7,1.6,1.4,1
1963.75427246,2001.36462402,17.0,14.3,6.8,2.5,15,12,4,1,14,13,2.6,2.6,1
1806.18444824,1762.59692383,5.3,6.1,9.6,7.0,4,9,9,7,9,10,2.2,1.6,0
1830.02624512,1699.59277344,10.2,8.0,7.4,6.199999999999999,13,8,8,5,11,9,1.0,2.0,2
1756.60021973,1729.19482422,7.3,9.9,8.3,7.1,10,5,9,6,10,9,1.6,0.4,2
1711.51708984,1936.93249512,9.2,11.3,7.699999999999999,7.7,10,15,6,3,12,16,2.0,1.2,2
1763.58691406,1912.41955566,8.4,11.6,11.6,7.6,9,14,12,6,8,14,1.4,0.8,0
2001.21240234,1681.6817627,15.5,7.1,3.4000000000000004,10.4,14,5,3,11,14,3,2.6,1.4,0
1619.74389648,1741.32800293,5.8,6.9,13.9,7.2,2,8,16,5,1,14,0.2,1.6,1
1692.40368652,1757.7076416,8.5,8.1,11.2,11.7,5,7,10,14,4,6,0.2,0.4,0
1661.07458496,1963.90649414,6.2,17.9,9.9,8.0,7,17,10,6,7,15,0.2,2.6,2
1787.26208496,1818.10192871,10.9,11.7,6.0,8.6,13,14,8,10,14,11,2.0,1.0,2
1689.61450195,1812.18115234,7.7,6.6,13.4,10.8,8,6,16,10,3,12,1.8,2.2,2
1842.18811035,1704.13903809,7.1000000000000005,7.4,12.5,8.1,5,8,10,11,10,7,1.8,1.6,1
1841.01660156,1750.2310791,8.8,8.3,13.2,10.3,7,12,12,12,11,10,1.8,1.6,0
1742.23217773,2011.10534668,7.7,17.6,8.4,4.3,8,16,5,3,15,17,1.6,2.6,2
1945.67236328,1625.68432617,11.6,7.0,9.1,14.7,16,2,3,16,19,2,1.2,0.2,0
1712.15515137,1687.38830566,8.1,8.1,9.8,15.1,10,10,13,19,8,3,1.6,1.8,1
1782.56091309,1658.97998047,11.8,6.7,7.2,13.2,13,7,9,15,14,7,2.0,0.2,2
1752.33947754,1742.40844727,8.3,11.9,13.6,8.1,7,8,15,8,6,12,0.4,0.4,1
1704.61645508,1682.86669922,10.4,8.0,11.4,12.5,6,5,10,13,7,3,0.2,1.4,1
1711.28637695,1786.20935059,10.6,10.8,8.0,12.8,10,13,7,14,12,11,2.0,1.4,2
1904.69458008,1980.66357422,12.8,21.2,10.0,8.5,16,22,10,6,14,18,0.8,2.6,2
1832.03979492,1807.99511719,12.9,8.3,9.5,11.2,15,9,10,12,14,15,1.0,2.2,0
1684.4630127,1704.28637695,8.7,11.6,14.1,9.5,7,11,15,9,4,12,1.4,2.0,0
1793.20935059,1848.11206055,12.3,11.5,13.8,14.6,15,10,15,13,14,14,1.4,1.8,2
1996.16723633,1737.0802002,24.6,9.0,10.1,12.2,27,9,6,9,21,15,2.6,1.6,1
2016.25744629,1710.47436523,21.4,10.0,5.6,10.1,20,11,4,14,20,9,2.6,1.6,2
1689.0690918,1949.8536377,8.4,14.7,17.0,9.2,11,23,20,3,4,22,1.8,1.2,2
1801.58044434,1889.19091797,9.0,14.4,12.5,13.4,9,16,13,15,15,14,2.2,0.8,2
1679.83911133,1703.0201416,10.4,12.0,14.7,12.1,12,8,17,12,10,8,0.2,0.2,2
1743.13574219,1838.4543457,9.7,14.2,13.0,10.2,13,16,15,10,10,17,1.6,1.0,2
1621.50305176,1751.07629395,7.1,9.9,17.8,14.5,2,8,23,16,2,7,0.2,0.4,2
1743.67163086,1761.70166016,12.8,13.3,9.7,10.9,9,15,9,14,13,14,0.4,2.0,0
1710.33093262,1731.27331543,13.8,10.4,13.1,15.3,9,14,12,19,11,10,0.2,1.6,0
1692.18969727,1615.00708008,12.4,7.9,11.8,18.5,12,3,12,25,12,2,2.0,0.2,2
1742.90136719,1682.78320312,10.0,8.6,13.7,19.2,11,11,11,23,16,4,1.6,1.8,1
1955.7791748,1694.47070312,16.9,11.0,9.4,14.9,26,10,3,16,25,7,1.2,1.4,1
1731.37792969,1750.57824707,10.7,14.5,10.8,11.2,13,11,14,10,12,16,1.6,0.4,0
1898.73583984,1995.015625,15.9,22.1,14.4,6.3,19,20,15,6,17,20,0.8,2.6,2
1857.53588867,1670.43933105,12.2,11.4,15.9,16.5,12,12,13,18,17,10,1.8,0.2,0
1752.70605469,1791.24389648,14.8,10.0,12.6,14.0,16,9,16,16,14,15,2.0,2.2,1
1755.48327637,1774.01135254,10.6,13.6,15.3,14.5,10,15,17,17,10,14,0.4,1.4,1
1842.0892334,1993.83007812,16.5,26.1,10.9,11.1,20,29,11,8,20,22,1.0,2.6,0
1723.3795166,1740.40917969,11.0,11.5,15.9,14.0,14,12,20,12,10,17,1.6,1.6,0
1701.29504395,1742.67553711,11.7,12.6,16.7,11.1,11,15,17,14,8,15,1.4,1.6,1
1774.2713623,1948.95483398,14.3,18.7,15.8,10.1,16,27,18,4,15,26,1.4,1.2,2
1982.67285156,1860.83227539,27.3,13.8,12.1,16.4,31,13,11,13,22,20,2.6,1.8,0
1685.27539062,1681.40454102,8.9,14.9,20.7,13.0,12,13,24,14,5,12,1.8,2.0,1
1625.79211426,1718.22485352,9.1,14.4,21.0,13.7,5,10,26,12,5,14,0.2,0.2,0
1667.14282227,1890.06103516,11.9,16.8,18.1,16.0,12,19,19,17,10,17,0.2,0.8,0
1739.28063965,1853.24633789,14.8,17.5,13.1,12.1,11,23,12,13,16,23,0.4,1.0,0
2003.69042969,1753.02172852,23.7,15.4,7.2,13.3,22,16,6,16,23,15,2.6,2.0,0
1790.92822266,1755.2232666,10.7,11.9,14.6,16.0,9,11,16,18,16,11,2.2,0.4,0
1856.64099121,1688.8692627,14.2,10.4,20.7,21.6,13,15,17,27,20,6,1.8,1.8,0
1733.84814453,1753.63391113,11.9,13.3,14.7,18.1,12,12,14,20,17,11,1.6,0.4,1
1746.875,1739.03308105,14.5,11.7,12.6,16.3,18,16,17,20,16,13,1.6,1.6,2
2000.03137207,1713.22729492,31.6,15.4,12.5,14.2,35,11,11,14,25,14,2.6,0.2,0
1639.88220215,1754.11804199,9.6,16.2,22.0,13.5,7,12,27,12,8,19,0.2,0.4,1
1686.90332031,1753.70983887,15.8,15.6,14.5,15.8,16,16,17,19,13,15,2.0,2.0,0
1968.8638916,1883.04882812,20.7,18.2,10.5,18.7,30,20,4,21,29,17,1.2,0.8,1
1772.5213623,1694.00256348,14.7,14.6,17.8,19.5,16,16,21,20,15,13,1.4,0.2,0
2016.34301758,1851.3026123,26.2,17.9,7.4,13.5,25,23,6,14,26,23,2.6,1.0,0
1754.07421875,1737.70422363,13.9,15.5,20.2,13.1,12,19,20,19,12,16,0.4,1.6,0
1684.03967285,1642.12145996,10.7,11.2,24.1,22.3,15,7,29,27,6,9,1.8,0.2,1
1748.20373535,2019.78088379,12.2,28.3,17.3,7.6,18,27,21,7,16,29,1.6,2.6,2
1744.81787109,2003.6472168,16.6,34.5,17.0,13.5,16,39,20,11,15,28,2.0,2.6,2
1709.6114502,1779.92565918,16.4,16.8,17.1,20.6,11,20,18,23,14,18,0.2,1.4,1
1686.5982666,1965.55627441,17.4,23.4,21.6,11.4,18,31,24,5,13,30,0.2,1.2,2
1847.86474609,1733.40795898,18.1,14.0,15.6,15.3,24,12,16,14,23,18,1.0,1.6,1
1751.87878418,1706.18823242,16.5,13.2,15.1,18.6,12,14,12,20,20,9,0.4,1.4,1
1886.35644531,1861.47058105,19.1,16.7,21.4,21.0,21,15,22,17,18,23,0.8,1.8,0
1784.36193848,1695.79528809,12.8,17.0,16.0,15.5,11,17,17,17,19,16,2.2,2.0,0
1681.86730957,1708.47302246,11.8,13.4,25.3,19.3,16,14,30,20,7,10,1.8,1.4,0
1710.62109375,1737.46533203,17.9,15.3,18.6,16.6,13,13,20,15,15,19,0.2,1.6,1
1683.74951172,2022.61254883,18.4,29.3,22.5,8.4,19,29,26,8,13,32,0.2,2.6,2
1843.80737305,1968.4050293,19.4,24.3,16.9,12.4,25,33,17,6,24,33,1.0,1.2,0
1749.59399414,2008.91577148,17.2,36.9,15.3,14.2,12,43,12,12,21,31,0.4,2.6,2
1745.37207031,1778.91601562,13.0,18.3,18.3,22.1,19,22,23,25,16,19,1.6,1.4,0
1760.74768066,1688.69140625,15.3,17.3,21.3,17.4,13,17,20,19,15,16,0.4,2.0,1
1892.85559082,1731.03076172,21.0,16.6,22.8,14.5,24,19,24,20,21,16,0.8,1.6,0
1791.46582031,1644.29382324,14.7,12.4,16.3,23.4,13,8,17,28,22,10,2.2,0.2,0
1739.54931641,1854.97155762,17.3,18.1,19.4,22.9,17,17,24,20,15,23,2.0,1.8,0
1679.31872559,1668.54467773,18.3,19.2,18.6,25.6,19,20,21,29,17,13,2.0,0.2,0
1832.36376953,1698.00256348,19.1,19.5,23.8,20.2,18,14,22,21,23,16,1.8,0.2,0
1940.05908203,1745.33984375,25.4,16.5,14.2,22.3,35,15,9,22,33,16,1.2,0.4,0
2004.36425781,1740.89025879,39.6,15.1,14.3,19.4,44,21,12,24,34,19,2.6,1.6,0
2000.61010742,1734.10791016,32.4,17.3,9.2,18.0,32,12,9,13,35,21,2.6,0.4,0
1625.37902832,1876.69555664,13.6,21.9,25.0,23.3,8,25,31,24,10,24,0.2,0.8,2
1688.15759277,1826.58459473,14.0,21.2,20.3,18.0,14,28,21,19,10,27,1.4,1.0,1
1715.17370605,1737.37646484,17.1,18.2,15.4,20.4,19,19,21,25,16,18,1.6,2.0,0
1753.42028809,1677.40222168,19.4,12.8,24.2,25.9,23,17,27,30,19,10,1.4,1.8,0
2002.69152832,1742.34265137,35.6,17.9,9.4,24.8,33,17,9,25,38,16,2.6,0.4,0
1622.16870117,1738.86682129,14.8,15.3,27.0,21.6,8,21,32,25,10,19,0.2,1.6,2
1839.24157715,1823.76916504,20.9,22.0,24.4,18.8,21,28,22,19,26,28,1.8,1.0,0
1725.30334473,1732.02636719,16.900000000000002,17.5,18.2,21.2,14,12,16,14,20,21,1.6,0.4,2
1726.03076172,1691.12475586,18.9,20.1,16.4,22.0,22,14,22,24,19,16,1.6,0.2,1
1943.05639648,1726.51953125,27.9,19.2,15.6,22.2,38,20,11,28,36,18,1.2,2.0,1
2006.38769531,1667.2010498,41.8,13.8,14.5,28.5,45,17,12,34,37,10,2.6,1.8,0
1736.90490723,1848.56677246,18.2,23.7,27.9,24.8,17,23,32,22,16,29,0.4,1.8,2
1665.35620117,2008.12927246,14.1,38.7,31.2,9.7,18,40,37,9,10,41,1.8,2.6,2
1785.60009766,2008.23254395,16.3,44.5,17.5,14.8,16,48,17,13,25,40,2.2,2.6,1
1741.25756836,1936.78686523,18.5,30.8,22.4,16.2,13,39,14,12,24,37,0.4,1.2,1
1747.36157227,1932.59423828,17.3,31.7,22.1,16.4,23,39,25,12,22,38,1.6,1.2,2
1716.07214355,1686.11474609,18.1,19.9,19.2,19.1,14,21,17,22,20,20,1.6,2.0,0
