season,game,week,day,date,time,home_team,home_xg,score,away_xg,away_team,referee,game_id,home_team_elo,away_team_elo,home_starters,away_starters,home_team_strength,away_team_strength
1920,2019-11-02 Manchester City-Southampton,11,Sat,2019-11-02,15:00,manchester city,2.9,2–1,0.9,southampton,Lee Mason,afbdd3aa,2035.76184082,1652.9095459,"['Ederson', 'Kyle Walker', 'John Stones', 'Raheem Sterling', 'İlkay Gündoğan', 'Sergio Agüero', 'Angeliño', 'Kevin De Bruyne', 'Bernardo Silva', 'David Silva', 'Fernandinho']","['Alex McCarthy', 'Jannik Vestergaard', 'Jack Stephens', 'Danny Ings', 'Oriol Romeu', 'James Ward-Prowse', 'Stuart Armstrong', 'Nathan Redmond', 'Pierre Højbjerg', 'Jan Bednarek', 'Yan Valery']",1.574,0.239
1920,2019-11-02 Watford-Chelsea,11,Sat,2019-11-02,17:30,watford,1.3,1–2,2.1,chelsea,Anthony Taylor,0b8b7f66,1659.40600586,1899.36486816,"['Ben Foster', 'Daryl Janmaat', 'Craig Dawson', 'Gerard Deulofeu', 'Adam Masina', 'Nathaniel Chalobah', 'Craig Cathcart', 'Abdoulaye Doucouré', 'Andre Gray', 'Christian Kabasele', 'Roberto Pereyra']","['Kepa Arrizabalaga', 'Jorginho', 'Tammy Abraham', 'Willian', 'Kurt Zouma', 'Mateo Kovačić', 'Mason Mount', 'Christian Pulisic', 'César Azpilicueta', 'Fikayo Tomori', 'Emerson Palmieri']",0.148,0.44
1920,2019-11-03 Crystal Palace-Leicester City,11,Sun,2019-11-03,14:00,crystal palace,0.5,0–2,1.1,leicester city,Paul Tierney,25d28387,1762.5736084,1805.14794922,"['Vicente Guaita', 'Joel Ward', 'Patrick van Aanholt', 'Luka Milivojević', 'James Tomkins', 'Cheikhou Kouyaté', 'Jordan Ayew', 'Wilfried Zaha', 'Jeffrey Schlupp', 'James McArthur', 'Gary Cahill']","['Kasper Schmeichel', 'Ben Chilwell', 'Çağlar Söyüncü', 'Jonny Evans', 'Youri Tielemans', 'Jamie Vardy', 'James Maddison', 'Harvey Barnes', 'Ayoze Pérez', 'Ricardo Pereira', 'Wilfred Ndidi']",0.154,0.43300000000000005
1920,2019-11-08 Norwich City-Watford,12,Fri,2019-11-08,20:00,norwich city,0.7,0–2,1.3,watford,Andre Marriner,e92f4d2c,1611.23303223,1655.33679199,"['Tim Krul', 'Max Aarons', 'Ben Godfrey', 'Onel Hernández', 'Jamal Lewis', 'Emi Buendía', 'Marco Stiepermann', 'Tom Trybull', 'Teemu Pukki', 'Kenny McLean', 'Alexander Tettey']","['Ben Foster', 'Daryl Janmaat', 'Craig Dawson', 'Gerard Deulofeu', 'Craig Cathcart', 'Abdoulaye Doucouré', 'Will Hughes', 'José Holebas', 'Christian Kabasele', 'Étienne Capoue', 'Roberto Pereyra']",0.0,0.127
1920,2019-11-09 Chelsea-Crystal Palace,12,Sat,2019-11-09,12:30,chelsea,3.6,2–0,0.2,crystal palace,Mike Dean,99680077,1900.35766602,1750.32189941,"['Kepa Arrizabalaga', ""N'Golo Kanté"", 'Tammy Abraham', 'Willian', 'Kurt Zouma', 'Mateo Kovačić', 'Mason Mount', 'Christian Pulisic', 'Reece James', 'Fikayo Tomori', 'Emerson Palmieri']","['Vicente Guaita', 'Joel Ward', 'Patrick van Aanholt', 'Luka Milivojević', 'James Tomkins', 'Cheikhou Kouyaté', 'Jordan Ayew', 'Andros Townsend', 'Wilfried Zaha', 'James McArthur', 'Gary Cahill']",0.359,0.151
1920,2019-11-09 Leicester City-Arsenal,12,Sat,2019-11-09,17:30,leicester city,1.2,2–0,1.0,arsenal,Chris Kavanagh,8e13e609,1817.03942871,1865.85241699,"['Kasper Schmeichel', 'Ben Chilwell', 'Çağlar Söyüncü', 'Jonny Evans', 'Youri Tielemans', 'Jamie Vardy', 'James Maddison', 'Harvey Barnes', 'Ayoze Pérez', 'Ricardo Pereira', 'Wilfred Ndidi']","['Bernd Leno', 'Héctor Bellerín', 'Alexandre Lacazette', 'Mesut Özil', 'Lucas Torreira', 'Pierre-Emerick Aubameyang', 'Rob Holding', 'Calum Chambers', 'David Luiz', 'Mattéo Guendouzi', 'Sead Kolašinac']",0.43300000000000005,0.653
1920,2019-11-09 Southampton-Everton,12,Sat,2019-11-09,15:00,southampton,0.9,1–2,1.8,everton,Paul Tierney,553c5b11,1651.88085938,1734.3482666,"['Alex McCarthy', 'Cédric Soares', 'Jannik Vestergaard', 'Jack Stephens', 'Danny Ings', 'Moussa Djenepo', 'Oriol Romeu', 'James Ward-Prowse', 'Stuart Armstrong', 'Nathan Redmond', 'Jan Bednarek']","['Jordan Pickford', 'Mason Holgate', 'Richarlison', 'Gylfi Sigurðsson', 'Theo Walcott', 'Lucas Digne', 'Yerry Mina', 'Cenk Tosun', 'Morgan Schneiderlin', 'Djibril Sidibé', 'Tom Davies']",0.199,0.26
1920,2019-11-10 Liverpool-Manchester City,12,Sun,2019-11-10,16:30,liverpool,1.1,3–1,1.3,manchester city,Michael Oliver,47880eb7,2061.02612305,2030.48242188,"['Alisson', 'Fabinho', 'Virgil van Dijk', 'Georginio Wijnaldum', 'Dejan Lovren', 'Roberto Firmino', 'Sadio Mané', 'Mohamed Salah', 'Jordan Henderson', 'Andrew Robertson', 'Trent Alexander-Arnold']","['Claudio Bravo', 'Kyle Walker', 'John Stones', 'Raheem Sterling', 'İlkay Gündoğan', 'Sergio Agüero', 'Angeliño', 'Rodri', 'Kevin De Bruyne', 'Bernardo Silva', 'Fernandinho']",1.2109999999999999,1.246
1920,2019-11-23 Arsenal-Southampton,13,Sat,2019-11-23,15:00,arsenal,1.8,2–2,2.4,southampton,Stuart Attwell,19a8b14e,1855.1673584,1644.41088867,"['Bernd Leno', 'Héctor Bellerín', 'Kieran Tierney', 'Sokratis Papastathopoulos', 'Alexandre Lacazette', 'Mesut Özil', 'Lucas Torreira', 'Pierre-Emerick Aubameyang', 'Calum Chambers', 'David Luiz', 'Mattéo Guendouzi']","['Alex McCarthy', 'Cédric Soares', 'Jack Stephens', 'Danny Ings', 'James Ward-Prowse', 'Stuart Armstrong', 'Michael Obafemi', 'Ryan Bertrand', 'Nathan Redmond', 'Pierre Højbjerg', 'Jan Bednarek']",0.633,0.247
1920,2019-11-23 Crystal Palace-Liverpool,13,Sat,2019-11-23,15:00,crystal palace,1.0,1–2,1.4,liverpool,Kevin Friend,0b1da656,1745.69934082,2068.90942383,"['Vicente Guaita', 'Joel Ward', 'Patrick van Aanholt', 'Luka Milivojević', 'James Tomkins', 'Cheikhou Kouyaté', 'Jordan Ayew', 'Andros Townsend', 'Wilfried Zaha', 'James McArthur', 'Gary Cahill']","['Alisson', 'Fabinho', 'Virgil van Dijk', 'Georginio Wijnaldum', 'Dejan Lovren', 'Roberto Firmino', 'Sadio Mané', 'Jordan Henderson', 'Alex Oxlade-Chamberlain', 'Andrew Robertson', 'Trent Alexander-Arnold']",0.151,1.081
1920,2019-11-23 Everton-Norwich City,13,Sat,2019-11-23,15:00,everton,0.9,0–2,1.7,norwich city,Anthony Taylor,464461f5,1741.8182373,1599.4543457,"['Jordan Pickford', 'Mason Holgate', 'Richarlison', 'Gylfi Sigurðsson', 'Theo Walcott', 'Lucas Digne', 'Yerry Mina', 'Cenk Tosun', 'Morgan Schneiderlin', 'Djibril Sidibé', 'Tom Davies']","['Tim Krul', 'Max Aarons', 'Sam Byram', 'Ben Godfrey', 'Christoph Zimmermann', 'Onel Hernández', 'Todd Cantwell', 'Tom Trybull', 'Teemu Pukki', 'Kenny McLean', 'Alexander Tettey']",0.26,0.0
1920,2019-11-23 Manchester City-Chelsea,13,Sat,2019-11-23,17:30,manchester city,1.0,2–1,0.9,chelsea,Martin Atkinson,d16305c7,2022.59899902,1904.98034668,"['Ederson', 'John Stones', 'Raheem Sterling', 'Sergio Agüero', 'Rodri', 'Kevin De Bruyne', 'David Silva', 'Benjamin Mendy', 'Fernandinho', 'Riyad Mahrez', 'João Cancelo']","['Kepa Arrizabalaga', 'Jorginho', ""N'Golo Kanté"", 'Tammy Abraham', 'Willian', 'Kurt Zouma', 'Mateo Kovačić', 'Christian Pulisic', 'César Azpilicueta', 'Fikayo Tomori', 'Emerson Palmieri']",1.4719999999999998,0.47800000000000004
1920,2019-11-23 Watford-Burnley,13,Sat,2019-11-23,15:00,watford,1.0,0–3,1.9,burnley,Paul Tierney,d4aea4c0,1667.11560059,1699.41247559,"['Ben Foster', 'Craig Dawson', 'Adrian Mariappa', 'Gerard Deulofeu', 'Craig Cathcart', 'Abdoulaye Doucouré', 'Andre Gray', 'Will Hughes', 'Kiko Femenía', 'José Holebas', 'Étienne Capoue']","['Nick Pope', 'Charlie Taylor', 'Jack Cork', 'James Tarkowski', 'Ben Mee', 'Chris Wood', 'Ashley Barnes', 'Dwight McNeil', 'Jeff Hendrick', 'Ashley Westwood', 'Phil Bardsley']",0.132,-0.013999999999999999
1920,2019-11-30 Burnley-Crystal Palace,14,Sat,2019-11-30,15:00,burnley,1.9,0–2,0.7,crystal palace,Peter Bankes,86428aca,1701.82678223,1730.30285645,"['Nick Pope', 'Charlie Taylor', 'Jack Cork', 'James Tarkowski', 'Ben Mee', 'Chris Wood', 'Ashley Barnes', 'Dwight McNeil', 'Robbie Brady', 'Jeff Hendrick', 'Phil Bardsley']","['Vicente Guaita', 'Patrick van Aanholt', 'Luka Milivojević', 'James Tomkins', 'Scott Dann', 'Cheikhou Kouyaté', 'Jordan Ayew', 'Andros Townsend', 'Wilfried Zaha', 'James McArthur', 'Martin Kelly']",0.007000000000000001,0.11
1920,2019-11-30 Southampton-Watford,14,Sat,2019-11-30,17:30,southampton,2.1,2–1,0.6,watford,Michael Oliver,3f1fdbad,1638.18261719,1639.05334473,"['Alex McCarthy', 'Cédric Soares', 'Jack Stephens', 'Danny Ings', 'Moussa Djenepo', 'James Ward-Prowse', 'Michael Obafemi', 'Ryan Bertrand', 'Nathan Redmond', 'Pierre Højbjerg', 'Jan Bednarek']","['Ben Foster', 'Adrian Mariappa', 'Gerard Deulofeu', 'Adam Masina', 'Craig Cathcart', 'Abdoulaye Doucouré', 'Will Hughes', 'Kiko Femenía', 'Ismaila Sarr', 'José Holebas', 'Étienne Capoue']",0.202,0.07500000000000001
1920,2019-12-01 Leicester City-Everton,14,Sun,2019-12-01,16:30,leicester city,2.2,2–1,1.1,everton,Graham Scott,aa2284c2,1822.52648926,1710.85656738,"['Kasper Schmeichel', 'Ben Chilwell', 'Çağlar Söyüncü', 'Jonny Evans', 'Youri Tielemans', 'Jamie Vardy', 'James Maddison', 'Harvey Barnes', 'Ayoze Pérez', 'Ricardo Pereira', 'Wilfred Ndidi']","['Jordan Pickford', 'Mason Holgate', 'Michael Keane', 'Richarlison', 'Dominic Calvert-Lewin', 'Gylfi Sigurðsson', 'Lucas Digne', 'Yerry Mina', 'Alex Iwobi', 'Djibril Sidibé', 'Tom Davies']",0.43300000000000005,0.30600000000000005
1920,2019-12-01 Norwich City-Arsenal,14,Sun,2019-12-01,14:00,norwich city,0.8,2–2,1.9,arsenal,Paul Tierney,39fce32e,1604.76806641,1823.32739258,"['Tim Krul', 'Max Aarons', 'Sam Byram', 'Ben Godfrey', 'Christoph Zimmermann', 'Onel Hernández', 'Todd Cantwell', 'Tom Trybull', 'Teemu Pukki', 'Kenny McLean', 'Ibrahim Amadou']","['Bernd Leno', 'Alexandre Lacazette', 'Mesut Özil', 'Pierre-Emerick Aubameyang', 'Shkodran Mustafi', 'Calum Chambers', 'David Luiz', 'Joe Willock', 'Mattéo Guendouzi', 'Sead Kolašinac', 'Granit Xhaka']",0.021,0.6920000000000001
1920,2019-12-03 Burnley-Manchester City,15,Tue,2019-12-03,20:15,burnley,0.6,1–4,2.2,manchester city,Jonathan Moss,4d718594,1689.26367188,2000.07397461,"['Nick Pope', 'Jack Cork', 'James Tarkowski', 'Ben Mee', 'Danny Drinkwater', 'Chris Wood', 'Dwight McNeil', 'Jeff Hendrick', 'Erik Pieters', 'Aaron Lennon', 'Phil Bardsley']","['Ederson', 'Kyle Walker', 'Raheem Sterling', 'Gabriel Jesus', 'Angeliño', 'Rodri', 'Kevin De Bruyne', 'Bernardo Silva', 'David Silva', 'Fernandinho', 'Nicolás Otamendi']",-0.041999999999999996,1.421
1920,2019-12-03 Crystal Palace-Bournemouth,15,Tue,2019-12-03,19:30,crystal palace,0.3,1–0,0.4,bournemouth,Anthony Taylor,fd541a1f,1742.86584473,1689.08081055,"['Vicente Guaita', 'Patrick van Aanholt', 'Luka Milivojević', 'James Tomkins', 'Cheikhou Kouyaté', 'Jordan Ayew', 'Andros Townsend', 'Wilfried Zaha', 'Mamadou Sakho', 'James McArthur', 'Martin Kelly']","['Aaron Ramsdale', 'Nathan Aké', 'Jefferson Lerma', 'Dominic Solanke', 'Callum Wilson', 'Arnaut Danjuma', 'Adam Smith', 'Diego Rico', 'Harry Wilson', 'Philip Billing', 'Chris Mepham']",0.079,0.195
1920,2019-12-04 Chelsea-Aston Villa,15,Wed,2019-12-04,19:30,chelsea,1.8,2–1,1.0,aston villa,Chris Kavanagh,3f316110,1873.69384766,1647.06738281,"['Kepa Arrizabalaga', 'Andreas Christensen', ""N'Golo Kanté"", 'Tammy Abraham', 'Willian', 'Kurt Zouma', 'Mateo Kovačić', 'Mason Mount', 'Christian Pulisic', 'Reece James', 'César Azpilicueta']","['Tom Heaton', 'John McGinn', 'Wesley Moraes', 'Jack Grealish', 'Marvelous Nakamba', 'Conor Hourihane', 'Ezri Konsa', 'Trézéguet', 'Matt Targett', 'Ahmed Elmohamady', 'Tyrone Mings']",0.41600000000000004,-0.031999999999999994
1920,2019-12-04 Leicester City-Watford,15,Wed,2019-12-04,19:30,leicester city,2.4,2–0,0.2,watford,Craig Pawson,8b04b0d5,1826.49633789,1632.59069824,"['Kasper Schmeichel', 'Çağlar Söyüncü', 'Jonny Evans', 'Youri Tielemans', 'Jamie Vardy', 'James Maddison', 'Harvey Barnes', 'Ayoze Pérez', 'Ricardo Pereira', 'Wilfred Ndidi', 'Christian Fuchs']","['Ben Foster', 'Adrian Mariappa', 'Gerard Deulofeu', 'Troy Deeney', 'Adam Masina', 'Craig Cathcart', 'Abdoulaye Doucouré', 'Will Hughes', 'Kiko Femenía', 'Ismaila Sarr', 'Étienne Capoue']",0.43200000000000005,0.12300000000000001
1920,2019-12-04 Liverpool-Everton,15,Wed,2019-12-04,20:15,liverpool,2.0,5–2,1.5,everton,Mike Dean,de0ec650,2051.72119141,1706.88671875,"['Adrián', 'Virgil van Dijk', 'Georginio Wijnaldum', 'Dejan Lovren', 'James Milner', 'Sadio Mané', 'Adam Lallana', 'Xherdan Shaqiri', 'Andrew Robertson', 'Divock Origi', 'Trent Alexander-Arnold']","['Jordan Pickford', 'Mason Holgate', 'Michael Keane', 'Richarlison', 'Dominic Calvert-Lewin', 'Gylfi Sigurðsson', 'Lucas Digne', 'Yerry Mina', 'Alex Iwobi', 'Djibril Sidibé', 'Tom Davies']",0.86,0.30600000000000005
1920,2019-12-04 Southampton-Norwich City,15,Wed,2019-12-04,19:30,southampton,1.7,2–1,0.9,norwich city,Kevin Friend,367829b6,1644.6451416,1609.0012207,"['Alex McCarthy', 'Cédric Soares', 'Jack Stephens', 'Shane Long', 'Danny Ings', 'Moussa Djenepo', 'James Ward-Prowse', 'Ryan Bertrand', 'Nathan Redmond', 'Pierre Højbjerg', 'Jan Bednarek']","['Tim Krul', 'Max Aarons', 'Sam Byram', 'Ben Godfrey', 'Christoph Zimmermann', 'Onel Hernández', 'Todd Cantwell', 'Tom Trybull', 'Teemu Pukki', 'Kenny McLean', 'Ibrahim Amadou']",0.226,0.021
1920,2019-12-07 Bournemouth-Liverpool,16,Sat,2019-12-07,15:00,bournemouth,0.1,0–3,2.4,liverpool,Chris Kavanagh,b7f0ca17,1683.89880371,2053.68041992,"['Aaron Ramsdale', 'Simon Francis', 'Nathan Aké', 'Jefferson Lerma', 'Dominic Solanke', 'Callum Wilson', 'Arnaut Danjuma', 'Diego Rico', 'Ryan Fraser', 'Philip Billing', 'Chris Mepham']","['Alisson', 'Virgil van Dijk', 'Dejan Lovren', 'James Milner', 'Naby Keïta', 'Roberto Firmino', 'Mohamed Salah', 'Joe Gomez', 'Jordan Henderson', 'Alex Oxlade-Chamberlain', 'Andrew Robertson']",0.212,1.036
1920,2019-12-07 Everton-Chelsea,16,Sat,2019-12-07,12:30,everton,1.8,3–1,1.1,chelsea,Craig Pawson,1b69dd66,1704.92724609,1875.87243652,"['Jordan Pickford', 'Mason Holgate', 'Michael Keane', 'Richarlison', 'Dominic Calvert-Lewin', 'Gylfi Sigurðsson', 'Theo Walcott', 'Lucas Digne', 'Alex Iwobi', 'Morgan Schneiderlin', 'Djibril Sidibé']","['Kepa Arrizabalaga', 'Andreas Christensen', ""N'Golo Kanté"", 'Tammy Abraham', 'Willian', 'Kurt Zouma', 'Mateo Kovačić', 'Mason Mount', 'Christian Pulisic', 'Reece James', 'César Azpilicueta']",0.329,0.41600000000000004
1920,2019-12-07 Watford-Crystal Palace,16,Sat,2019-12-07,15:00,watford,1.4,0–0,0.2,crystal palace,Martin Atkinson,90976b40,1628.91638184,1748.04785156,"['Ben Foster', 'Gerard Deulofeu', 'Troy Deeney', 'Adam Masina', 'Craig Cathcart', 'Abdoulaye Doucouré', 'Kiko Femenía', 'Ismaila Sarr', 'Christian Kabasele', 'Étienne Capoue', 'Roberto Pereyra']","['Vicente Guaita', 'Luka Milivojević', 'James Tomkins', 'Cheikhou Kouyaté', 'Jordan Ayew', 'Andros Townsend', 'Wilfried Zaha', 'Jeffrey Schlupp', 'James McArthur', 'Gary Cahill', 'Martin Kelly']",0.131,0.10400000000000002
1920,2019-12-08 Aston Villa-Leicester City,16,Sun,2019-12-08,14:00,aston villa,1.2,1–4,4.6,leicester city,Michael Oliver,559e812a,1644.88891602,1830.1706543,"['Tom Heaton', 'Douglas Luiz', 'John McGinn', 'Wesley Moraes', 'Jack Grealish', 'Marvelous Nakamba', 'Ezri Konsa', 'Matt Targett', 'Anwar El Ghazi', 'Ahmed Elmohamady', 'Tyrone Mings']","['Kasper Schmeichel', 'Ben Chilwell', 'Çağlar Söyüncü', 'Jonny Evans', 'Youri Tielemans', 'Jamie Vardy', 'James Maddison', 'Kelechi Iheanacho', 'Ricardo Pereira', 'Wilfred Ndidi', 'Dennis Praet']",-0.030999999999999996,0.36
1920,2019-12-14 Chelsea-Bournemouth,17,Sat,2019-12-14,15:00,chelsea,2.1,0–1,1.0,bournemouth,Graham Scott,b75094e0,1866.9354248,1684.74768066,"['Kepa Arrizabalaga', 'Antonio Rüdiger', 'Jorginho', ""N'Golo Kanté"", 'Tammy Abraham', 'Willian', 'Kurt Zouma', 'Mason Mount', 'Christian Pulisic', 'César Azpilicueta', 'Emerson Palmieri']","['Aaron Ramsdale', 'Simon Francis', 'Dan Gosling', 'Joshua King', 'Jefferson Lerma', 'Lewis Cook', 'Jack Stacey', 'Diego Rico', 'Ryan Fraser', 'Philip Billing', 'Chris Mepham']",0.512,0.17900000000000002
1920,2019-12-14 Leicester City-Norwich City,17,Sat,2019-12-14,15:00,leicester city,1.1,1–1,1.1,norwich city,Andy Madley,3b2eb152,1842.72680664,1599.66149902,"['Kasper Schmeichel', 'Ben Chilwell', 'Çağlar Söyüncü', 'Jonny Evans', 'Youri Tielemans', 'Jamie Vardy', 'James Maddison', 'Kelechi Iheanacho', 'Ricardo Pereira', 'Wilfred Ndidi', 'Dennis Praet']","['Tim Krul', 'Max Aarons', 'Sam Byram', 'Ben Godfrey', 'Christoph Zimmermann', 'Todd Cantwell', 'Emi Buendía', 'Tom Trybull', 'Teemu Pukki', 'Kenny McLean', 'Alexander Tettey']",0.36,0.0
1920,2019-12-14 Liverpool-Watford,17,Sat,2019-12-14,12:30,liverpool,1.4,2–0,1.0,watford,Andre Marriner,f33bb4b3,2065.80029297,1634.62524414,"['Alisson', 'Virgil van Dijk', 'Georginio Wijnaldum', 'James Milner', 'Roberto Firmino', 'Sadio Mané', 'Mohamed Salah', 'Joe Gomez', 'Jordan Henderson', 'Xherdan Shaqiri', 'Trent Alexander-Arnold']","['Ben Foster', 'Adrian Mariappa', 'Gerard Deulofeu', 'Troy Deeney', 'Craig Cathcart', 'Abdoulaye Doucouré', 'Will Hughes', 'Kiko Femenía', 'Ismaila Sarr', 'Christian Kabasele', 'Étienne Capoue']",1.152,0.12200000000000001
1920,2019-12-15 Arsenal-Manchester City,17,Sun,2019-12-15,16:30,arsenal,0.5,0–3,1.3,manchester city,Paul Tierney,bed05936,1815.04003906,2000.02990723,"['Bernd Leno', 'Sokratis Papastathopoulos', 'Mesut Özil', 'Lucas Torreira', 'Pierre-Emerick Aubameyang', 'Ainsley Maitland-Niles', 'Nicolas Pépé', 'Calum Chambers', 'Mattéo Guendouzi', 'Sead Kolašinac', 'Gabriel Martinelli']","['Ederson', 'Kyle Walker', 'Raheem Sterling', 'İlkay Gündoğan', 'Gabriel Jesus', 'Rodri', 'Kevin De Bruyne', 'Benjamin Mendy', 'Fernandinho', 'Nicolás Otamendi', 'Phil Foden']",0.537,1.403
1920,2019-12-21 Aston Villa-Southampton,18,Sat,2019-12-21,15:00,aston villa,1.1,1–3,2.8,southampton,Craig Pawson,d50390a8,1632.5670166,1640.89074707,"['Tom Heaton', 'Douglas Luiz', 'John McGinn', 'Wesley Moraes', 'Jack Grealish', 'Conor Hourihane', 'Matt Targett', 'Anwar El Ghazi', 'Björn Engels', 'Frederic Guilbert', 'Kortney Hause']","['Alex McCarthy', 'Cédric Soares', 'Jack Stephens', 'Shane Long', 'Danny Ings', 'James Ward-Prowse', 'Stuart Armstrong', 'Ryan Bertrand', 'Nathan Redmond', 'Pierre Højbjerg', 'Jan Bednarek']",-0.058,0.271
1920,2019-12-21 Bournemouth-Burnley,18,Sat,2019-12-21,15:00,bournemouth,0.1,0–1,0.2,burnley,Martin Atkinson,e8b74ca0,1698.25817871,1689.36816406,"['Aaron Ramsdale', 'Simon Francis', 'Dan Gosling', 'Joshua King', 'Jefferson Lerma', 'Lewis Cook', 'Jack Stacey', 'Diego Rico', 'Ryan Fraser', 'Philip Billing', 'Chris Mepham']","['Nick Pope', 'Charlie Taylor', 'Jack Cork', 'James Tarkowski', 'Ben Mee', 'Chris Wood', 'Ashley Barnes', 'Dwight McNeil', 'Jeff Hendrick', 'Ashley Westwood', 'Phil Bardsley']",0.17900000000000002,-0.013999999999999999
1920,2019-12-21 Everton-Arsenal,18,Sat,2019-12-21,12:30,everton,0.5,0–0,0.6,arsenal,Kevin Friend,b9d1d1a7,1728.64599609,1806.84753418,"['Jordan Pickford', 'Mason Holgate', 'Richarlison', 'Fabian Delph', 'Dominic Calvert-Lewin', 'Gylfi Sigurðsson', 'Lucas Digne', 'Yerry Mina', 'Alex Iwobi', 'Djibril Sidibé', 'Tom Davies']","['Bernd Leno', 'Lucas Torreira', 'Pierre-Emerick Aubameyang', 'Ainsley Maitland-Niles', 'Calum Chambers', 'David Luiz', 'Reiss Nelson', 'Emile Smith Rowe', 'Granit Xhaka', 'Gabriel Martinelli', 'Bukayo Saka']",0.35,0.555
1920,2019-12-21 Manchester City-Leicester City,18,Sat,2019-12-21,17:30,manchester city,3.3,3–1,1.1,leicester city,Mike Dean,733c0243,2008.22253418,1835.67602539,"['Ederson', 'Kyle Walker', 'Raheem Sterling', 'İlkay Gündoğan', 'Gabriel Jesus', 'Kevin De Bruyne', 'Bernardo Silva', 'Benjamin Mendy', 'Fernandinho', 'Riyad Mahrez', 'Nicolás Otamendi']","['Kasper Schmeichel', 'Ben Chilwell', 'Çağlar Söyüncü', 'Jonny Evans', 'Youri Tielemans', 'Jamie Vardy', 'James Maddison', 'Harvey Barnes', 'Ayoze Pérez', 'Ricardo Pereira', 'Wilfred Ndidi']",1.5819999999999999,0.43300000000000005
1920,2019-12-26 Aston Villa-Norwich City,19,Thu,2019-12-26,15:00,aston villa,0.6,1–0,1.2,norwich city,Chris Kavanagh,010301bf,1619.42358398,1601.2064209,"['Tom Heaton', 'Douglas Luiz', 'Wesley Moraes', 'Jack Grealish', 'Marvelous Nakamba', 'Ezri Konsa', 'Trézéguet', 'Matt Targett', 'Anwar El Ghazi', 'Ahmed Elmohamady', 'Kortney Hause']","['Tim Krul', 'Max Aarons', 'Sam Byram', 'Grant Hanley', 'Christoph Zimmermann', 'Todd Cantwell', 'Emi Buendía', 'Tom Trybull', 'Teemu Pukki', 'Kenny McLean', 'Alexander Tettey']",-0.04399999999999999,0.0
1920,2019-12-26 Bournemouth-Arsenal,19,Thu,2019-12-26,15:00,bournemouth,2.0,1–1,1.4,arsenal,Stuart Attwell,5b1ecf02,1688.64782715,1806.25622559,"['Aaron Ramsdale', 'Steve Cook', 'Dan Gosling', 'Joshua King', 'Jefferson Lerma', 'Callum Wilson', 'Lewis Cook', 'Jack Stacey', 'Ryan Fraser', 'Jack Simpson', 'Chris Mepham']","['Bernd Leno', 'Sokratis Papastathopoulos', 'Alexandre Lacazette', 'Mesut Özil', 'Lucas Torreira', 'Pierre-Emerick Aubameyang', 'Ainsley Maitland-Niles', 'David Luiz', 'Reiss Nelson', 'Granit Xhaka', 'Bukayo Saka']",0.233,0.7050000000000001
1920,2019-12-26 Chelsea-Southampton,19,Thu,2019-12-26,15:00,chelsea,0.7,0–2,1.1,southampton,Jonathan Moss,d9a73d72,1866.68225098,1654.03405762,"['Kepa Arrizabalaga', 'Antonio Rüdiger', 'Jorginho', ""N'Golo Kanté"", 'Tammy Abraham', 'Willian', 'Kurt Zouma', 'Callum Hudson-Odoi', 'César Azpilicueta', 'Fikayo Tomori', 'Emerson Palmieri']","['Alex McCarthy', 'Cédric Soares', 'Jack Stephens', 'Che Adams', 'James Ward-Prowse', 'Stuart Armstrong', 'Michael Obafemi', 'Ryan Bertrand', 'Nathan Redmond', 'Pierre Højbjerg', 'Jan Bednarek']",0.5459999999999999,0.18599999999999997
1920,2019-12-26 Everton-Burnley,19,Thu,2019-12-26,15:00,everton,1.4,1–0,0.3,burnley,Anthony Taylor,b23c6c90,1729.23730469,1698.97851562,"['Jordan Pickford', 'Mason Holgate', 'Richarlison', 'Fabian Delph', 'Dominic Calvert-Lewin', 'Gylfi Sigurðsson', 'Lucas Digne', 'Yerry Mina', 'Djibril Sidibé', 'Bernard', 'Séamus Coleman']","['Nick Pope', 'Charlie Taylor', 'Jack Cork', 'James Tarkowski', 'Ben Mee', 'Chris Wood', 'Dwight McNeil', 'Robbie Brady', 'Ashley Westwood', 'Jay Rodriguez', 'Phil Bardsley']",0.28600000000000003,-0.033999999999999996
1920,2019-12-26 Leicester City-Liverpool,19,Thu,2019-12-26,20:00,leicester city,0.1,0–4,3.2,liverpool,Michael Oliver,4b8063da,1831.53344727,2066.75512695,"['Kasper Schmeichel', 'Ben Chilwell', 'Çağlar Söyüncü', 'Jonny Evans', 'Youri Tielemans', 'Jamie Vardy', 'James Maddison', 'Harvey Barnes', 'Ricardo Pereira', 'Wilfred Ndidi', 'Dennis Praet']","['Alisson', 'Virgil van Dijk', 'Georginio Wijnaldum', 'Naby Keïta', 'Roberto Firmino', 'Sadio Mané', 'Mohamed Salah', 'Joe Gomez', 'Jordan Henderson', 'Andrew Robertson', 'Trent Alexander-Arnold']",0.401,1.19
