Player,MBAPPE,O-MBAPPE,D-MBAPPE,eLPA,Born,Age,Competition,Team,Nation,Primary Position,Secondary Positions,SCA%,PRG%,TO%,FIN%,INT%,TKL%,SP%,AER%,USG%,DENY%
Perr Schuurs,0.013,0.009,0.004,1.15,1999,23.0,Serie A,Torino,Netherlands,CB,,6.1,7.7,7.8,0.3,1.3,1.7,0.7,55.4,2.9,0.0
Pervis Estupiñán,0.03,0.055,-0.024,2.0,1998,25.0,"UEL, Premier League",Brighton,Ecuador,LB,WB,10.7,11.7,10.5,3.7,1.6,1.4,1.1,50.8,4.6,0.0
Petar Musa,0.026,0.029,-0.003,0.83,1998,25.0,"Primeira Liga, UCL",Benfica,Croatia,ST,,10.4,6.7,8.5,-1.0,0.7,1.4,0.7,39.2,5.2,0.0
Petar Ratkov,0.002,0.004,-0.002,0.0,2003,19.0,UCL,RB Salzburg,Serbia,ST,,9.2,8.4,8.7,-3.6,0.9,1.0,1.0,46.8,4.1,0.0
Petar Stanic,-0.013,-0.011,-0.002,0.0,2001,21.0,UEL,TSC Bačka Top,Serbia,CM,,8.3,9.1,9.1,1.3,1.1,1.4,2.5,48.7,3.9,0.0
Peter Abrahamsson,-0.03,-0.008,-0.022,0.0,1988,35.0,UEL,Häcken,Sweden,GK,,6.3,6.1,8.2,-1.2,0.8,0.9,0.9,50.0,2.7,6.5
Peter Ankersen,-0.009,-0.002,-0.006,0.0,1990,32.0,UCL,FC Copenhagen,Denmark,RB,,9.0,9.0,9.7,-2.2,1.6,1.6,0.9,46.4,3.6,0.0
Peter González,-0.015,-0.009,-0.006,0.83,2002,21.0,La Liga,Valencia,Dominican Republic,RW,"RM, LM",6.6,8.3,8.1,-6.0,0.8,1.0,1.0,53.3,3.0,0.0
Peter Vindahl Jensen,-0.02,-0.001,-0.019,0.0,1998,25.0,UEL,Sparta Prague,Denmark,GK,,5.9,5.8,9.3,-1.2,0.6,0.8,0.7,50.0,2.3,9.4
Petros Mantalos,-0.004,0.002,-0.007,0.0,1991,31.0,UEL,AEK Athens,Greece,AM,"DM, CM",10.6,9.7,10.0,-2.7,0.9,1.7,1.8,47.3,4.7,0.0
Phil Foden,0.224,0.173,0.05,8.81,2000,23.0,"Premier League, UCL",Manchester City,England,RW,"AM, LW, LM, RM, CM",12.4,9.5,10.4,25.2,0.8,0.9,1.5,43.6,8.2,0.0
Philip Billing,0.019,0.026,-0.007,2.14,1996,27.0,Premier League,Bournemouth,Denmark,AM,"DM, CM",11.1,8.8,8.7,-2.9,1.4,1.3,2.3,57.8,4.6,0.0
Philip Zinckernagel,-0.001,-0.005,0.005,2.08,1994,28.0,Belgian Pro League,Club Brugge,Denmark,LW,"AM, RW, CM",12.1,10.1,9.9,3.1,0.7,1.4,2.3,41.7,5.6,0.0
Philipe Sampaio,-0.063,-0.056,-0.007,0.37,1994,28.0,Belgian Pro League,RWD Molenbeek,Brazil,CB,,7.4,8.6,8.2,-1.2,1.1,1.2,0.9,56.0,3.0,0.0
Philipp Förster,0.026,0.023,0.003,0.61,1995,28.0,Bundesliga,VFL Bochum,Germany,CM,"RW, RM, LM",10.0,9.9,9.3,-3.6,1.4,1.4,3.0,44.0,4.7,0.0
Philipp Hofmann,0.018,0.014,0.004,2.4,1993,30.0,Bundesliga,VFL Bochum,Germany,ST,CM,10.8,6.9,8.0,-3.6,0.6,0.7,0.5,52.6,4.5,0.0
Philipp Köhn,0.004,-0.015,0.019,2.79,1998,25.0,Ligue 1,Monaco,Switzerland,GK,,3.4,3.0,7.4,-1.2,0.4,0.5,0.4,54.3,1.5,-1.1
Philipp Lienhart,0.03,0.023,0.007,2.04,1996,27.0,"Bundesliga, UEL",Freiburg,Austria,CB,,6.5,9.1,8.9,-2.5,1.3,1.2,0.5,61.2,2.8,0.0
Philipp Max,0.003,0.002,0.001,1.9,1993,29.0,Bundesliga,Eintracht Frankfurt,Germany,WB,LB,9.9,9.8,8.6,2.8,0.8,1.4,1.8,46.7,3.4,0.0
Philipp Ziereis,-0.048,-0.022,-0.026,0.0,1993,30.0,UEL,LASK,Germany,CB,,7.8,8.4,8.8,-1.7,1.1,1.7,0.8,57.1,2.9,0.0
Philippe Rommens,-0.067,-0.043,-0.024,1.42,1997,25.0,Eredivisie,Go Ahead Eagles,Belgium,DM,"LM, CM",10.7,12.1,10.3,9.6,1.7,1.4,6.8,43.7,5.0,0.0
Philippe Sandler,-0.06,-0.05,-0.01,1.75,1997,26.0,Eredivisie,NEC Nijmegen,Netherlands,CB,,7.7,9.3,6.5,-2.7,1.2,1.1,0.8,62.0,2.9,0.0
Phillip Tietz,0.045,0.034,0.01,4.13,1997,26.0,Bundesliga,Augsburg,Germany,ST,,10.0,6.8,8.3,0.2,0.6,0.9,0.6,45.6,4.1,0.0
Phillipp Mwene,0.006,-0.001,0.007,2.86,1994,29.0,Bundesliga,Mainz 05,Austria,WB,"LB, RM",9.3,10.2,9.5,-2.5,1.0,1.0,1.9,48.5,3.7,0.0
Pierluigi Gollini,0.019,0.012,0.006,0.97,1995,28.0,Serie A,Napoli,Italy,GK,,5.2,5.5,8.1,-1.2,0.8,0.9,0.7,53.0,2.7,-0.2
Piero Hincapié,0.099,0.043,0.056,3.17,2002,21.0,"Bundesliga, UEL",Bayer Leverkusen,Ecuador,CB,"LB, WB",5.2,8.4,8.5,-9.0,1.1,1.4,0.4,56.9,3.2,0.0
Pierre Cornud,-0.011,-0.006,-0.005,0.0,1996,26.0,UEL,Maccabi Haifa,France,LB,,9.6,10.0,9.6,-3.2,1.0,1.9,0.9,50.0,3.6,0.0
Pierre Dwomoh,-0.065,-0.06,-0.005,2.02,2004,19.0,Belgian Pro League,RWD Molenbeek,Belgium,CM,DM,9.5,11.0,8.4,-3.0,1.4,1.7,0.4,49.4,2.8,0.0
Pierre Højbjerg,0.082,0.056,0.026,2.64,1995,27.0,Premier League,Tottenham Hotspur,Denmark,DM,"LM, RM, CM",8.9,11.1,10.4,-4.1,1.4,1.3,0.8,49.0,4.0,0.0
Pierre Kalulu,0.007,0.004,0.003,0.55,2000,23.0,"UCL, Serie A",AC Milan,France,CB,"RB, WB",6.3,8.1,8.5,-1.2,1.0,0.9,0.8,48.8,3.1,0.0
Pierre Lees-Melou,0.074,0.039,0.036,4.9,1993,30.0,Ligue 1,Stade Brestois,France,DM,CM,12.3,13.0,8.4,6.2,1.7,2.4,0.4,56.5,5.5,0.0
Pierre Patron,-0.05,-0.047,-0.003,0.36,1997,25.0,Belgian Pro League,Charleroi,France,GK,,7.3,6.9,8.1,-1.2,0.8,0.9,0.9,51.5,3.1,1.4
Pierre-Emerick Aubameyang,0.092,0.071,0.021,5.47,1989,34.0,"UEL, Ligue 1",Marseille,Gabon,ST,LW,10.3,7.1,7.9,-2.5,0.6,0.7,0.7,42.9,5.2,0.0
Pieter Gerkens,0.007,0.007,0.001,1.31,1995,27.0,Belgian Pro League,Gent,Belgium,CM,"AM, LW, WB",9.1,9.1,9.2,3.5,1.2,1.1,1.6,48.9,4.1,0.0
Pietro Pellegri,-0.035,-0.034,-0.001,0.85,2001,22.0,Serie A,Torino,Italy,ST,"AM, WB",7.4,6.8,8.7,-4.6,0.7,0.9,0.7,45.7,3.9,0.0
Pietro Perdichizzi,-0.057,-0.04,-0.018,0.52,1992,30.0,Belgian Pro League,Westerlo,Belgium,CB,,8.0,8.2,8.1,-2.2,1.5,1.3,0.8,58.9,3.3,0.0
Pietro Terracciano,0.015,0.003,0.012,4.46,1990,33.0,Serie A,Fiorentina,Italy,GK,,2.7,2.5,7.0,-1.2,0.3,0.4,0.4,51.5,1.3,-7.3
Piotr Zieliński,0.069,0.039,0.03,3.68,1994,29.0,"UCL, Serie A",Napoli,Poland,CM,"AM, RM, LM",11.4,11.3,10.0,-5.8,0.9,1.1,4.0,45.1,5.5,0.0
Pizzi,0.025,0.03,-0.006,1.52,1989,33.0,"Primeira Liga, UEL",Braga,Portugal,AM,"RW, DM, LW, ST, LM, RM",14.7,12.1,9.2,-4.8,0.7,1.0,2.7,45.7,5.9,0.0
Pol Lirola,-0.018,-0.009,-0.009,1.92,1997,25.0,Serie A,Frosinone,Spain,CB,"LB, RB, RM, WB",8.1,9.5,8.6,2.7,1.4,1.3,0.8,44.3,2.9,0.0
Pontus Almqvist,-0.028,-0.026,-0.002,2.48,1999,24.0,Serie A,Lecce,Sweden,RW,"LW, LM, RM",11.2,9.1,8.1,-2.4,1.0,1.5,0.6,43.8,5.0,0.0
Portu,0.034,0.035,-0.001,2.12,1992,31.0,La Liga,"Getafe, Girona",Spain,AM,"RW, LW, ST, RM, CM",8.8,8.6,7.7,6.3,0.7,1.4,0.9,37.6,3.8,0.0
Predrag Rajković,0.043,0.003,0.041,5.54,1995,27.0,La Liga,Mallorca,Serbia,GK,,3.4,3.0,10.2,-1.2,0.3,0.4,0.7,52.6,1.3,-1.3
Przemysław Frankowski,0.037,0.009,0.028,3.66,1995,28.0,"Ligue 1, UCL",Lens,Poland,WB,,10.4,10.1,11.1,1.2,1.3,1.9,1.9,43.9,3.7,0.0
Pubill,0.011,0.006,0.005,2.76,2003,20.0,La Liga,Almería,Spain,RB,,8.2,8.9,10.6,0.8,0.9,1.3,0.6,53.9,3.5,0.0
Péter Gulácsi,0.005,-0.0,0.005,1.66,1990,33.0,"Bundesliga, UCL",RB Leipzig,Hungary,GK,,3.6,3.9,6.4,-1.2,0.5,0.6,0.5,56.8,1.8,-0.0
Qazim Laçi,0.008,0.004,0.004,0.0,1996,27.0,UEL,Sparta Prague,Albania,CM,,9.2,11.6,9.1,-7.3,1.4,1.6,1.8,54.8,4.5,0.0
Quaresma,-0.014,-0.013,-0.001,0.38,1996,26.0,Primeira Liga,Arouca,Brazil,LB,,9.5,9.8,9.3,-2.2,1.3,1.5,0.9,51.4,4.6,0.0
Quentin Merlin,0.01,0.008,0.003,2.92,2002,21.0,"UEL, Ligue 1","Marseille, Nantes",France,LB,WB,10.9,12.0,12.1,-6.4,1.2,1.8,1.7,41.0,4.3,0.0
Quilindschy Hartman,0.07,0.003,0.067,3.98,2001,21.0,"Eredivisie, UCL",Feyenoord,Netherlands,LB,,10.1,9.4,11.3,-9.0,1.6,1.7,1.8,51.6,4.4,0.0
Quincy Hoeve,-0.08,-0.07,-0.01,0.27,2003,20.0,Eredivisie,Volendam,Bonaire,ST,RW,9.2,7.5,10.1,-6.4,0.8,1.1,0.9,56.8,4.1,0.0
Quinten Timber,0.088,0.05,0.037,5.48,2001,22.0,"Eredivisie, UCL",Feyenoord,Netherlands,DM,"AM, LM, CM",13.0,9.5,9.1,-2.0,0.8,1.7,0.8,54.2,6.9,0.0
Radamel Falcao,0.008,0.005,0.004,0.58,1986,37.0,La Liga,Rayo Vallecano,Colombia,ST,LB,9.6,8.0,8.1,-7.7,1.0,1.3,0.8,42.9,4.2,0.0
Rade Krunić,-0.014,-0.011,-0.003,0.87,1993,29.0,"UCL, Serie A",AC Milan,Bosnia and Herzegovina,CM,"RW, CB, DM",8.1,8.5,8.2,-1.7,1.6,1.5,1.9,56.9,4.0,0.0
Radosław Majecki,-0.019,-0.009,-0.01,1.34,1999,23.0,Ligue 1,Monaco,Poland,GK,,4.3,4.4,7.7,-1.2,0.5,0.6,0.6,52.8,2.0,-7.8
Radu Drăgușin,0.027,-0.002,0.029,3.4,2002,21.0,Serie A,"Genoa, Tottenham Hotspur",Romania,CB,,4.5,5.2,7.4,3.2,1.4,0.9,0.7,63.8,2.6,0.0
Rafa Marín,0.012,-0.005,0.017,3.6,2002,21.0,La Liga,Deportivo Alavés,Spain,CB,,5.2,7.6,6.6,-3.2,1.4,1.1,0.4,54.0,2.3,0.0
Rafa Mir,0.017,0.018,-0.001,0.58,1997,26.0,"La Liga, UCL",Sevilla,Spain,ST,"AM, DM, LW, CM",10.7,7.2,8.6,1.2,1.0,1.1,0.8,44.1,4.7,0.0
Rafa Mújica,0.078,0.061,0.018,5.0,1998,24.0,Primeira Liga,Arouca,Spain,ST,LW,12.4,6.2,7.1,9.6,0.5,0.9,0.4,36.4,6.6,0.0
Rafa Silva,0.093,0.064,0.029,5.17,1993,30.0,"Primeira Liga, UEL",Benfica,Portugal,AM,"LW, ST",14.9,11.5,8.9,-3.7,0.5,0.8,0.3,41.8,7.1,0.0
Rafael Alcobia,-0.036,-0.025,-0.011,0.23,2003,20.0,Primeira Liga,Portimonense,Portugal,CB,,9.0,8.5,9.7,-1.2,1.0,1.4,1.0,48.8,3.7,0.0
Rafael Barbosa,-0.039,-0.033,-0.006,0.93,1996,27.0,Primeira Liga,Farense,Portugal,RW,"AM, DM, LW, RM, CM",9.8,10.7,11.0,-3.0,0.9,1.4,2.6,39.1,5.1,0.0
Rafael Borré,0.016,0.013,0.004,1.5,1995,27.0,Bundesliga,Werder Bremen,Colombia,ST,LW,10.1,8.7,8.8,6.2,0.7,1.1,0.6,47.2,4.1,0.0
Rafael Brito,-0.034,-0.03,-0.004,0.39,2002,21.0,Primeira Liga,Casa Pia,Portugal,CM,,9.6,9.8,9.2,-1.2,1.3,1.7,0.9,48.8,3.8,0.0
Rafael Bustamante,-0.037,-0.028,-0.009,0.78,1999,23.0,Primeira Liga,Vizela,Colombia,DM,CM,8.6,8.9,8.3,-2.2,1.6,1.5,0.7,50.0,3.6,0.0
Rafael Fernandes,-0.035,-0.035,0.0,0.84,2002,21.0,Primeira Liga,Arouca,Portugal,CB,,7.1,8.3,7.2,-2.2,1.3,1.3,0.7,57.6,3.1,0.0
Rafael Leão,0.138,0.096,0.042,6.11,1999,24.0,"UEL, Serie A",AC Milan,Portugal,LW,,16.0,12.6,11.3,0.9,0.7,0.8,0.8,54.4,7.5,0.0
Rafael Tolói,-0.01,-0.005,-0.006,1.26,1990,32.0,"UEL, Serie A",Atalanta,Italy,CB,,6.0,8.6,8.3,-2.2,1.3,1.1,0.8,56.9,2.5,0.0
Rafik Belghali,-0.004,-0.015,0.011,0.35,2002,21.0,Belgian Pro League,Mechelen,Algeria,RB,,9.8,9.3,8.9,1.8,1.4,1.7,1.0,47.3,4.1,0.0
Rafik Guitane,-0.023,-0.044,0.021,3.28,1999,24.0,Primeira Liga,Estoril,France,RW,"AM, RM, CM",18.7,15.5,10.3,9.7,0.6,0.8,1.2,36.4,6.0,0.0
Ragnar Oratmangoen,-0.049,-0.046,-0.003,0.89,1998,25.0,Eredivisie,Fortuna Sittard,Indonesia,AM,"RW, LW, ST, LM, CM",12.1,10.7,9.2,-6.0,1.1,1.1,1.2,50.0,4.8,0.0
Raheem Sterling,0.064,0.046,0.018,3.7,1994,28.0,Premier League,Chelsea,England,LW,"AM, RW, ST, RM",13.9,11.8,10.2,-1.7,0.9,0.9,1.0,37.6,5.9,0.0
Rajiv van La Parra,-0.093,-0.092,-0.001,1.22,1991,32.0,Eredivisie,Almere City,Netherlands,ST,"RW, LW, CM",13.9,9.5,9.8,-9.8,0.4,1.1,0.9,35.8,5.3,0.0
Rami Gershon,-0.018,-0.015,-0.003,0.0,1988,34.0,UEL,Maccabi Haifa,Israel,CB,,7.7,7.9,8.3,-1.2,1.2,1.1,0.9,50.0,3.2,0.0
Ramiz Zerrouki,0.013,0.007,0.006,2.06,1998,25.0,"Eredivisie, UCL",Feyenoord,Algeria,CM,"DM, LW, LM",7.4,10.8,8.9,1.3,1.4,1.7,0.7,48.9,3.8,0.0
Ramon Hendriks,-0.093,-0.076,-0.016,1.79,2001,22.0,Eredivisie,Vitesse,Netherlands,CB,LB,5.1,8.4,8.1,-2.2,1.6,1.4,0.6,57.0,2.3,0.0
Ramy Bensebaini,0.051,0.035,0.017,1.84,1995,28.0,"Bundesliga, UCL",Borussia Dortmund,Algeria,LB,CB,9.1,10.3,10.5,-9.4,1.6,2.2,1.1,56.1,4.8,0.0
Ramón Terrats,-0.004,0.002,-0.007,1.06,2000,22.0,"UEL, La Liga",Villarreal,Spain,CM,"LB, ST, LM, RM",7.8,9.8,9.8,-3.2,0.9,1.2,1.3,50.0,3.7,0.0
Randal Kolo Muani,0.038,0.036,0.002,2.39,1998,24.0,"Ligue 1, UCL","Paris Saint-Germain, Eintracht Frankfurt",France,ST,"AM, RW, LW",11.9,7.9,9.5,-5.3,0.6,0.9,0.5,50.6,5.2,0.0
Randy Nteka,-0.042,-0.036,-0.006,0.61,1997,25.0,La Liga,Rayo Vallecano,Angola,ST,CM,6.2,7.8,7.9,-1.2,0.7,0.9,0.8,50.0,2.5,0.0
Rani Khedira,-0.032,-0.043,0.011,1.53,1994,29.0,"Bundesliga, UCL",Union Berlin,Germany,CM,DM,6.3,7.3,7.6,-3.2,1.4,1.6,0.5,50.0,2.6,0.0
Raoul Bellanova,0.056,0.007,0.048,5.51,2000,23.0,Serie A,Torino,Italy,WB,RM,12.2,11.0,9.7,-5.7,0.8,1.1,0.9,50.0,4.8,0.0
Raphael Guzzo,-0.04,-0.034,-0.006,1.28,1995,28.0,Primeira Liga,Chaves,Portugal,CM,"AM, LW, LM, RM",11.6,10.6,9.1,1.2,1.2,1.1,1.5,42.6,4.6,0.0
Raphael Onyedika,-0.021,-0.039,0.017,1.94,2001,22.0,Belgian Pro League,Club Brugge,Nigeria,DM,"LM, CM",6.2,9.3,7.5,-3.6,0.9,2.0,0.7,59.6,3.2,0.0
Raphaël Guerreiro,0.101,0.074,0.027,2.56,1993,29.0,"Bundesliga, UCL",Bayern Munich,Portugal,DM,"LB, RB, LW, LM",9.1,10.1,9.7,2.6,1.3,1.3,1.2,47.5,4.4,0.0
Raphaël Varane,0.014,0.017,-0.003,2.05,1993,30.0,"Premier League, UCL",Manchester United,France,CB,,5.6,8.6,6.9,-2.5,1.4,1.2,0.9,66.6,2.5,0.0
Raphinha,0.107,0.09,0.016,3.01,1996,26.0,"La Liga, UCL",Barcelona,Brazil,RW,"LW, ST, RM",14.2,9.2,10.8,-3.6,1.0,1.1,4.5,52.0,7.6,0.0
Rasmus Carstensen,-0.018,0.0,-0.018,2.06,2000,22.0,Bundesliga,Köln,Denmark,RB,"LB, RW, RM",9.0,9.2,10.9,-5.0,1.4,1.5,0.9,47.0,3.3,0.0
Rasmus Falk,-0.022,-0.017,-0.005,0.0,1992,31.0,UCL,FC Copenhagen,Denmark,CM,,8.7,10.0,8.5,-1.7,1.4,1.4,1.2,50.0,3.6,0.0
Rasmus Højlund,0.036,0.017,0.019,3.58,2003,20.0,"Premier League, UCL",Manchester United,Denmark,ST,,9.6,5.6,7.0,6.4,0.4,0.6,0.4,36.8,4.4,0.0
Rasmus Kristensen,0.016,0.007,0.009,2.64,1997,26.0,Serie A,Roma,Denmark,WB,"LB, CB, RB",6.9,6.6,10.5,1.8,0.7,1.3,1.0,55.7,2.8,0.0
Rasmus Nicolaisen,0.018,-0.011,0.029,4.45,1997,26.0,"UEL, Ligue 1",Toulouse,Denmark,CB,,4.3,6.0,7.2,0.3,1.6,1.2,0.4,70.5,2.2,0.0
Rassoul Ndiaye,-0.014,-0.011,-0.002,0.67,2001,21.0,Ligue 1,Le Havre,Senegal,CM,"DM, LW, RM",8.3,9.4,9.1,-2.2,1.1,2.2,0.8,46.7,3.6,0.0
Ravil Tagir,-0.081,-0.03,-0.051,0.75,2003,20.0,Belgian Pro League,Westerlo,Turkey,CB,RW,7.7,9.2,8.5,-1.1,1.7,1.1,0.7,58.0,2.9,0.0
Rayan Aït-Nouri,-0.004,-0.011,0.007,3.16,2001,22.0,Premier League,Wolves,Algeria,WB,"LB, LM",10.3,11.0,8.8,-5.8,0.8,1.8,1.8,48.1,4.6,0.0
Rayan Cherki,0.057,0.051,0.006,3.13,2003,19.0,Ligue 1,Lyon,France,AM,"RW, LW, ST, LM, RM, CM",15.3,14.0,11.9,-14.7,0.7,1.2,4.1,42.6,6.4,0.0
Raz Shlomo,-0.055,-0.055,0.001,0.5,1999,23.0,Belgian Pro League,OH Leuven,Israel,CM,CB,7.7,8.6,9.1,1.3,1.1,1.4,0.8,59.2,3.2,0.0
Raúl,-0.027,-0.023,-0.004,1.6,2000,22.0,La Liga,Osasuna,Spain,ST,RW,7.2,6.5,8.0,-1.0,0.6,0.7,0.5,44.7,3.1,0.0
Raúl Albiol,-0.026,-0.002,-0.024,2.42,1985,37.0,"UEL, La Liga",Villarreal,Spain,CB,,3.9,6.5,8.0,-3.2,1.1,1.0,0.4,59.4,1.9,0.0
Raúl Fernández,0.001,0.008,-0.008,0.39,1988,35.0,La Liga,Granada,Spain,GK,,7.4,7.6,9.1,-1.2,0.9,1.0,0.9,50.0,3.1,4.0
Raúl García,-0.007,-0.007,-0.0,0.56,1986,37.0,La Liga,Athletic Bilbao,Spain,ST,"AM, RW",7.5,8.4,9.3,-3.2,0.9,1.2,0.8,56.9,3.7,0.0
Raúl Jiménez,0.032,0.027,0.005,2.28,1991,32.0,Premier League,Fulham,Mexico,ST,AM,8.6,6.1,9.3,1.1,0.6,1.1,0.5,44.0,4.6,0.0
Raúl Parra,-0.034,-0.019,-0.015,0.64,1999,23.0,Primeira Liga,Estoril,Spain,CB,,8.1,8.8,9.4,3.3,0.9,1.3,3.2,50.0,3.7,0.0
Raúl Torrente,-0.008,-0.002,-0.005,1.65,2001,21.0,La Liga,Granada,Spain,CB,,6.0,7.8,9.0,-2.2,1.1,1.5,0.5,54.1,2.4,0.0
Raúl de Tomás,-0.022,-0.025,0.003,1.55,1994,28.0,La Liga,Rayo Vallecano,Spain,ST,,9.0,7.0,7.9,-11.5,0.6,0.9,1.1,41.3,4.6,0.0
Reda Khadra,-0.027,-0.022,-0.005,1.61,2001,22.0,Ligue 1,Reims,Germany,ST,"RW, RB, LW, RM, CM, WB",12.0,8.2,8.8,-3.9,0.6,1.0,0.8,42.6,4.2,0.0
Redouan El Yaakoubi,-0.053,-0.037,-0.016,2.23,1996,27.0,Eredivisie,Excelsior,Netherlands,CB,CM,7.9,11.2,9.1,-6.9,1.5,1.5,0.5,58.7,2.8,0.0
Reece Burke,0.024,0.007,0.017,2.59,1996,26.0,Premier League,Luton Town,England,CB,RB,7.0,8.8,8.2,-7.3,1.2,1.4,0.7,56.2,2.8,0.0
Reece James,0.029,0.028,0.001,0.68,1999,23.0,Premier League,Chelsea,England,RB,,9.9,10.0,10.2,-2.7,1.0,1.6,2.0,53.5,4.1,0.0
Regan Charles-Cook,-0.079,-0.077,-0.002,1.06,1997,26.0,Belgian Pro League,Eupen,Grenada,ST,"AM, LW, LM, CM",11.7,9.0,8.0,4.0,0.7,1.2,1.0,31.1,4.2,0.0
Rein Van Helden,-0.022,-0.039,0.017,3.02,2002,21.0,Belgian Pro League,Sint-Truiden,Belgium,CB,,4.6,8.1,8.4,-7.3,1.4,1.8,0.4,60.2,2.2,0.0
Reinier,-0.013,-0.011,-0.002,1.37,2002,21.0,Serie A,Frosinone,Brazil,AM,"LW, ST, LM",11.2,8.2,8.4,3.2,1.2,1.3,1.2,41.1,4.0,0.0
Reinildo Mandava,0.025,0.018,0.007,1.15,1994,29.0,"La Liga, UCL",Atlético Madrid,Mozambique,CB,"LB, WB",7.1,9.0,8.5,1.8,1.8,2.1,1.0,51.9,3.2,0.0
Reiss Nelson,0.051,0.041,0.01,0.48,1999,23.0,"Premier League, UCL",Arsenal,England,RW,"LW, CM",10.9,8.6,8.9,-4.1,1.0,1.7,2.0,43.6,5.2,0.0
Remi Oudin,-0.014,-0.014,0.001,2.32,1996,26.0,Serie A,Lecce,France,LW,"AM, RW, LM, RM",10.5,9.7,11.9,6.9,1.3,1.2,7.1,50.0,5.0,0.0
Remo Freuler,0.052,-0.001,0.053,4.67,1992,31.0,Serie A,Bologna,Switzerland,DM,CM,8.4,10.7,7.5,-0.2,1.6,1.9,0.5,46.7,3.0,0.0
Renan Lodi,-0.019,-0.015,-0.004,1.53,1998,25.0,"UEL, Ligue 1",Marseille,Brazil,LB,WB,7.1,8.0,10.6,-2.7,1.6,1.4,2.5,44.5,3.7,0.0
Renato Pantalon,-0.043,-0.043,0.0,1.42,1997,25.0,Primeira Liga,Rio Ave,Croatia,CB,,5.7,8.6,8.1,2.8,1.0,1.2,0.5,52.9,2.1,0.0
Renato Sanches,0.012,0.01,0.002,0.21,1997,25.0,"UEL, Serie A",Roma,Portugal,CM,"CB, DM, ST, LM, RM",9.8,9.8,9.6,3.3,1.0,1.2,0.9,53.9,4.2,0.0
Renato Tapia,0.007,-0.001,0.008,1.94,1995,28.0,La Liga,Celta Vigo,Peru,CM,CB,8.9,8.9,9.8,-6.0,1.4,1.9,0.9,54.7,4.2,0.0
Renaud Emond,-0.057,-0.056,-0.002,0.51,1991,31.0,Belgian Pro League,"Eupen, Standard Liège",Belgium,ST,RM,8.4,7.6,8.5,3.7,0.9,0.9,0.8,40.8,3.9,0.0
Reuven Niemeijer,-0.054,-0.048,-0.006,1.57,1995,28.0,Eredivisie,RKC Waalwijk,Netherlands,AM,"RW, LW, ST, RM",10.4,6.6,8.0,-9.8,0.8,0.9,0.8,37.1,4.7,0.0
Rhian Brewster,0.001,-0.004,0.005,0.48,2000,23.0,Premier League,Sheffield United,England,ST,,9.4,8.1,8.8,-2.7,0.9,1.1,0.9,37.1,4.0,0.0
Ricard Sánchez,-0.001,-0.008,0.007,3.16,2000,23.0,La Liga,Granada,Spain,RB,RM,8.5,10.9,9.6,10.1,0.9,1.1,0.6,52.2,3.0,0.0
Ricardinho,-0.045,-0.038,-0.007,0.0,1989,33.0,UEL,Sheriff Tiraspol,Brazil,ST,CM,10.4,9.6,9.7,-1.7,1.1,1.2,2.5,51.3,4.2,0.0
Ricardo Batista,-0.067,-0.042,-0.025,2.44,1986,36.0,Primeira Liga,Casa Pia,Portugal,GK,,3.1,3.3,9.3,-1.2,0.3,0.4,0.6,51.4,1.4,1.5
Ricardo Esgaio,-0.004,-0.005,0.001,2.03,1993,30.0,"Primeira Liga, UEL",Sporting CP,Portugal,RM,WB,10.2,8.7,10.5,-4.6,0.9,1.8,0.7,41.0,3.3,0.0
Ricardo Guimarães,-0.081,-0.063,-0.018,0.96,1995,27.0,Primeira Liga,Chaves,Mozambique,CM,DM,9.0,9.3,8.7,-2.7,1.6,1.7,1.3,49.0,4.1,0.0
Ricardo Horta,0.092,0.078,0.014,4.89,1994,28.0,"Primeira Liga, UCL",Braga,Portugal,RW,"AM, LW, LM",15.1,9.6,9.1,1.7,0.8,0.9,1.7,42.4,6.8,0.0
Ricardo Mangas,-0.051,-0.052,0.001,1.91,1998,25.0,Primeira Liga,Vitória,Portugal,LM,"LB, WB",9.2,8.9,9.7,-5.7,1.0,1.2,0.6,53.0,4.3,0.0
Ricardo Pepi,0.095,0.094,0.001,1.03,2003,20.0,"Eredivisie, UCL",PSV,United States,ST,"AM, LW, RM",11.7,6.7,8.5,-2.0,0.8,1.0,0.8,49.2,6.0,0.0
Ricardo Rodríguez,0.046,-0.008,0.054,4.8,1992,30.0,Serie A,Torino,Switzerland,CB,"LB, WB",7.5,10.1,8.1,-2.2,1.2,1.3,1.3,54.5,2.7,0.0
Ricardo Velho,-0.026,-0.041,0.015,3.42,1998,24.0,Primeira Liga,Farense,Portugal,GK,,3.9,3.3,10.5,-1.2,0.3,0.4,0.5,69.8,1.4,-11.9
Riccardo Calafiori,0.068,0.016,0.052,4.46,2002,21.0,Serie A,Bologna,Italy,CB,LB,8.2,8.4,8.2,-4.6,2.1,1.5,0.4,66.7,3.3,0.0
Riccardo Marchizza,-0.026,-0.014,-0.012,1.37,1998,25.0,Serie A,Frosinone,Italy,LB,,7.5,7.9,9.0,-3.2,1.0,1.0,0.8,47.2,2.9,0.0
Riccardo Orsolini,0.035,0.018,0.017,2.97,1997,26.0,Serie A,Bologna,Italy,RW,RM,13.4,9.9,11.5,12.1,0.8,1.0,4.0,50.8,6.5,0.0
