Player,MBAPPE,O-MBAPPE,D-MBAPPE,eLPA,Born,Age,Competition,Team,Nation,Primary Position,Secondary Positions,SCA%,PRG%,TO%,FIN%,INT%,TKL%,SP%,AER%,USG%,DENY%
Thijs Dallinga,0.02,0.019,0.001,3.6,2000,21.0,Ligue 1,Toulouse,Netherlands,ST,RW,9.9,5.1,8.3,5.3,0.5,0.6,0.4,46.2,4.1,0.0
Thilo Kehrer,0.012,0.006,0.007,3.3,1996,25.0,"World Cup, Premier League","West Ham, Germany",Germany,CB,RB,5.8,7.0,7.5,-5.8,1.7,1.4,1.1,51.5,2.5,0.0
Thom Haye,-0.042,-0.058,0.016,2.9,1995,27.0,Eredivisie,Heerenveen,Indonesia,CM,DM,10.5,15.1,11.8,-0.8,1.7,2.0,6.3,59.1,4.5,0.0
Thom van Bergen,-0.082,-0.075,-0.007,0.28,2004,18.0,Eredivisie,Groningen,Netherlands,RW,"RB, LW",9.4,8.9,9.2,-5.8,1.1,1.6,1.0,41.9,3.7,0.0
Thomas Buitink,-0.068,-0.06,-0.008,0.43,2000,22.0,Eredivisie,"Vitesse, Fortuna Sittard",Netherlands,ST,"LB, AM, RW, CB, LW, RM",11.2,8.6,9.3,-7.7,1.0,1.1,0.9,48.9,4.0,0.0
Thomas Delaine,-0.009,-0.015,0.007,1.42,1992,30.0,Ligue 1,Strasbourg,France,WB,"LB, LM",10.1,9.3,11.1,-5.4,1.4,1.4,0.6,50.0,3.5,0.0
Thomas Delaney,-0.014,-0.002,-0.012,0.77,1991,30.0,"World Cup, La Liga, UCL","Hoffenheim, Sevilla, Denmark",Denmark,CM,"DM, LM",8.4,8.2,9.3,-5.8,1.1,1.2,0.7,63.2,3.6,0.0
Thomas Foket,-0.018,-0.01,-0.008,2.46,1994,27.0,Ligue 1,Reims,Belgium,RB,LB,8.6,10.1,9.9,-3.9,1.6,1.2,0.5,49.2,2.9,0.0
Thomas Henry,-0.019,-0.018,-0.0,1.28,1994,27.0,Serie A,Hellas Verona,France,ST,,10.8,7.3,10.5,-1.7,0.6,0.8,0.9,52.9,4.2,0.0
Thomas Lemar,0.033,0.024,0.008,2.04,1995,26.0,"La Liga, UCL",Atlético Madrid,France,CM,LM,11.3,11.6,9.7,-3.2,1.0,1.6,1.8,47.9,4.5,0.0
Thomas Mangani,-0.056,-0.047,-0.009,1.27,1987,35.0,Ligue 1,Ajaccio,France,CM,DM,9.9,12.1,12.1,-5.4,1.7,1.4,5.7,47.5,3.9,0.0
Thomas Meunier,0.03,0.025,0.005,0.94,1991,30.0,"World Cup, Bundesliga, UCL","Borussia Dortmund, Belgium",Belgium,RB,"RW, RM, WB",9.9,9.1,11.7,-5.8,1.5,1.7,1.0,51.9,3.6,0.0
Thomas Müller,0.119,0.097,0.022,3.81,1989,32.0,"World Cup, Bundesliga, UCL","Germany, Bayern Munich",Germany,ST,"AM, CM",13.8,8.0,10.6,-10.6,0.6,1.0,0.7,49.6,5.6,0.0
Thomas Ouwejan,-0.034,-0.013,-0.021,1.02,1996,25.0,Bundesliga,Schalke 04,Netherlands,LB,WB,8.7,10.7,11.9,-3.9,1.4,1.2,4.5,41.2,3.7,0.0
Thomas Partey,0.126,0.068,0.058,5.82,1993,29.0,"World Cup, UEL, Premier League","Ghana, Arsenal",Ghana,CM,"DM, RB",10.2,12.0,9.2,-0.7,1.4,1.9,0.6,56.7,4.2,0.0
Thomas Van den Keybus,-0.025,-0.028,0.003,1.92,2001,21.0,Belgian Pro League,Westerlo,Belgium,LW,"AM, RW, ST, LM, RM, CM",12.3,10.6,8.8,-2.6,1.1,1.4,1.1,43.2,4.3,0.0
Thorgan Hazard,0.034,0.03,0.004,1.17,1993,29.0,"World Cup, Bundesliga, UCL","Borussia Dortmund, PSV, Belgium",Belgium,RW,"LB, AM, RB, LW, LM",11.7,9.7,10.9,-3.1,1.1,1.4,3.1,39.4,4.9,0.0
Théo Le Bris,-0.026,-0.029,0.003,1.72,2002,19.0,Ligue 1,Lorient,France,LW,"AM, RW, RB, LM, RM, WB",9.2,10.2,8.8,1.2,1.4,1.5,0.7,46.6,2.9,0.0
Théo Ndicka,-0.047,-0.048,0.001,1.26,2000,22.0,Belgian Pro League,Oostende,France,CM,"LB, LW, LM, WB",9.0,9.0,9.6,-0.3,1.0,1.1,1.4,42.6,3.9,0.0
Théo Sainte-Luce,-0.006,-0.006,-0.0,0.71,1998,23.0,Ligue 1,Montpellier,France,LB,,8.8,8.5,8.8,-0.3,1.5,1.6,1.9,47.0,3.3,0.0
Tiago Araújo,-0.036,-0.031,-0.005,0.98,2001,21.0,Primeira Liga,Estoril,Portugal,LB,"AM, RW, LW",12.0,10.1,11.6,-1.8,1.5,1.3,1.1,56.4,3.9,0.0
Tiago Djaló,0.044,0.027,0.017,3.47,2000,22.0,Ligue 1,Lille,Portugal,CB,"LB, RB",4.4,6.2,6.6,0.2,1.3,1.3,0.4,48.4,2.5,0.0
Tiago Esgaio,-0.021,-0.046,0.026,2.79,1995,26.0,Primeira Liga,Arouca,Portugal,RB,LB,7.4,8.1,11.4,-7.3,1.2,1.3,0.9,57.8,2.4,0.0
Tiago Gouveia,-0.073,-0.078,0.005,1.99,2001,21.0,Primeira Liga,Estoril,Portugal,RW,"LW, RM",14.7,10.2,8.4,5.5,1.0,1.4,0.3,39.1,5.3,0.0
Tiago Ilori,-0.028,-0.023,-0.005,0.24,1993,29.0,Primeira Liga,Paços de Ferreira,Portugal,CB,,8.3,8.5,8.4,-3.9,1.1,1.1,1.0,53.7,3.3,0.0
Tiago Santos,-0.047,-0.065,0.018,2.5,2002,20.0,Primeira Liga,Estoril,Portugal,RB,,10.9,11.6,10.9,-6.8,1.0,2.3,1.5,41.6,4.7,0.0
Tiago Silva,-0.067,-0.063,-0.004,1.84,1993,29.0,Primeira Liga,Vitória,Portugal,CM,"AM, DM, LM, RM",10.2,13.2,10.3,-3.7,1.4,1.6,5.1,47.2,4.6,0.0
Tiago Tomás,-0.015,-0.018,0.003,1.64,2002,20.0,Bundesliga,Stuttgart,Portugal,ST,"AM, LW, RM",10.9,8.0,9.9,-2.5,0.6,0.8,1.4,38.4,5.8,0.0
Tibor Halilović,-0.047,-0.047,-0.001,0.71,1995,27.0,Eredivisie,Heerenveen,Croatia,CM,"AM, RM",10.2,10.5,9.1,-7.7,1.3,1.3,0.8,52.3,4.2,0.0
Tijjani Noslin,-0.048,-0.039,-0.008,1.65,1999,23.0,Eredivisie,Fortuna Sittard,Netherlands,RW,"LW, RM, WB",14.4,9.5,9.7,6.5,1.4,1.8,0.6,48.6,4.7,0.0
Tijjani Reijnders,0.045,0.011,0.035,5.27,1998,24.0,Eredivisie,AZ Alkmaar,Netherlands,DM,"LM, RM, CM",15.9,13.8,8.3,-13.1,1.9,1.0,2.9,40.3,6.0,0.0
Tim Oermann,-0.012,-0.01,-0.002,0.26,2003,18.0,Bundesliga,VFL Bochum,Germany,CB,,8.4,8.1,8.3,-3.4,1.1,1.2,1.1,48.9,3.3,0.0
Tim Ream,0.068,0.004,0.064,5.51,1987,34.0,"World Cup, Premier League","United States, Fulham",United States,CB,,5.6,9.7,7.3,-1.3,1.6,0.9,0.3,55.9,1.8,0.0
Tim Skarke,0.016,0.01,0.005,0.75,1996,25.0,"Bundesliga, UEL","Schalke 04, Union Berlin",Germany,CM,"RW, CB, LW, LM, WB",11.8,9.1,10.0,-1.8,0.8,1.5,2.3,40.4,4.8,0.0
Timo Baumgartl,-0.005,-0.001,-0.004,0.75,1996,26.0,Bundesliga,Union Berlin,Germany,CB,,9.1,10.0,8.4,-4.4,1.0,1.3,0.9,57.1,3.5,0.0
Timo Hübers,0.035,0.004,0.031,4.23,1996,26.0,Bundesliga,Köln,Germany,CB,,4.9,7.3,8.1,2.6,2.1,1.2,0.4,57.5,2.3,0.0
Timo Werner,0.058,0.038,0.02,3.53,1996,26.0,"Bundesliga, UCL",RB Leipzig,Germany,ST,"AM, LW",11.3,9.7,9.4,-3.8,0.6,0.6,0.6,44.0,4.7,0.0
Timon Wellenreuther,-0.04,-0.055,0.015,0.87,1995,26.0,"Eredivisie, UEL",Feyenoord,Germany,GK,,4.3,4.2,6.6,-3.4,0.6,0.7,0.7,50.0,2.2,5.4
Timothee Pembele,0.002,0.01,-0.009,0.37,2002,19.0,Ligue 1,Paris Saint-Germain,France,RB,WB,8.8,8.0,9.0,-4.4,1.3,1.5,1.0,50.0,3.6,0.0
Timothy Castagne,0.05,0.019,0.031,5.76,1995,26.0,"World Cup, Premier League","Belgium, Leicester City",Belgium,RB,"LB, RW, WB",7.8,8.6,9.0,-4.0,1.5,1.6,0.6,47.4,2.6,0.0
Timothy Derijck,-0.066,-0.054,-0.013,1.52,1987,35.0,Belgian Pro League,Zulte Waregem,Belgium,CB,RW,6.4,7.7,6.6,-2.3,1.3,1.2,0.7,59.2,2.2,0.0
Timothy Fosu-Mensah,0.018,0.01,0.009,0.29,1998,24.0,"Bundesliga, UEL",Bayer Leverkusen,Netherlands,WB,"LB, AM, CB, RB, RM",9.8,8.8,9.4,-3.9,1.1,1.6,1.0,48.7,3.8,0.0
Timothy Galje,-0.067,-0.06,-0.007,0.55,2001,21.0,Belgian Pro League,R.F.C. Seraing,Belgium,GK,,7.3,6.6,10.8,-3.4,0.8,0.8,0.8,50.0,2.5,3.8
Timothy Martin,-0.08,-0.051,-0.029,0.28,2001,21.0,Belgian Pro League,R.F.C. Seraing,Luxembourg,GK,,8.1,7.5,9.1,-3.4,0.9,1.0,1.0,51.4,3.0,4.1
Timothy Weah,0.038,0.016,0.021,2.93,2000,22.0,"World Cup, Ligue 1","Lille, United States",United States,RB,"LB, RW, LW, ST",9.9,9.4,9.0,-12.3,1.3,1.0,0.4,44.5,4.1,0.0
Tino Kadewere,0.026,0.024,0.002,0.86,1996,26.0,La Liga,Mallorca,Zimbabwe,ST,"RW, LM, RM",11.7,8.8,9.7,-6.0,1.0,1.1,0.9,55.9,4.4,0.0
Tjaronn Chery,0.03,0.031,-0.001,0.0,1988,34.0,UCL,Maccabi Haifa,Suriname,CM,RM,12.9,10.7,9.7,-2.3,0.9,0.9,2.1,51.4,4.9,0.0
Tobias Lauritsen,0.01,-0.002,0.012,4.33,1997,24.0,Eredivisie,Sparta Rotterdam,Norway,ST,,12.5,6.8,10.0,0.5,0.6,0.5,0.4,60.2,5.5,0.0
Tobias Mohr,0.005,0.001,0.004,1.19,1995,26.0,Bundesliga,Schalke 04,Germany,LB,"AM, RW, LM",11.0,10.4,12.1,-6.3,1.2,1.0,2.9,46.3,4.1,0.0
Tobias Sippel,-0.008,0.002,-0.009,0.68,1988,34.0,Bundesliga,Borussia Mönchengladbach,Germany,GK,,6.8,6.6,10.1,-3.4,0.9,0.9,0.8,51.4,2.7,1.5
Toby Alderweireld,0.054,-0.012,0.066,4.86,1989,33.0,"World Cup, Belgian Pro League","Antwerp, Belgium",Belgium,CB,,5.6,7.6,8.3,1.1,0.9,0.8,0.5,62.7,2.2,0.0
Tokmac Nguen,-0.019,-0.017,-0.002,0.0,1993,28.0,UEL,Ferencváros,Norway,LW,AM,10.3,9.1,9.1,-1.8,1.1,1.0,1.6,44.8,4.1,0.0
Tolga Ciğerci,-0.016,-0.012,-0.005,0.86,1992,30.0,Bundesliga,Hertha Berlin,Turkey,CM,DM,10.5,9.9,9.6,-4.4,1.3,1.7,2.1,49.1,3.8,0.0
Tolgay Arslan,0.014,0.013,0.001,1.81,1990,31.0,Serie A,Udinese,Germany,CM,"DM, ST",12.3,13.0,9.8,-8.6,1.3,1.6,1.8,54.3,5.6,0.0
Tom Bischof,0.004,0.002,0.001,0.44,2005,17.0,Bundesliga,Hoffenheim,Germany,AM,"ST, CM",10.0,10.0,9.6,-8.2,1.0,1.8,1.0,46.4,4.0,0.0
Tom Boere,-0.081,-0.077,-0.004,0.47,1992,29.0,Eredivisie,Cambuur,Netherlands,ST,,9.1,7.7,9.3,-9.5,0.8,1.1,0.8,47.6,3.9,0.0
Tom Cairney,0.045,0.031,0.014,1.72,1991,31.0,Premier League,Fulham,Scotland,AM,"DM, CM",15.2,14.6,10.1,-0.8,1.0,1.1,1.6,48.1,5.4,0.0
Tom Davies,0.011,0.008,0.003,0.79,1998,24.0,Premier League,Everton,England,CM,"AM, RM",8.8,10.1,9.6,-9.1,1.1,1.5,0.9,44.5,3.7,0.0
Tom Krauß,-0.01,-0.03,0.02,3.29,2001,21.0,Bundesliga,Schalke 04,Germany,DM,"AM, LM, CM",9.2,10.2,7.6,-4.0,1.6,2.7,0.4,46.3,3.5,0.0
Tom Vandenberghe,-0.08,-0.045,-0.035,1.19,1992,29.0,Belgian Pro League,Kortrijk,Belgium,GK,,4.5,4.3,9.0,-3.4,0.5,0.5,0.7,56.4,1.7,2.6
Toma Bašić,0.009,0.007,0.002,0.75,1996,25.0,"UEL, Serie A",Lazio,Croatia,CM,"LW, RM, LM",11.4,9.9,10.6,-7.8,1.3,1.3,0.8,56.1,4.8,0.0
Tomasz Kędziora,-0.013,-0.008,-0.005,0.0,1994,28.0,UEL,Dynamo Kyiv,Poland,RB,,9.2,9.0,9.4,-3.4,1.2,1.5,1.0,47.4,3.3,0.0
Tomi Horvat,0.016,0.017,-0.001,0.0,1999,23.0,UEL,Sturm Graz,Slovenia,AM,RM,13.5,11.5,9.4,-5.4,0.9,1.1,2.2,48.7,4.9,0.0
Tommaso Augello,-0.02,-0.029,0.009,3.77,1994,27.0,Serie A,Sampdoria,Italy,WB,LB,11.1,12.5,11.3,1.7,0.9,0.8,2.1,52.9,3.3,0.0
Tommaso Baldanzi,0.008,0.004,0.004,2.56,2003,19.0,Serie A,Empoli,Italy,AM,"RW, ST",14.2,11.8,7.8,4.3,0.6,1.1,0.8,43.5,5.2,0.0
Tommaso Pobega,0.025,0.032,-0.006,1.39,1999,23.0,"UCL, Serie A",AC Milan,Italy,DM,"AM, LM, CM",10.6,8.4,9.5,1.6,1.2,1.7,0.7,46.5,4.3,0.0
Tomás Alarcón,0.003,0.006,-0.004,0.32,1999,23.0,La Liga,Cádiz,Chile,CM,,9.4,9.4,8.8,-3.4,1.2,1.2,1.4,52.6,3.8,0.0
Tomás Araújo,-0.013,-0.018,0.005,2.41,2002,20.0,Primeira Liga,Gil Vicente FC,Portugal,CB,,7.9,9.3,8.2,-3.2,1.6,1.5,0.5,57.1,2.7,0.0
Tomás Costa Silva,-0.036,-0.042,0.006,1.31,1999,22.0,Primeira Liga,Vizela,Portugal,RB,"AM, RM",12.3,10.7,11.0,-0.8,1.8,2.1,0.8,51.5,4.3,0.0
Tomás Händel,-0.028,-0.025,-0.003,0.51,2000,21.0,Primeira Liga,Vitória,Portugal,CM,,11.1,9.7,7.9,-1.3,1.3,1.6,0.8,47.4,4.1,0.0
Tomás Rincón,-0.03,-0.047,0.018,2.95,1988,34.0,Serie A,Sampdoria,Venezuela,CM,"DM, RM",9.3,11.2,8.2,-6.3,1.5,1.4,0.4,61.2,3.0,0.0
Tomáš Chorý,-0.005,0.0,-0.005,0.0,1995,27.0,UCL,Viktoria Plzeň,Czechia,ST,,10.1,8.0,9.2,-4.7,1.0,1.1,1.0,53.0,4.3,0.0
Tomáš Koubek,-0.006,-0.003,-0.003,1.33,1992,29.0,Bundesliga,Augsburg,Czechia,GK,,6.6,6.0,9.4,-3.4,0.7,0.7,0.9,59.5,2.3,-2.0
Tomáš Souček,0.033,0.016,0.017,4.6,1995,27.0,Premier League,West Ham,Czechia,DM,"RM, CM",9.3,7.3,8.5,-11.4,2.0,1.5,0.4,54.6,3.4,0.0
Tomáš Suslov,-0.076,-0.071,-0.005,1.72,2002,20.0,Eredivisie,Groningen,Slovakia,DM,"RW, LW, LM, RM, CM",14.0,10.1,10.7,-9.1,1.4,1.6,3.5,44.8,6.1,0.0
Toni Domgjoni,-0.074,-0.068,-0.006,0.24,1998,23.0,Eredivisie,Vitesse,Kosovo,CM,"DM, RM, LM",8.2,9.1,8.9,-5.8,1.0,1.2,1.0,46.7,3.5,0.0
Toni Kroos,0.154,0.08,0.074,5.5,1990,32.0,"La Liga, UCL",Real Madrid,Germany,CM,"DM, LM",10.0,16.3,9.9,-1.7,1.4,1.9,5.8,53.1,5.9,0.0
Toni Lato,0.022,0.019,0.003,1.43,1997,24.0,La Liga,Valencia,Spain,LB,"RW, LW, LM, RM",10.4,9.3,8.9,-2.3,1.0,1.4,2.0,36.9,4.0,0.0
Toni Leistner,-0.068,-0.053,-0.016,1.86,1990,31.0,Belgian Pro League,Sint-Truiden,Germany,CB,,7.0,7.5,7.5,-0.8,2.0,1.0,0.8,62.3,2.5,0.0
Toni Martínez,0.03,0.031,-0.001,1.86,1997,25.0,"Primeira Liga, UCL",Porto,Spain,ST,RW,11.0,6.2,8.2,-11.4,0.7,1.4,0.6,56.6,5.5,0.0
Toni Villa,0.014,0.01,0.003,1.46,1995,27.0,La Liga,"Valladolid, Girona",Spain,LW,"RW, LM, RM",14.4,11.3,9.7,-3.2,1.2,2.0,1.3,45.0,5.1,0.0
Tonny Vilhena,-0.039,-0.03,-0.009,2.47,1995,27.0,Serie A,Salernitana,Netherlands,CM,"AM, LM, WB",11.0,9.8,8.7,4.3,1.1,1.3,1.9,34.7,4.2,0.0
Tosin Adarabioyo,0.004,0.016,-0.012,2.95,1997,24.0,Premier League,Fulham,England,CB,,6.6,9.1,8.4,-1.8,1.5,1.0,0.6,63.8,2.4,0.0
Tosin Aiyegun,0.006,0.007,-0.001,0.0,1998,24.0,UEL,Zürich,Benin,ST,,12.3,9.0,8.1,-10.4,1.0,1.1,1.3,42.6,4.7,0.0
Toti Gomes,0.021,0.019,0.002,1.52,1999,23.0,Premier League,Wolves,Portugal,CB,LB,7.7,7.6,8.6,-0.3,1.3,1.2,0.7,50.8,2.9,0.0
Trent Alexander-Arnold,0.113,0.053,0.059,6.56,1998,23.0,"World Cup, Premier League, UCL","England, Liverpool",England,RB,,11.0,11.6,15.1,-1.6,1.5,1.6,6.1,56.5,4.6,0.0
Trevoh Chalobah,0.032,0.028,0.003,2.63,1999,23.0,"Premier League, UCL",Chelsea,England,CB,RB,6.0,7.5,7.8,-10.4,1.5,1.4,0.4,52.7,2.6,0.0
Trézéguet,0.043,0.038,0.005,0.0,1994,27.0,UEL,Trabzonspor,Egypt,RW,"LW, LM",13.3,9.7,8.7,0.2,1.2,1.2,0.9,50.0,5.4,0.0
Tsuyoshi Watanabe,-0.09,-0.057,-0.034,2.14,1997,25.0,Belgian Pro League,Kortrijk,Japan,CB,DM,5.1,7.2,8.1,-12.3,2.0,1.6,0.3,61.5,2.0,0.0
Tuta,0.041,0.005,0.036,4.62,1999,23.0,"Bundesliga, UCL",Eintracht Frankfurt,Brazil,CB,,5.2,7.9,9.2,-4.9,1.7,1.5,0.3,46.9,2.0,0.0
Tuur Dierckx,-0.049,-0.048,-0.001,1.25,1995,27.0,Belgian Pro League,Westerlo,Belgium,RW,"RB, LM, RM",13.3,10.5,10.2,-1.7,1.3,1.0,1.3,41.1,4.6,0.0
Tyler Adams,0.03,-0.012,0.043,3.48,1999,23.0,"World Cup, Premier League","United States, Leeds United",United States,DM,CM,9.3,11.3,8.3,-3.9,1.6,2.1,0.4,58.0,2.8,0.0
Tyrell Malacia,0.029,0.028,0.002,2.25,1999,22.0,"UEL, Premier League",Manchester United,Netherlands,LB,RB,8.1,9.1,7.9,-6.3,1.7,2.2,0.5,50.0,3.4,0.0
Tyrick Mitchell,0.064,-0.004,0.068,5.39,1999,22.0,Premier League,Crystal Palace,England,LB,,6.9,8.7,11.1,-6.3,1.6,1.8,0.5,49.4,2.1,0.0
Tyrone Mings,0.049,0.005,0.044,5.53,1993,29.0,Premier League,Aston Villa,England,CB,,5.3,8.0,7.7,-4.2,2.0,0.6,0.3,65.5,2.1,0.0
Tyronne Ebuehi,0.017,0.009,0.008,2.91,1995,26.0,Serie A,Empoli,Nigeria,RB,,7.8,8.1,8.8,-7.8,1.0,1.1,1.2,42.4,3.2,0.0
Téji Savanier,-0.015,-0.013,-0.002,3.25,1991,30.0,Ligue 1,Montpellier,France,AM,"DM, LM, CM",16.2,15.3,15.0,6.7,1.3,1.4,7.8,42.7,7.3,0.0
Ukra,-0.054,-0.048,-0.006,0.36,1988,34.0,Primeira Liga,Rio Ave,Portugal,RW,"ST, CM",12.1,10.3,10.2,-3.9,1.2,1.3,1.2,51.2,4.5,0.0
Ulrik Saltnes,-0.012,0.001,-0.013,0.0,1992,29.0,UEL,Bodø/Glimt,Norway,LM,,10.1,9.6,9.1,-6.8,1.2,1.4,0.9,48.6,3.9,0.0
Umar Sadiq,0.029,0.031,-0.002,0.52,1997,25.0,"UEL, La Liga","Almería, Real Sociedad",Nigeria,ST,,10.0,8.0,9.0,1.6,0.9,1.0,0.9,44.3,4.0,0.0
Umut Bozok,0.001,0.003,-0.002,0.0,1996,25.0,UEL,Trabzonspor,Turkey,ST,,11.3,7.9,9.3,0.7,1.0,1.2,1.0,40.5,4.4,0.0
Umut Tohumcu,-0.015,-0.008,-0.007,0.34,2004,17.0,Bundesliga,Hoffenheim,Germany,CM,,9.9,8.6,8.8,-3.9,1.1,1.5,1.0,52.8,3.9,0.0
Unai García,0.011,0.003,0.008,2.51,1992,30.0,La Liga,Osasuna,Spain,CB,,5.1,7.7,7.8,-4.4,1.3,1.1,0.5,54.5,2.1,0.0
Unai López,0.039,0.028,0.012,2.1,1995,26.0,La Liga,Rayo Vallecano,Spain,AM,"DM, ST, CM",12.1,12.1,10.8,-4.7,1.3,1.6,2.7,41.4,4.8,0.0
Unai Núñez,0.058,0.003,0.056,5.74,1997,25.0,La Liga,Celta Vigo,Spain,CB,,4.5,9.1,7.6,-9.1,2.4,1.3,0.4,55.4,2.3,0.0
Unai Simón,0.045,0.011,0.035,4.76,1997,25.0,"World Cup, La Liga","Athletic Bilbao, Spain",Spain,GK,,2.6,2.2,6.8,-3.4,0.3,0.3,0.3,52.8,1.1,2.5
Unai Vencedor Paris,0.025,0.024,0.001,0.3,2000,21.0,La Liga,Athletic Bilbao,Spain,DM,,9.2,9.6,9.1,-5.8,1.1,1.2,1.0,51.4,3.8,0.0
Uroš Račić,-0.008,-0.001,-0.007,1.48,1998,24.0,"Primeira Liga, UEL",Braga,Serbia,CM,DM,9.9,10.5,8.6,-11.2,1.5,1.3,1.3,56.5,5.0,0.0
Uğurcan Çakır,0.001,0.005,-0.004,0.0,1996,26.0,UEL,Trabzonspor,Turkey,GK,,6.3,6.6,10.6,-3.4,0.9,1.0,0.9,50.0,2.9,0.6
Vadis Odjidja-Ofoe,0.003,-0.013,0.015,1.88,1989,33.0,Belgian Pro League,Gent,Belgium,CM,"AM, RM",14.6,14.1,10.1,-7.3,1.2,1.3,1.0,52.6,4.8,0.0
Vagner Gonçalves,-0.101,-0.095,-0.005,0.88,1996,26.0,Belgian Pro League,R.F.C. Seraing,Cape Verde,ST,"AM, RW, LW",15.0,10.3,11.1,3.5,0.6,1.2,3.3,36.9,4.9,0.0
Vakoun Issouf Bayo,0.024,0.023,0.001,1.37,1997,25.0,Belgian Pro League,Charleroi,Côte d'Ivoire,ST,,10.6,7.8,9.4,-15.1,0.9,1.0,0.8,49.1,5.0,0.0
Val Soares,-0.027,-0.011,-0.017,1.43,1997,25.0,Primeira Liga,Marítimo,Brazil,DM,"RM, CM",12.8,12.8,9.6,-1.3,1.3,1.8,0.9,48.2,4.4,0.0
Valdemar Jensen,0.001,0.001,0.001,0.0,2003,19.0,UCL,FC Copenhagen,Denmark,CB,,8.2,9.0,8.7,-4.9,1.4,1.4,1.0,52.5,3.5,0.0
Valentin Antov,0.008,0.001,0.006,0.44,2000,21.0,Serie A,Monza,Bulgaria,CB,,8.5,9.0,9.0,-3.4,1.3,1.4,1.0,45.1,3.3,0.0
Valentin Cojocaru,-0.054,-0.038,-0.016,2.99,1995,26.0,Belgian Pro League,OH Leuven,Romania,GK,,3.7,2.6,7.5,-3.4,0.4,0.4,0.5,58.5,1.4,2.1
Valentin Gendrey,0.017,-0.035,0.052,4.69,2000,22.0,Serie A,Lecce,France,RB,,8.5,9.7,9.8,-6.3,1.4,1.9,0.9,52.0,2.8,0.0
Valentin Guillaume,-0.071,-0.068,-0.004,0.4,2001,21.0,Belgian Pro League,R.F.C. Seraing,Belgium,CM,"LB, LW, ST, LM",10.0,9.0,9.9,-3.9,1.3,1.0,1.2,43.2,3.2,0.0
Valentin Rongier,0.04,0.001,0.039,5.12,1994,27.0,"Ligue 1, UCL",Marseille,France,CM,CB,9.5,11.9,7.9,-8.2,1.8,1.9,0.3,55.3,3.4,0.0
Valentino Lazaro,0.014,0.007,0.007,2.05,1996,26.0,Serie A,Torino,Austria,WB,AM,11.1,11.9,11.0,-5.4,0.7,0.9,3.4,50.8,3.9,0.0
Valentín Castellanos,0.044,0.027,0.017,4.48,1998,23.0,La Liga,Girona,Argentina,ST,,9.0,5.6,7.6,3.2,0.6,0.6,0.4,43.9,5.0,0.0
Valerii Bondar,-0.006,-0.006,-0.0,0.0,1999,23.0,UCL,Shakhtar Donetsk,Ukraine,CB,DM,7.7,7.2,7.6,-3.4,1.6,1.2,0.8,51.9,2.6,0.0
Valerio Verre,-0.008,-0.008,-0.001,0.89,1994,28.0,Serie A,Sampdoria,Italy,CM,"AM, LM",14.7,12.1,11.7,-6.3,1.4,1.3,1.3,50.0,5.0,0.0
Valery Fernández,-0.016,-0.004,-0.011,1.22,1999,22.0,La Liga,Girona,Spain,CM,"LB, RB, ST, RM, LM",11.5,7.9,8.4,-6.8,1.3,1.1,0.9,55.1,4.2,0.0
Valère Germain,0.012,0.016,-0.003,1.01,1990,32.0,Ligue 1,Montpellier,France,ST,"AM, RW, DM",10.4,8.0,9.5,-5.3,1.1,1.5,0.8,45.4,4.0,0.0
Vanderson,0.042,0.011,0.031,3.76,2001,21.0,"UEL, Ligue 1",Monaco,Brazil,RB,"RW, RM, WB",10.9,9.5,11.7,-9.9,2.1,2.1,1.1,50.5,3.8,0.0
Vangelis Pavlidis,0.03,0.034,-0.004,3.02,1998,23.0,Eredivisie,AZ Alkmaar,Greece,ST,,13.1,7.5,10.9,0.8,0.6,0.8,0.7,53.3,6.0,0.0
Vanja Milinković-Savić,0.005,-0.004,0.008,4.86,1997,25.0,"World Cup, Serie A","Torino, Serbia",Serbia,GK,,2.7,2.3,12.6,-3.4,0.4,0.4,0.6,61.2,1.2,6.4
Vasco Fernandes,-0.037,-0.042,0.005,2.72,1986,35.0,Primeira Liga,Casa Pia,Portugal,CB,,6.1,6.2,6.8,-6.3,1.5,0.8,0.4,59.5,2.3,0.0
Vasilios Barkas,-0.061,-0.069,0.008,2.66,1994,28.0,Eredivisie,Utrecht,Greece,GK,,3.1,2.9,7.1,-3.4,0.3,0.4,0.4,60.4,1.3,2.4
Vassilis Lambropoulos,-0.008,-0.019,0.01,0.83,1990,32.0,Bundesliga,VFL Bochum,Greece,CB,RM,8.0,9.2,8.6,-5.4,1.6,1.3,0.8,51.5,3.2,0.0
Vedat Muriqi,0.015,-0.009,0.024,4.4,1994,28.0,La Liga,Mallorca,Kosovo,ST,,12.0,7.9,11.2,6.2,0.8,0.6,0.4,55.4,4.6,0.0
Veljko Birmančević,0.011,0.012,-0.001,0.65,1998,24.0,Ligue 1,Toulouse,Serbia,LW,"RW, DM, ST, LM",11.9,9.9,9.7,-9.5,1.4,1.4,0.9,40.9,4.6,0.0
Vicente Guaita,0.011,-0.0,0.011,3.56,1987,35.0,Premier League,Crystal Palace,Spain,GK,,3.5,3.4,7.4,-3.4,0.4,0.4,0.4,60.0,1.3,0.2
Victor Bernth Kristiansen,0.01,0.001,0.009,1.31,2002,19.0,"Premier League, UCL","FC Copenhagen, Leicester City",Denmark,LB,CB,7.8,9.0,11.3,-4.9,1.0,2.0,2.1,44.5,3.2,0.0
