Player,MBAPPE,O-MBAPPE,D-MBAPPE,eLPA,Born,Age,Competition,Team,Nation,Primary Position,Secondary Positions,SCA%,PRG%,TO%,FIN%,INT%,TKL%,SP%,AER%,USG%,DENY%
M'Bala Nzola,0.001,0.003,-0.002,1.49,1996,24.0,Serie A,Spezia,Angola,ST,,10.8,8.0,8.7,-4.6,0.7,0.8,0.9,41.1,3.9,0.0
M'Baye Niang,0.015,0.018,-0.003,1.16,1994,26.0,Ligue 1,Bordeaux,Senegal,ST,"AM, RM",10.0,7.5,10.0,-4.0,0.8,0.7,1.0,46.0,4.7,0.0
Maarten Paes,-0.066,-0.062,-0.004,1.36,1998,23.0,Eredivisie,Utrecht,Netherlands,GK,,4.0,4.0,6.3,-3.1,0.6,0.5,0.7,52.6,1.7,4.9
Maarten Stekelenburg,-0.039,-0.038,-0.001,0.69,1982,38.0,Eredivisie,Ajax,Netherlands,GK,,5.2,4.7,7.7,-3.1,0.8,0.8,0.8,51.3,2.6,0.0
Maarten Vandevoordt,-0.02,-0.026,0.006,3.77,2002,19.0,"UEL, Belgian Pro League",Genk,Belgium,GK,,2.2,1.9,6.5,-3.1,0.4,0.3,0.4,53.8,1.1,6.0
Maciej Rybus,-0.023,-0.013,-0.01,0.0,1989,31.0,UEL,Lokomotiv Moscow,Poland,LB,,9.2,9.5,9.4,-3.1,1.5,1.1,2.9,50.0,3.6,0.0
Mads Bech Sørensen,0.012,0.005,0.007,1.24,1999,22.0,Premier League,Brentford,Denmark,CB,,7.0,8.4,9.2,-3.6,1.1,1.1,2.6,55.0,2.9,0.0
Mads Hermansen,-0.04,-0.01,-0.03,0.0,2000,21.0,UEL,Brøndby,Denmark,GK,,8.3,7.0,9.5,-3.1,0.9,0.9,1.0,51.3,2.7,2.5
Mads Pedersen,-0.047,-0.04,-0.007,1.44,1996,24.0,Bundesliga,Augsburg,Denmark,AM,"LB, DM, LM, CM, WB",10.7,9.4,9.5,1.4,1.3,1.5,2.2,43.7,4.3,0.0
Mads Roerslev,0.0,-0.008,0.008,1.72,1999,22.0,Premier League,Brentford,Denmark,WB,"CB, RB",8.2,7.8,8.1,-0.0,1.4,1.2,0.7,41.2,2.8,0.0
Maduka Okoye,-0.098,-0.08,-0.018,1.7,1999,21.0,Eredivisie,Sparta Rotterdam,Nigeria,GK,,4.0,3.6,9.4,-3.1,0.4,0.4,1.0,53.6,1.4,-1.1
Maga,-0.089,-0.093,0.003,0.77,1999,22.0,Primeira Liga,Vitória,Portugal,RB,,4.8,4.9,5.0,-3.1,1.8,1.6,0.6,50.0,2.4,0.0
Magnus Mattsson,-0.047,-0.058,0.011,1.79,1999,22.0,Eredivisie,NEC Nijmegen,Denmark,LW,"AM, ST, LM, CM",12.4,8.7,8.8,-5.8,1.2,1.4,0.5,39.6,4.6,0.0
Mahdi Camara,-0.012,-0.031,0.019,3.99,1998,23.0,Ligue 1,Saint-Étienne,France,CM,"CB, DM, RB, RM",11.7,9.3,8.1,-0.5,1.9,1.9,1.0,44.5,3.8,0.0
Mahir Madatov,-0.012,-0.008,-0.004,0.0,1997,24.0,UEL,"Dinamo Zagreb, Legia Warsaw",Azerbaijan,ST,,9.9,7.8,8.5,0.9,1.0,1.0,0.9,40.1,3.9,0.0
Mahmoud Dahoud,0.066,0.038,0.028,3.13,1996,25.0,"Bundesliga, UCL",Borussia Dortmund,Germany,DM,"LM, RM, CM",12.0,11.2,10.5,-0.5,1.2,1.3,1.7,45.6,4.0,0.0
Maik Nawrocki,-0.012,-0.004,-0.008,0.0,2001,20.0,UEL,Legia Warsaw,Poland,CB,,9.0,8.7,8.0,-3.1,1.7,1.1,0.9,56.2,3.3,0.0
Maikel van der Werff,-0.065,-0.056,-0.009,0.44,1989,32.0,Eredivisie,Zwolle,Netherlands,CB,ST,7.7,9.0,9.6,-6.1,1.8,1.2,0.9,60.4,2.9,0.0
Majeed Ashimeru,0.038,0.034,0.004,1.89,1997,23.0,Belgian Pro League,Anderlecht,Ghana,CM,"DM, ST, LM, RM",14.3,10.2,8.0,-0.0,1.6,2.0,0.7,52.2,4.7,0.0
Makhtar Gueye,0.01,-0.005,0.015,3.21,1997,23.0,Belgian Pro League,Oostende,Senegal,ST,RW,12.8,6.8,9.5,-4.7,0.5,0.8,0.6,45.2,5.0,0.0
Makoto Hasebe,0.027,-0.001,0.028,1.89,1984,37.0,"Bundesliga, UEL",Eintracht Frankfurt,Japan,CB,"DM, CM",6.8,10.1,7.7,-3.1,1.5,1.3,0.7,46.0,2.5,0.0
Malang Sarr,0.046,0.033,0.013,0.95,1999,22.0,"Premier League, UCL",Chelsea,France,LB,"CB, WB",6.9,8.0,9.0,-3.1,1.6,1.4,0.8,56.4,2.9,0.0
Malcom,0.033,0.03,0.003,0.0,1997,24.0,UCL,Zenit,Brazil,AM,"RW, LW, RM",14.3,12.3,9.9,-6.2,0.9,0.9,1.1,48.1,5.6,0.0
Malo Gusto,0.064,0.027,0.038,3.51,2003,18.0,"UEL, Ligue 1",Lyon,France,RB,WB,9.6,10.2,10.3,-7.0,1.6,1.8,0.4,49.3,3.4,0.0
Mama Samba Baldé,0.013,-0.01,0.022,2.56,1995,25.0,Ligue 1,Troyes,Guinea-Bissau,ST,"AM, LW, LM, RM, WB",14.3,9.6,10.3,-13.5,0.8,1.7,0.5,42.6,5.0,0.0
Mamadou Coulibaly,-0.002,-0.002,0.0,0.25,1999,22.0,Serie A,Salernitana,Senegal,CM,"DM, RM",12.1,10.8,9.5,-0.0,1.5,1.5,0.9,50.9,4.1,0.0
Mamadou Fall,-0.042,-0.044,0.002,0.31,1991,29.0,Belgian Pro League,Charleroi,Senegal,ST,CM,8.2,7.8,8.7,-1.0,1.0,1.0,1.0,43.5,3.5,0.0
Mamadou Loum,-0.051,-0.05,-0.0,2.31,1996,24.0,La Liga,Deportivo Alavés,Senegal,CM,"AM, DM, MF",4.0,8.3,7.2,-3.1,0.5,0.4,0.4,50.0,1.3,0.0
Mamadou Sakho,0.005,-0.004,0.008,3.66,1990,31.0,Ligue 1,Montpellier,France,CB,,5.3,7.3,6.6,-3.1,1.8,1.1,0.5,57.0,1.8,0.0
Mamadou Sylla,-0.015,-0.013,-0.002,0.83,1994,27.0,La Liga,"Rayo Vallecano, Deportivo Alavés",Senegal,ST,"LB, AM, RW, LW, RM",8.9,8.5,8.9,-10.1,1.2,1.0,1.1,52.4,3.8,0.0
Manaf Nurudeen,-0.069,-0.04,-0.029,1.56,1999,22.0,Belgian Pro League,Eupen,Ghana,GK,,3.9,3.6,8.8,-3.1,0.5,0.5,0.6,56.0,1.5,0.7
Mandela Keita,-0.029,-0.053,0.023,1.85,2002,19.0,Belgian Pro League,OH Leuven,Belgium,CM,,8.4,8.4,7.4,-4.6,1.3,1.7,0.5,50.8,3.5,0.0
Manfred Ugalde,-0.03,-0.027,-0.003,0.75,2002,19.0,Eredivisie,Twente,Costa Rica,ST,"LB, AM, RB",11.9,8.2,8.3,-4.0,0.9,1.0,0.8,36.2,5.3,0.0
Manolo Gabbiadini,0.039,0.037,0.002,1.92,1991,29.0,Serie A,Sampdoria,Italy,ST,AM,13.8,8.5,9.7,6.4,0.8,0.8,2.1,40.5,5.3,0.0
Manolo Portanova,-0.036,-0.042,0.006,1.47,2000,21.0,Serie A,Genoa,Italy,LW,"AM, RW, CM",10.1,9.2,9.7,-11.3,1.4,1.8,2.1,44.6,4.4,0.0
Manolo Reina,0.011,0.0,0.011,2.77,1985,36.0,La Liga,Mallorca,Spain,GK,,4.6,4.0,8.8,-3.1,0.6,0.5,0.8,54.7,1.8,-0.8
Manor Solomon,0.026,0.02,0.007,0.0,1999,22.0,UCL,Shakhtar Donetsk,Israel,LW,LM,12.4,9.1,9.4,-4.6,1.1,1.2,1.0,51.3,4.4,0.0
Manprit Sarkaria,-0.031,-0.029,-0.002,0.0,1996,24.0,UEL,Sturm Graz,Austria,ST,AM,12.0,10.6,9.9,-5.6,1.2,1.1,2.0,41.2,4.2,0.0
Mansur,-0.04,-0.047,0.007,2.14,1993,28.0,Primeira Liga,Santa Clara,Brazil,LB,CB,7.4,8.6,9.7,-6.1,2.0,1.2,1.0,52.6,2.9,0.0
Manu García,-0.027,-0.025,-0.002,1.27,1998,23.0,La Liga,Deportivo Alavés,Spain,AM,"LM, RM, CM",13.8,14.3,10.2,-4.6,1.4,1.1,3.7,42.9,5.2,0.0
Manu Hernando,-0.061,-0.034,-0.027,1.48,1998,23.0,Primeira Liga,Tondela,Spain,CB,,6.0,7.1,7.5,5.8,1.9,0.9,0.5,55.9,2.4,0.0
Manu Koné,-0.026,-0.042,0.015,2.6,2001,20.0,Bundesliga,Borussia Mönchengladbach,France,CM,"DM, LM",3.0,8.6,6.8,-3.1,0.5,0.4,0.4,50.0,1.3,0.0
Manu Morlanes,0.035,0.029,0.006,1.89,1999,22.0,La Liga,Espanyol,Spain,DM,"RM, CM",10.4,12.5,8.4,3.4,1.4,1.5,1.0,45.5,3.6,0.0
Manu Sánchez,0.043,0.0,0.043,3.87,2000,20.0,La Liga,Osasuna,Spain,LB,"LW, LM",10.4,10.9,9.6,-0.0,1.1,1.6,0.9,33.5,2.9,0.0
Manu Trigueros,0.064,0.034,0.03,4.07,1991,29.0,"La Liga, UCL",Villarreal,Spain,CM,"ST, LM",13.6,12.7,10.1,-0.0,0.9,1.5,0.8,44.9,5.0,0.0
Manu Vallejo,0.004,0.007,-0.004,0.66,1997,24.0,La Liga,"Deportivo Alavés, Valencia",Spain,ST,"AM, LW, LM, CM",9.3,8.7,9.3,-2.5,0.9,1.1,2.0,40.4,3.7,0.0
Manuel Akanji,0.044,0.016,0.029,3.89,1995,26.0,"Bundesliga, UCL",Borussia Dortmund,Switzerland,CB,RB,4.8,8.4,7.2,-7.1,1.6,1.2,0.8,56.3,2.3,0.0
Manuel Gulde,-0.012,-0.014,0.002,1.59,1991,30.0,Bundesliga,Freiburg,Germany,CB,,5.1,7.2,7.4,-3.1,1.5,1.1,0.6,56.5,2.3,0.0
Manuel Lanzini,0.077,0.035,0.042,3.5,1993,28.0,"UEL, Premier League",West Ham,Argentina,AM,"DM, ST, LM",13.4,12.2,7.5,-4.2,1.3,1.3,1.6,34.0,4.4,0.0
Manuel Lazzari,0.038,0.012,0.026,2.79,1993,27.0,"UEL, Serie A",Lazio,Italy,RB,LW,10.1,10.9,9.1,7.4,1.1,1.1,0.8,38.9,4.5,0.0
Manuel Locatelli,0.069,0.01,0.059,4.13,1998,23.0,"UCL, Serie A",Juventus,Italy,CM,DM,10.2,10.8,9.4,-0.5,1.4,1.4,0.4,55.0,4.0,0.0
Manuel Neuer,0.075,0.039,0.037,4.91,1986,35.0,"Bundesliga, UCL",Bayern Munich,Germany,GK,,2.3,2.0,5.4,-3.1,0.3,0.3,0.3,54.5,1.1,3.6
Manuel Prietl,-0.018,-0.041,0.023,2.64,1991,29.0,Bundesliga,Arminia Bielefeld,Austria,DM,CM,8.8,7.8,6.8,-7.9,1.8,1.3,0.5,48.9,2.7,0.0
Manuel Riemann,0.032,0.018,0.014,4.56,1988,32.0,Bundesliga,VFL Bochum,Germany,GK,,5.5,3.7,12.2,-3.1,0.4,0.3,1.1,57.7,1.7,1.3
Manuel Ugarte Ribeiro,-0.007,-0.026,0.02,1.48,2001,20.0,"Primeira Liga, UCL",Sporting CP,Uruguay,CM,,9.8,8.7,7.9,-4.6,2.2,1.8,0.9,50.0,4.5,0.0
Maracás,-0.032,-0.04,0.008,2.37,1994,27.0,Primeira Liga,Paços de Ferreira,Brazil,CB,,4.4,5.7,6.7,-7.4,2.6,1.3,0.4,48.9,1.8,0.0
Marash Kumbulla,0.018,0.018,0.0,1.56,2000,21.0,Serie A,Roma,Albania,CB,CM,5.6,7.2,8.3,-7.0,1.6,1.4,0.8,55.5,3.0,0.0
Marc Albrighton,0.015,-0.001,0.016,1.7,1989,31.0,"UEL, Premier League",Leicester City,England,RW,"RB, LW, RM, WB",8.3,8.2,12.0,-0.6,1.5,1.8,1.5,42.7,3.3,0.0
Marc Bartra,0.047,0.024,0.023,3.47,1991,30.0,"UEL, La Liga",Real Betis,Spain,CB,,4.4,7.2,8.5,-6.7,1.9,1.0,0.5,59.3,2.5,0.0
Marc Cardona,-0.032,-0.023,-0.009,0.91,1995,26.0,Eredivisie,Go Ahead Eagles,Spain,ST,,13.2,10.0,10.3,-13.4,1.0,1.1,1.1,41.0,5.0,0.0
Marc Cucurella,0.072,0.01,0.062,6.02,1998,23.0,Premier League,"Getafe, Brighton",Spain,LB,"CB, WB",13.8,15.5,10.6,-2.5,1.2,2.1,1.4,51.8,4.0,0.0
Marc Guéhi,0.08,0.015,0.066,6.41,2000,21.0,Premier League,Crystal Palace,England,CB,,5.9,8.0,7.2,-5.1,1.2,0.8,0.3,54.4,2.4,0.0
Marc Roca,0.031,0.026,0.005,0.61,1996,24.0,"Bundesliga, UCL",Bayern Munich,Spain,DM,CM,7.9,9.0,8.8,-4.1,1.4,1.3,1.5,44.3,3.6,0.0
Marc-André ter Stegen,0.044,0.028,0.016,5.42,1992,29.0,"La Liga, UCL",Barcelona,Germany,GK,,2.3,1.5,5.3,-3.1,0.3,0.3,0.5,57.0,1.1,8.0
Marc-Aurèle Caillard,-0.065,-0.021,-0.044,1.37,1994,27.0,Ligue 1,Metz,France,GK,,4.8,4.7,8.9,-3.1,0.6,0.5,0.6,52.6,1.8,5.2
Marc-Oliver Kempf,0.02,-0.004,0.024,2.9,1995,26.0,Bundesliga,"Hertha Berlin, Stuttgart",Germany,CB,,8.5,10.2,8.9,2.8,2.1,1.1,0.6,58.8,3.2,0.0
Marcel Halstenberg,0.037,0.026,0.011,0.84,1991,29.0,"Bundesliga, UEL",RB Leipzig,Germany,CB,"CM, WB",8.2,9.8,8.7,0.5,1.4,1.4,1.6,50.9,3.4,0.0
Marcel Lotka,-0.011,-0.014,0.002,1.15,2001,20.0,Bundesliga,Hertha Berlin,Poland,GK,,5.9,5.9,9.6,-3.1,0.8,0.7,0.9,55.7,2.4,11.9
Marcel Sabitzer,0.073,0.064,0.009,1.85,1994,27.0,"Bundesliga, UCL","RB Leipzig, Bayern Munich",Austria,DM,"LB, AM, RW, LW, CM",10.5,10.6,10.4,-10.9,1.3,1.0,1.1,50.0,4.6,0.0
Marcel Tisserand,-0.01,0.002,-0.012,0.0,1993,28.0,UEL,Fenerbahçe,DR Congo,CB,,9.2,9.0,8.8,-4.6,1.4,1.0,1.0,54.3,3.5,0.0
Marcelo,0.009,0.002,0.007,1.57,1987,34.0,Ligue 1,"Lyon, Bordeaux",Brazil,CB,,6.4,7.8,9.2,-4.1,1.6,1.0,0.9,71.0,2.6,0.0
Marcelo Alves,-0.061,-0.041,-0.02,0.67,1998,23.0,Primeira Liga,Tondela,Brazil,CB,,7.2,6.8,7.2,-4.1,1.2,1.1,0.7,52.6,2.5,0.0
Marcelo Brozović,0.14,0.088,0.052,7.17,1992,28.0,"UCL, Serie A",Inter Milan,Croatia,CM,DM,10.5,13.5,8.1,3.3,1.7,1.8,0.9,44.0,4.9,0.0
Marcelo Saracchi,0.031,0.027,0.003,0.31,1998,23.0,La Liga,Levante,Uruguay,LB,,10.2,9.4,9.1,-3.1,1.5,1.5,1.4,50.0,3.6,0.0
Marcelo,0.014,0.016,-0.002,0.78,1988,33.0,"La Liga, UCL",Real Madrid,Brazil,LB,LW,9.7,11.1,10.7,-4.6,1.1,1.2,0.8,46.8,4.2,0.0
Marco André Rocha Pereira,-0.049,-0.035,-0.013,2.55,1987,34.0,Primeira Liga,Santa Clara,Portugal,GK,,4.2,3.7,10.2,-3.1,0.4,0.4,0.7,52.5,1.7,9.7
Marco Asensio,0.139,0.105,0.034,4.22,1996,25.0,"La Liga, UCL",Real Madrid,Spain,RW,"LW, LM, RM",11.0,8.9,10.0,7.9,1.0,0.9,2.8,40.5,6.1,0.0
Marco Baixinho,-0.024,-0.044,0.02,2.62,1989,32.0,Primeira Liga,Paços de Ferreira,Portugal,CB,,5.8,8.0,7.2,-6.1,2.2,0.9,0.4,47.8,2.0,0.0
Marco Benassi,0.0,0.004,-0.004,0.75,1994,26.0,Serie A,"Fiorentina, Empoli",Italy,RM,"RB, LM",8.8,10.7,10.0,-7.9,1.3,1.1,0.8,43.1,3.7,0.0
Marco Bizot,-0.025,-0.005,-0.021,4.1,1991,30.0,Ligue 1,Stade Brestois,Netherlands,GK,,3.5,2.5,7.9,-3.1,0.3,0.3,0.3,53.6,1.1,5.5
Marco Grüll,-0.006,-0.003,-0.003,0.0,1998,23.0,UEL,Rapid Wien,Austria,LW,"AM, LM",12.1,11.0,9.8,-0.6,1.3,1.0,2.6,44.0,4.6,0.0
Marco Ilaimaharitra,-0.032,-0.031,-0.001,2.8,1995,26.0,Belgian Pro League,Charleroi,Madagascar,CM,,8.9,10.3,8.5,-4.9,1.5,1.2,0.9,55.0,4.0,0.0
Marco Meyerhöfer,-0.041,-0.027,-0.014,2.45,1995,25.0,Bundesliga,Greuther Fürth,Germany,RB,"LB, WB",10.9,10.6,9.8,-3.9,2.1,1.6,0.9,49.4,3.0,0.0
Marco Modolo,0.001,-0.005,0.006,0.55,1989,32.0,Serie A,Venezia,Italy,CB,,8.0,7.8,8.4,-4.1,1.3,1.2,1.0,51.9,3.1,0.0
Marco Rente,-0.046,-0.065,0.019,2.39,1997,24.0,Eredivisie,Heracles Almelo,Germany,CB,,6.5,9.2,8.2,-7.1,3.2,1.4,0.5,51.5,2.5,0.0
Marco Reus,0.105,0.073,0.032,5.48,1989,32.0,"Bundesliga, UCL",Borussia Dortmund,Germany,AM,"RW, LW, ST",14.6,9.8,9.1,-14.1,0.8,1.4,2.4,36.1,5.2,0.0
Marco Richter,-0.013,-0.04,0.027,2.19,1997,23.0,Bundesliga,Hertha Berlin,Germany,RW,"AM, LW, ST, RM, CM",12.1,9.5,10.3,5.3,1.2,1.2,2.3,34.7,5.2,0.0
Marco Silvestri,-0.009,-0.009,0.0,4.16,1991,30.0,Serie A,Udinese,Italy,GK,,2.5,2.7,7.7,-3.1,0.4,0.3,0.6,58.0,1.2,5.3
Marco Sportiello,0.005,0.001,0.003,0.64,1992,29.0,Serie A,Atalanta,Italy,GK,,6.7,6.2,7.8,-3.1,0.9,0.8,0.9,51.3,2.8,1.7
Marco Tol,-0.112,-0.053,-0.058,0.65,1998,23.0,Eredivisie,Cambuur,Netherlands,CB,,5.5,6.9,8.2,2.4,1.8,1.2,0.7,48.8,2.1,0.0
Marco Verratti,0.113,0.067,0.046,4.34,1992,28.0,"Ligue 1, UCL",Paris Saint-Germain,Italy,CM,"DM, LM",13.4,13.1,10.7,4.0,1.4,2.2,0.7,43.7,5.2,0.0
Marco van Ginkel,-0.043,-0.035,-0.007,1.04,1992,28.0,"Eredivisie, UEL",PSV,Netherlands,DM,"AM, RW, ST, RM",9.4,9.5,8.7,-10.9,1.2,1.2,0.6,63.8,4.4,0.0
Marcos Acuña,0.113,0.023,0.09,5.07,1991,29.0,"La Liga, UCL",Sevilla,Argentina,LB,LM,11.5,12.7,13.5,-4.4,1.1,1.7,3.9,42.6,4.8,0.0
Marcos Alonso,0.11,0.066,0.044,4.82,1990,30.0,"Premier League, UCL",Chelsea,Spain,WB,LB,11.0,7.7,12.1,-1.8,2.0,1.5,5.0,54.9,5.6,0.0
Marcos André,-0.002,-0.004,0.001,1.33,1996,24.0,La Liga,Valencia,Brazil,ST,"AM, LM, RM, CM",12.6,8.6,8.4,-11.7,1.1,1.3,0.6,46.1,5.0,0.0
Marcos Antônio,0.013,0.011,0.003,0.0,2000,21.0,UCL,Shakhtar Donetsk,Brazil,DM,,9.7,8.9,8.7,-3.1,1.4,1.4,1.0,45.1,3.7,0.0
Marcos Llorente,0.045,-0.001,0.046,4.24,1995,26.0,"La Liga, UCL",Atlético Madrid,Spain,CM,"RW, RB, RM, WB",10.8,9.6,9.1,-7.0,1.4,1.3,0.7,46.8,3.3,0.0
Marcos Paulo,-0.053,-0.069,0.016,1.67,1988,33.0,Primeira Liga,Vizela,Brazil,CM,"AM, DM, LM",9.0,9.6,7.8,-1.5,1.2,1.2,0.8,53.1,3.8,0.0
Marcos Paulo,-0.044,-0.039,-0.005,0.72,2001,20.0,Primeira Liga,Famalicão,Brazil,AM,"LW, ST, LM",11.1,9.8,9.2,-7.9,1.2,1.1,0.7,44.7,3.9,0.0
Marcos Senesi,0.035,-0.018,0.053,4.22,1997,24.0,Eredivisie,Feyenoord,Argentina,CB,,5.8,9.5,8.9,-5.1,1.9,1.5,0.6,63.8,2.8,0.0
Marcus Coco,-0.038,-0.037,-0.001,1.02,1996,25.0,Ligue 1,Nantes,France,LW,"LB, RW, LM, ST, RM, WB",10.0,9.3,10.1,-1.5,1.3,1.5,0.7,49.5,4.4,0.0
Marcus Edwards,0.021,0.006,0.016,2.79,1998,22.0,"Primeira Liga, UCL","Vitória, Sporting CP",England,AM,"RW, LW",19.8,13.6,9.2,8.4,0.6,0.8,1.2,44.7,6.9,0.0
Marcus Forss,0.018,0.016,0.002,0.32,1999,22.0,Premier League,Brentford,Finland,ST,CM,8.9,9.0,8.9,-4.6,1.2,1.3,1.1,44.5,3.6,0.0
Marcus Ingvartsen,0.013,0.007,0.006,1.21,1996,25.0,Bundesliga,"Union Berlin, Mainz 05",Denmark,ST,"AM, CM",9.8,8.3,9.4,8.1,1.2,0.8,2.1,42.7,4.5,0.0
Marcus Pedersen,-0.032,-0.046,0.014,2.27,2000,21.0,Eredivisie,Feyenoord,Norway,RB,,8.2,9.1,10.1,-8.4,1.1,0.9,0.5,39.4,3.1,0.0
Marcus Rashford,0.068,0.04,0.028,2.34,1997,23.0,"Premier League, UCL",Manchester United,England,RW,"AM, LW, ST",10.5,9.1,10.1,3.0,0.8,1.1,0.8,41.5,4.5,0.0
Marcus Thuram,0.015,0.019,-0.004,1.47,1997,23.0,Bundesliga,Borussia Mönchengladbach,France,ST,"AM, LW",12.5,8.8,9.1,-9.2,1.0,0.9,0.9,55.5,5.4,0.0
Marcão,-0.045,-0.022,-0.023,0.0,1996,25.0,UEL,Galatasaray,Brazil,CB,,8.4,8.1,7.7,1.0,2.1,1.3,1.0,57.9,3.8,0.0
Mariano,0.043,0.045,-0.002,0.59,1993,27.0,"La Liga, UCL",Real Madrid,Dominican Republic,ST,"RW, RB",9.3,7.9,8.8,-6.7,1.1,0.9,1.0,55.9,4.2,0.0
Marin Jakoliš,0.007,0.008,-0.001,0.32,1996,24.0,Ligue 1,Angers,Croatia,ST,LM,11.4,8.8,8.9,-8.4,1.2,1.1,1.0,52.5,4.1,0.0
Marin Pongračić,0.008,-0.001,0.009,1.2,1997,23.0,"Bundesliga, UCL",Borussia Dortmund,Croatia,CB,,5.8,7.8,8.3,-3.1,1.7,1.2,0.7,50.0,2.2,0.0
Marin Šverko,-0.082,-0.061,-0.02,0.77,1998,23.0,Eredivisie,Groningen,Croatia,CB,LB,10.1,10.1,9.1,-6.1,1.4,1.5,0.9,54.1,4.0,0.0
Mario Engels,-0.081,-0.078,-0.003,0.84,1993,27.0,Eredivisie,Sparta Rotterdam,Germany,ST,"LW, CM",12.9,8.6,8.3,-9.2,0.8,0.9,1.2,41.5,4.6,0.0
Mario Gaspar,0.018,0.019,-0.002,0.95,1990,30.0,"La Liga, UCL",Villarreal,Spain,RB,RM,9.0,8.0,9.2,-4.6,1.2,1.2,1.3,48.2,3.3,0.0
Mario González,0.003,0.004,-0.001,0.79,1996,25.0,"Primeira Liga, UEL",Braga,Spain,ST,,11.7,8.0,8.4,-6.1,0.8,0.7,0.8,50.0,5.1,0.0
Mario Götze,0.05,0.028,0.022,3.91,1992,29.0,"Eredivisie, UEL",PSV,Germany,AM,"DM, CM",14.9,9.9,9.2,-4.5,0.6,1.1,0.5,44.9,5.1,0.0
Mario Hermoso,0.1,0.027,0.072,4.0,1995,26.0,"La Liga, UCL",Atlético Madrid,Spain,CB,LB,7.3,11.5,8.3,-4.2,1.9,1.1,0.7,62.1,2.7,0.0
Mario Hernández,0.02,0.018,0.002,0.61,1999,22.0,La Liga,Rayo Vallecano,Spain,RB,RW,8.4,8.9,10.2,1.0,1.3,1.2,0.9,46.6,3.3,0.0
Mario Lemina,0.03,-0.003,0.033,3.18,1993,27.0,Ligue 1,Nice,Gabon,CM,,8.8,9.7,7.8,-2.9,2.3,1.8,0.5,59.3,3.4,0.0
Mario Pašalić,0.117,0.087,0.03,4.55,1995,26.0,"UCL, Serie A",Atalanta,Croatia,AM,"LW, ST, CM",12.0,9.1,9.1,9.3,1.2,0.8,0.4,52.9,4.6,0.0
Mario Suárez,0.007,0.014,-0.008,1.03,1987,34.0,La Liga,Rayo Vallecano,Spain,CB,DM,7.8,8.3,8.4,-7.9,1.3,1.0,0.8,60.2,3.2,0.0
Marius Funk,-0.048,0.001,-0.05,0.74,1996,25.0,Bundesliga,Greuther Fürth,Germany,GK,,7.2,6.3,10.3,-3.1,0.8,0.7,1.0,53.8,2.5,7.1
Marius Mouandilmadji,-0.068,-0.07,0.002,1.2,1997,24.0,Belgian Pro League,R.F.C. Seraing,Chad,ST,"RW, CM",11.3,6.0,8.6,-12.7,0.6,0.7,0.6,38.0,3.8,0.0
Marius Noubissi,0.001,0.003,-0.001,0.98,1996,24.0,Belgian Pro League,Beerschot Wilrijk,Cameroon,ST,"RW, LM",12.8,9.6,8.9,-5.4,0.9,1.2,0.8,36.0,4.9,0.0
Marius Wolf,0.064,0.033,0.031,2.47,1995,26.0,"Bundesliga, UCL",Borussia Dortmund,Germany,RB,"LB, RW, LW, RM, WB",10.9,9.2,10.1,1.4,1.2,1.1,0.5,41.3,3.9,0.0
Mark Flekken,0.036,0.014,0.023,4.77,1993,28.0,Bundesliga,Freiburg,Netherlands,GK,,3.8,3.1,9.3,-3.1,0.4,0.4,0.5,54.9,1.4,-0.1
Mark McKenzie,0.025,-0.015,0.039,2.06,1999,22.0,"UEL, Belgian Pro League",Genk,United States,CB,,4.9,6.8,8.1,-6.1,2.1,1.6,0.7,58.9,2.2,0.0
Mark Noble,0.049,0.035,0.014,0.58,1987,34.0,"UEL, Premier League",West Ham,England,DM,"AM, LM, CM",9.7,10.2,9.2,-3.6,1.3,1.2,1.7,50.0,3.6,0.0
Mark Pabai,-0.068,-0.064,-0.005,0.59,2000,20.0,Eredivisie,Zwolle,Liberia,RB,,9.5,9.6,8.9,-5.1,1.4,1.0,1.4,44.1,3.4,0.0
Mark Uth,0.061,0.04,0.021,3.74,1991,29.0,Bundesliga,Köln,Germany,AM,"LW, ST, RM, CM",15.1,9.4,9.7,-3.3,0.9,1.1,4.3,45.0,6.3,0.0
Mark van der Maarel,-0.027,-0.053,0.026,2.41,1989,31.0,Eredivisie,Utrecht,Netherlands,CB,RB,7.9,9.8,8.5,-3.0,1.6,1.8,0.9,44.8,2.7,0.0
Marko Arnautović,0.046,0.021,0.025,4.66,1989,32.0,Serie A,Bologna,Austria,ST,,15.7,7.8,9.7,-3.5,0.7,0.7,0.7,42.2,5.4,0.0
Marko Dmitrović,0.014,0.023,-0.009,0.8,1992,29.0,La Liga,Sevilla,Serbia,GK,,6.7,6.2,7.9,-3.1,0.9,0.8,0.9,51.3,2.6,4.5
Marko Gobeljić,-0.03,-0.027,-0.003,0.0,1992,28.0,UEL,Red Star,Serbia,RB,WB,8.1,8.4,9.6,-3.1,1.7,1.0,1.5,53.3,3.3,0.0
Marko Grujić,0.018,0.009,0.01,1.36,1996,25.0,"Primeira Liga, UCL",Porto,Serbia,CM,"DM, ST, RM",8.4,10.0,8.9,-9.6,1.5,1.7,0.5,61.7,4.0,0.0
Marko Ilić,-0.069,-0.051,-0.018,2.5,1998,23.0,Belgian Pro League,Kortrijk,Serbia,GK,,2.9,3.0,7.6,-3.1,0.4,0.4,0.5,59.0,1.2,3.5
