Player,MBAPPE,O-MBAPPE,D-MBAPPE,eLPA,Born,Age,Competition,Team,Nation,Primary Position,Secondary Positions,SCA%,PRG%,TO%,FIN%,INT%,TKL%,SP%,AER%,USG%,DENY%
Franck-Yves Bambock,-0.102,-0.085,-0.017,0.94,1995,25.0,Primeira Liga,Marítimo,France,CM,"DM, LM, RM",9.7,9.7,7.2,-6.5,1.7,1.0,0.4,58.6,3.7,0.0
Franco Cervi,-0.023,-0.026,0.003,0.57,1994,26.0,"Primeira Liga, UEL",Benfica,Argentina,CM,"LB, AM, RW, LW, RM, LM, WB",10.6,10.5,10.7,-5.1,1.7,1.2,1.6,46.6,4.2,0.0
Franco Vázquez,0.014,0.012,0.001,0.24,1989,31.0,"La Liga, UCL",Sevilla,Argentina,LW,"RW, ST, LM, RM",9.6,9.3,9.7,0.5,1.4,1.2,1.0,52.6,4.1,0.0
Francois-Xavier Fumu Tamuzo,-0.051,-0.045,-0.006,0.32,1995,25.0,Primeira Liga,Marítimo,France,RW,"RB, LM, RM",10.3,9.8,9.4,-5.5,1.3,1.2,0.9,51.1,3.7,0.0
Frank Boya,-0.033,-0.035,0.002,0.59,1996,24.0,"UEL, Belgian Pro League",Antwerp,Cameroon,CM,"CB, DM",8.7,9.0,9.8,-7.4,2.1,1.4,0.7,55.5,3.9,0.0
Frank Onyeka,-0.036,-0.03,-0.006,0.0,1998,22.0,UCL,Midtjylland,Nigeria,DM,,8.8,9.0,8.1,-6.5,2.2,1.6,0.8,50.0,3.9,0.0
Franko Andrijašević,-0.015,-0.014,-0.002,0.0,1991,29.0,UEL,Rijeka,Croatia,ST,,12.7,10.1,9.2,-4.6,1.9,0.9,0.9,45.2,4.0,0.0
Fransérgio,0.006,0.009,-0.003,3.26,1990,29.0,"Primeira Liga, UEL",Braga,Brazil,CM,"AM, DM, ST, RM",10.7,9.7,9.5,3.2,1.3,1.2,0.3,43.9,4.6,0.0
François Marquet,-0.033,-0.035,0.002,0.35,1995,25.0,Belgian Pro League,Oostende,Belgium,CM,,10.8,10.3,9.4,-4.1,1.7,1.2,0.9,45.4,3.9,0.0
Fraser Forster,-0.001,0.001,-0.002,0.99,1988,32.0,Premier League,Southampton,England,GK,,6.1,6.0,9.7,-3.1,0.9,0.7,0.7,52.6,2.4,4.6
Fred,0.105,0.064,0.041,5.24,1993,27.0,"Copa America, UEL, Premier League","Brazil, Manchester United",Brazil,DM,"AM, RM, CM",12.4,11.2,9.0,-8.8,2.2,1.7,0.4,41.8,4.3,0.0
Frederic Guilbert,0.003,-0.002,0.004,1.57,1994,25.0,Ligue 1,Strasbourg,France,RB,WB,10.4,11.7,11.8,-0.5,2.5,1.6,3.3,48.6,4.0,0.0
Frederik Jäkel,-0.037,-0.049,0.012,0.97,2001,19.0,Belgian Pro League,Oostende,Germany,CB,,7.2,9.3,8.4,-3.6,1.6,1.0,0.7,60.6,2.7,0.0
Frederik Rønnow,-0.008,-0.01,0.001,1.25,1992,27.0,Bundesliga,Schalke 04,Denmark,GK,,6.1,5.7,8.0,-3.1,0.9,0.7,0.7,53.8,2.1,2.8
Fredrik Aursnes,-0.011,0.0,-0.012,0.0,1995,24.0,UEL,Molde,Norway,DM,"RM, CM",10.8,12.6,9.4,-8.8,1.7,1.1,0.9,51.7,3.7,0.0
Fredrik Gulbrandsen,-0.025,-0.024,-0.002,0.0,1992,27.0,UCL,Başakşehir,Norway,ST,,9.1,8.6,9.0,-4.6,1.2,1.1,1.0,48.8,3.7,0.0
Fredrik Jensen,-0.001,-0.005,0.004,0.52,1997,22.0,"Bundesliga, Euros","Finland, Augsburg",Finland,ST,"AM, RM",11.5,9.1,9.4,-4.6,1.3,1.0,0.9,40.9,3.7,0.0
Fredrik Midtsjø,-0.03,-0.037,0.007,3.14,1993,26.0,"Eredivisie, UEL",AZ Alkmaar,Norway,DM,"RM, CM",12.3,13.5,10.9,0.5,2.4,1.3,1.6,39.2,4.4,0.0
Freek Heerkens,-0.094,-0.08,-0.014,0.62,1989,30.0,Eredivisie,Willem II,Netherlands,CB,"LB, RB, LM, RM, CM",8.4,9.1,8.9,-4.1,1.5,1.6,0.9,55.8,2.8,0.0
Frenkie de Jong,0.121,0.073,0.047,7.24,1997,23.0,"Euros, La Liga, UCL","Netherlands, Barcelona",Netherlands,DM,"CB, RM, CM",9.6,11.6,8.1,-9.9,1.8,1.2,0.3,56.7,3.9,0.0
Frédéric Duplus,-0.037,-0.026,-0.011,0.56,1990,30.0,Belgian Pro League,OH Leuven,France,RB,,9.2,9.2,9.1,-2.9,1.8,1.5,1.4,50.9,3.5,0.0
Frédéric Frans,-0.061,-0.034,-0.028,2.48,1989,31.0,Belgian Pro League,Beerschot Wilrijk,Belgium,CB,,4.3,4.3,5.5,-2.4,1.9,1.1,0.4,53.9,1.7,0.0
Frédéric Sammaritano,-0.043,-0.038,-0.005,1.2,1986,34.0,Ligue 1,Dijon,France,LW,"AM, RW, ST, LM, RM, CM",10.9,11.0,9.6,-9.2,1.2,1.1,4.1,38.0,4.1,0.0
Fyodor Chalov,0.025,0.026,-0.001,0.0,1998,22.0,UEL,CSKA Moscow,Russia,ST,,12.2,8.6,9.9,-9.6,1.1,0.9,0.9,47.8,4.7,0.0
Fyodor Smolov,-0.018,-0.015,-0.003,0.0,1990,30.0,UCL,Lokomotiv Moscow,Russia,ST,,9.6,9.1,9.2,-5.1,1.5,1.0,1.0,42.7,3.5,0.0
Fábio,0.001,-0.01,0.011,2.09,1990,30.0,Ligue 1,Nantes,Brazil,LB,RB,9.2,10.0,9.8,-4.6,2.3,2.2,1.0,52.3,3.0,0.0
Fábio Abreu,-0.024,-0.017,-0.007,0.32,1993,27.0,Primeira Liga,Moreirense,Angola,ST,,9.8,8.4,8.3,-6.2,1.2,0.9,0.9,44.4,4.1,0.0
Fábio Alexandre da Silva Nunes,-0.075,-0.067,-0.008,1.47,1992,28.0,Primeira Liga,Farense,Portugal,LB,,10.3,12.7,13.0,-4.6,2.1,1.4,1.3,40.6,4.0,0.0
Fábio Cardoso,-0.054,-0.037,-0.016,2.45,1994,26.0,Primeira Liga,Santa Clara,Portugal,CB,,6.4,9.9,7.5,-2.7,1.8,0.6,0.3,51.4,2.5,0.0
Fábio China,-0.059,-0.048,-0.011,0.84,1992,28.0,Primeira Liga,Marítimo,Portugal,LB,LM,9.7,10.8,10.0,-4.1,1.6,0.9,1.2,51.9,3.2,0.0
Fábio Coentrão,-0.026,-0.018,-0.008,1.1,1988,32.0,Primeira Liga,Rio Ave,Portugal,LB,"RW, RM",8.6,11.1,11.4,1.0,1.8,1.0,1.6,47.1,3.8,0.0
Fábio Pacheco,-0.053,-0.059,0.006,2.55,1988,32.0,Primeira Liga,Moreirense,Portugal,CM,"CB, DM",7.0,8.0,6.8,-5.1,3.1,2.4,0.3,57.1,2.5,0.0
Fábio Silva,0.037,0.028,0.008,2.28,2002,18.0,Premier League,Wolves,Portugal,ST,"AM, LW",10.6,6.2,8.9,-8.8,0.9,0.8,0.6,37.2,5.1,0.0
Gabriel,0.009,0.008,0.0,1.51,1993,26.0,"Primeira Liga, UEL",Benfica,Brazil,CM,DM,9.4,11.6,10.8,-2.0,2.5,1.5,0.8,57.7,3.9,0.0
Gabriel Airton de Souza,-0.052,-0.046,-0.005,0.52,1996,24.0,Primeira Liga,Rio Ave,Brazil,LW,"RW, LM",12.5,9.2,9.2,-4.1,1.6,1.3,0.7,43.0,4.4,0.0
Gabriel Barbosa,0.019,0.021,-0.003,0.0,1996,24.0,Copa America,Brazil,Brazil,ST,,9.2,7.8,8.6,-5.7,1.2,1.2,1.0,45.1,3.7,0.0
Gabriel Debeljuh,-0.023,-0.019,-0.004,0.0,1996,23.0,UEL,CFR Cluj,Croatia,ST,,10.5,7.9,9.5,-3.9,1.1,1.2,0.9,54.1,4.7,0.0
Gabriel Gudmundsson,-0.071,-0.062,-0.01,1.38,1999,21.0,Eredivisie,Groningen,Sweden,LB,"LW, WB",11.5,13.7,11.3,-12.2,1.3,1.8,0.5,63.1,4.6,0.0
Gabriel Jesus,0.15,0.133,0.017,5.2,1997,23.0,"Copa America, Premier League, UCL","Manchester City, Brazil",Brazil,ST,"RW, LW",13.3,6.4,9.0,-1.3,1.2,0.7,0.4,35.1,6.4,0.0
Gabriel Magalhães,0.096,0.05,0.046,4.22,1997,22.0,"UEL, Premier League",Arsenal,Brazil,CB,,4.4,7.3,9.3,4.3,1.8,0.9,0.7,57.2,3.1,0.0
Gabriel Martinelli,0.078,0.066,0.012,1.16,2001,19.0,"UEL, Premier League",Arsenal,Brazil,LW,"RW, ST",12.4,8.4,9.0,-10.4,1.6,0.8,0.8,46.0,4.8,0.0
Gabriel Paulista,0.017,0.017,-0.0,4.11,1990,29.0,La Liga,Valencia,Brazil,CB,,5.9,7.4,6.7,11.8,2.5,0.8,0.3,61.2,2.5,0.0
Gabriel Silva,-0.009,-0.011,0.002,0.46,1991,29.0,Ligue 1,Saint-Étienne,Brazil,LB,,9.8,8.6,9.0,-3.1,1.6,1.3,0.9,49.0,3.5,0.0
Gabriel Ávalos,0.018,0.019,-0.001,0.0,1990,30.0,Copa America,Paraguay,Paraguay,ST,,10.1,7.5,8.9,-5.7,1.2,1.0,1.0,54.5,4.3,0.0
Gabriele Moncini,-0.024,-0.019,-0.005,0.43,1996,24.0,Serie A,Benevento,Italy,ST,,10.1,8.3,9.4,-6.5,1.3,1.0,0.8,44.5,4.2,0.0
Gabriele Zappa,0.003,-0.0,0.004,3.38,1999,20.0,Serie A,Cagliari,Italy,RB,WB,12.1,11.2,10.1,-6.0,1.4,1.0,0.9,40.1,3.3,0.0
Gaetano Castrovilli,0.009,-0.01,0.018,3.39,1997,23.0,Serie A,Fiorentina,Italy,CM,"DM, LM",13.9,11.9,9.4,6.3,1.8,1.1,0.4,35.4,4.9,0.0
Gaetano Letizia,-0.0,0.008,-0.008,2.17,1990,30.0,Serie A,Benevento,Italy,RB,"LB, WB",11.2,11.9,10.7,10.1,1.7,1.8,1.2,54.3,4.0,0.0
Galeno,0.021,0.021,0.001,3.82,1997,22.0,"Primeira Liga, UEL",Braga,Brazil,WB,"LW, LM",18.7,12.7,10.4,-9.2,1.7,0.8,0.6,49.4,6.9,0.0
Gareth Bale,0.086,0.076,0.01,1.88,1989,31.0,"UEL, Premier League, Euros","Tottenham Hotspur, Wales",Wales,RW,"AM, RM",17.5,11.6,10.2,12.4,1.2,1.1,4.6,53.5,6.1,0.0
Gary Cahill,-0.008,0.013,-0.022,2.38,1985,34.0,Premier League,Crystal Palace,England,CB,,7.2,7.2,6.9,-1.5,1.2,0.9,0.5,61.6,2.3,0.0
Gary Medel,0.004,0.001,0.003,0.72,1987,32.0,"Copa America, Serie A","Bologna, Chile",Chile,CB,DM,6.9,7.6,7.0,-3.1,1.7,1.4,0.6,47.4,2.9,0.0
Gary Rogers,-0.029,-0.004,-0.025,0.0,1981,38.0,UEL,Dundalk,Ireland,GK,,7.6,7.2,9.0,-3.1,1.1,0.9,0.8,53.8,2.8,8.0
Gastón Brugman,0.018,0.018,0.0,2.47,1992,27.0,Serie A,Parma,Uruguay,CM,"DM, RM",12.5,12.1,9.4,-3.9,2.7,1.4,3.8,50.0,4.5,0.0
Gastón Pereiro,0.068,0.065,0.004,0.51,1995,25.0,Serie A,Cagliari,Uruguay,AM,"CB, RM",14.5,12.0,9.7,-4.2,1.3,1.0,1.3,53.8,5.0,0.0
Gastón Ramírez,-0.033,-0.032,-0.001,1.1,1990,29.0,Serie A,Sampdoria,Uruguay,ST,"AM, LM, RM",15.7,10.9,11.0,-6.9,1.0,1.5,3.1,45.9,5.6,0.0
Gastón Silva,0.003,0.007,-0.004,0.85,1994,26.0,La Liga,Huesca,Uruguay,CB,LB,8.2,10.3,8.5,-3.1,1.8,1.6,0.7,50.0,2.9,0.0
Gautier Larsonneur,-0.017,0.009,-0.026,3.96,1997,23.0,Ligue 1,Stade Brestois,France,GK,,2.7,2.5,6.7,-3.1,0.4,0.4,0.4,57.0,1.2,7.6
Gaël Kakuta,-0.01,-0.019,0.009,3.14,1991,29.0,Ligue 1,Lens,DR Congo,AM,"ST, CM",13.9,11.1,12.2,-2.6,1.1,1.2,4.1,36.2,5.3,0.0
Gaëtan Charbonnier,0.033,0.04,-0.007,2.56,1988,31.0,Ligue 1,Stade Brestois,France,ST,"AM, RW, LM, RM, CM",13.2,8.8,10.1,-4.4,1.1,1.2,1.1,42.9,4.6,0.0
Gaëtan Coucke,-0.033,-0.025,-0.008,1.63,1998,21.0,Belgian Pro League,Mechelen,Belgium,GK,,4.2,3.8,7.4,-3.1,0.7,0.6,0.5,52.6,1.8,16.2
Gaëtan Hendrickx,-0.02,-0.023,0.003,0.59,1995,25.0,Belgian Pro League,"Kortrijk, Charleroi",Belgium,CM,,9.2,9.6,9.5,-6.9,1.7,1.2,0.8,52.3,3.5,0.0
Gaëtan Laborde,0.063,0.059,0.004,6.08,1994,26.0,Ligue 1,Montpellier,France,ST,"RW, LW, LM, RM, CM",13.4,8.5,9.8,13.7,0.9,1.0,0.3,51.2,5.0,0.0
Gaëtan Paquiez,-0.046,-0.029,-0.017,1.08,1994,26.0,Ligue 1,Nîmes,France,LB,RB,8.1,10.9,8.8,-3.6,1.7,1.3,0.8,54.3,3.1,0.0
Geferson,-0.005,-0.003,-0.002,0.0,1994,26.0,UEL,CSKA Sofia,Brazil,CM,,10.9,9.4,8.5,-3.1,1.9,1.1,0.9,51.1,3.5,0.0
Gelson,-0.078,-0.071,-0.006,1.97,1996,24.0,Primeira Liga,Rio Ave,Angola,ST,"AM, LW",15.5,8.4,8.1,-16.8,0.7,1.0,0.3,32.8,5.0,0.0
Gelson Martins,0.03,0.024,0.006,2.49,1995,25.0,Ligue 1,Monaco,Portugal,LW,"AM, RW, LM, RM",12.9,9.8,8.7,-1.4,1.2,1.6,0.5,38.7,4.8,0.0
Gennaro Acampora,0.001,-0.0,0.001,0.61,1994,26.0,Serie A,Spezia,Italy,CM,"RM, LM",10.1,11.0,9.3,-4.6,1.4,1.1,1.1,47.8,4.1,0.0
Geoffrey Kondogbia,0.006,0.003,0.003,1.51,1993,27.0,La Liga,"Atlético Madrid, Valencia",Central African Republic,CM,"AM, DM, ST",9.1,10.4,8.1,-4.6,1.9,2.3,0.8,50.0,3.8,0.0
Geoffry Hairemans,0.035,0.032,0.003,4.05,1991,28.0,Belgian Pro League,Mechelen,Belgium,RW,"AM, LW, RM",16.7,12.0,11.5,6.4,1.3,1.6,4.1,38.1,6.2,0.0
George Baldock,-0.027,-0.012,-0.015,3.29,1993,27.0,Premier League,Sheffield United,Greece,WB,"CB, RB",8.8,9.9,8.2,-8.8,1.3,1.5,0.6,48.9,2.7,0.0
George Cox,-0.118,-0.077,-0.041,1.38,1998,22.0,Eredivisie,Fortuna Sittard,England,LB,CB,8.8,9.2,11.7,14.4,2.7,1.4,3.3,51.2,3.1,0.0
Georges Mandjeck,-0.086,-0.087,0.001,0.94,1988,31.0,Belgian Pro League,Waasland-Beveren,Cameroon,CM,DM,8.6,8.9,7.7,-4.1,1.6,1.7,0.6,57.3,3.1,0.0
Georgi Dzhikiya,-0.019,-0.013,-0.006,0.0,1993,27.0,Euros,Russia,Russia,CB,,8.6,8.9,8.6,-3.1,1.3,1.3,1.0,45.6,3.2,0.0
Georgi Shchennikov,-0.001,0.006,-0.007,0.0,1991,29.0,UEL,CSKA Moscow,Russia,LB,,9.1,9.7,9.0,-3.1,1.7,1.2,1.7,48.7,3.5,0.0
Georgi Terziev,-0.039,-0.018,-0.021,0.0,1992,28.0,UEL,Ludogorets,Bulgaria,CB,,9.2,8.6,9.0,-3.1,1.5,1.2,0.9,51.1,3.2,0.0
Georgi Yomov,-0.028,-0.024,-0.004,0.0,1997,23.0,UEL,CSKA Sofia,Bulgaria,LW,ST,9.9,9.5,9.3,-6.5,1.4,1.2,1.1,50.0,3.5,0.0
Georginio Rutter,0.028,0.026,0.003,0.46,2002,18.0,"Bundesliga, UCL","Hoffenheim, Rennes",France,ST,"AM, RW, LM, CM",11.7,8.2,9.2,-5.7,1.1,1.5,0.9,48.5,4.7,0.0
Georginio Wijnaldum,0.08,0.051,0.029,5.85,1990,29.0,"Euros, Premier League, UCL","Netherlands, Liverpool",Netherlands,CM,"DM, RM, LM",8.3,8.0,5.7,-1.7,1.2,0.5,0.4,48.8,3.4,0.0
Gerard Deulofeu,0.017,0.007,0.01,0.9,1994,26.0,Serie A,Udinese,Spain,ST,LW,12.5,11.7,10.8,-4.8,1.2,0.9,1.3,44.0,4.5,0.0
Gerard Moreno,0.112,0.074,0.038,5.97,1992,28.0,"UEL, La Liga, Euros","Spain, Villarreal",Spain,ST,"RW, LW",17.6,9.7,13.4,-0.0,0.9,0.9,0.4,47.5,6.9,0.0
Gerard Piqué,0.051,0.051,0.0,2.64,1987,33.0,"La Liga, UCL",Barcelona,Spain,CB,,4.0,6.7,6.6,-2.5,1.9,1.1,0.6,66.5,2.2,0.0
Gerardo Arteaga,-0.038,-0.025,-0.014,1.5,1998,21.0,Belgian Pro League,Genk,Mexico,LB,LM,10.3,9.0,8.8,-1.5,1.5,1.4,0.7,45.4,3.5,0.0
Gergő Lovrencsics,-0.001,0.003,-0.004,0.0,1988,31.0,"Euros, UCL","Hungary, Ferencváros",Hungary,RB,,11.0,9.1,10.7,-4.1,1.7,1.3,1.1,55.4,3.6,0.0
Germán Pezzella,0.009,-0.002,0.011,4.0,1991,29.0,"Copa America, Serie A","Fiorentina, Argentina",Argentina,CB,,4.3,4.8,6.3,-4.8,1.7,1.0,0.4,59.9,2.0,0.0
Germán Sánchez,0.011,-0.001,0.012,3.87,1986,33.0,"UEL, La Liga",Granada,Spain,CB,,5.0,6.0,7.4,-0.5,1.8,0.7,0.3,55.0,2.3,0.0
Gernot Trauner,-0.019,-0.002,-0.017,0.0,1992,28.0,UEL,LASK,Austria,CB,,8.1,8.5,9.4,-3.6,2.1,1.5,0.9,57.6,3.3,0.0
Gerson Rodrigues,-0.027,-0.024,-0.004,0.0,1995,25.0,UEL,Dynamo Kyiv,Luxembourg,LW,"RW, ST, LM, RM",11.7,9.8,9.3,-4.1,1.4,1.2,0.9,44.3,3.9,0.0
Gervinho,0.008,0.007,0.001,2.92,1987,33.0,Serie A,Parma,Côte d'Ivoire,LW,"AM, RW, ST",15.3,10.9,7.6,3.9,1.0,0.5,0.4,47.4,4.3,0.0
Gerzino Nyamsi,0.026,0.023,0.003,1.39,1997,23.0,"Ligue 1, UCL",Rennes,France,CB,ST,6.2,8.0,8.4,-2.0,1.7,1.3,0.6,54.3,2.6,0.0
Gerónimo Rulli,0.029,0.031,-0.002,0.29,1992,28.0,"UEL, La Liga",Villarreal,Argentina,GK,,4.4,4.0,8.0,-3.1,0.8,0.6,0.7,57.0,1.8,4.5
Ghislain Konan,-0.031,-0.019,-0.012,3.02,1995,24.0,Ligue 1,Reims,Côte d'Ivoire,LB,,9.7,13.2,10.3,5.6,1.5,1.4,0.5,48.9,2.8,0.0
Giacomo Bonaventura,-0.004,-0.006,0.003,3.06,1989,30.0,Serie A,Fiorentina,Italy,CM,"AM, DM, ST",14.5,10.2,8.7,-1.4,2.1,1.2,1.0,49.0,4.9,0.0
Giacomo Quagliata,-0.105,-0.086,-0.019,1.21,2000,20.0,Eredivisie,Heracles Almelo,Italy,LB,,8.2,10.8,11.7,-4.1,2.2,1.3,0.9,47.2,2.9,0.0
Giacomo Raspadori,0.045,0.042,0.003,2.14,2000,20.0,"Euros, Serie A","Italy, Sassuolo",Italy,ST,"AM, DM, LW",13.9,7.4,9.3,4.6,0.9,0.8,2.9,45.7,5.8,0.0
Gian Marco Ferrari,0.057,0.034,0.023,5.49,1992,28.0,Serie A,Sassuolo,Italy,CB,,5.9,9.9,7.7,-12.2,2.0,1.0,0.4,55.4,3.2,0.0
Giangiacomo Magnani,0.0,-0.01,0.01,2.1,1995,24.0,Serie A,Hellas Verona,Italy,CB,,5.7,6.1,8.0,-7.9,2.6,1.2,0.5,61.8,3.0,0.0
Gianluca Caprari,-0.02,-0.014,-0.006,2.3,1993,27.0,Serie A,Benevento,Italy,AM,"LW, ST, LM",17.0,12.2,11.5,5.3,1.4,1.0,4.1,30.7,6.7,0.0
Gianluca Frabotta,0.045,0.037,0.008,1.2,1999,21.0,"UCL, Serie A",Juventus,Italy,LB,"CB, RB, ST, LM, WB",8.8,8.7,9.8,-4.1,1.8,1.0,0.7,48.4,3.4,0.0
Gianluca Lapadula,-0.012,-0.017,0.005,3.33,1990,30.0,"Copa America, Serie A","Peru, Benevento",Peru,ST,,15.1,7.6,7.7,-5.4,0.6,0.8,0.9,33.1,6.0,0.0
Gianluca Mancini,0.076,0.03,0.046,5.61,1996,24.0,"UEL, Serie A",Roma,Italy,CB,,5.5,8.9,7.8,0.8,2.7,1.2,0.3,58.1,2.8,0.0
Gianluca Scamacca,0.008,0.008,-0.001,1.95,1999,21.0,Serie A,Genoa,Italy,ST,,13.0,7.5,9.6,-3.5,1.1,1.0,0.8,50.9,4.6,0.0
Gianluigi Buffon,0.034,0.02,0.014,1.18,1978,42.0,"UCL, Serie A",Juventus,Italy,GK,,5.3,4.9,7.8,-3.1,0.9,0.7,0.7,50.0,2.4,0.2
Gianluigi Donnarumma,0.05,0.009,0.042,5.88,1999,21.0,"Euros, UEL, Serie A","AC Milan, Italy",Italy,GK,,2.2,1.8,6.0,-3.1,0.4,0.2,0.3,61.0,1.0,5.4
Gianni Bruno,0.032,0.034,-0.002,4.78,1991,28.0,Belgian Pro League,Zulte Waregem,Belgium,RW,"ST, RM",16.1,10.9,9.5,9.5,0.9,0.9,0.5,42.3,6.0,0.0
Gianni Zuiverloon,-0.111,-0.071,-0.04,0.35,1986,33.0,Eredivisie,ADO Den Haag,Netherlands,CB,CM,7.7,8.6,7.9,-6.9,1.8,1.4,0.8,55.8,2.9,0.0
Gideon Mensah,-0.043,-0.038,-0.005,1.93,1998,22.0,Primeira Liga,Vitória,Ghana,LB,LM,8.5,11.0,10.4,-4.1,1.9,2.2,0.7,53.4,2.6,0.0
Gijs Smal,-0.068,-0.072,0.004,1.19,1997,22.0,Eredivisie,Twente,Netherlands,LB,,10.5,11.8,12.3,-4.6,1.7,1.7,4.3,51.2,3.5,0.0
Gil Bastião Dias,-0.048,-0.046,-0.002,2.41,1996,23.0,Primeira Liga,Famalicão,Portugal,RW,"LB, AM, RM, LW, LM, WB",13.3,12.3,10.6,-10.5,2.0,1.5,0.5,45.8,4.8,0.0
Gilbert Álvarez,-0.041,-0.036,-0.006,0.0,1992,28.0,Copa America,Bolivia,Bolivia,ST,,8.8,8.4,8.7,-3.1,1.3,1.0,1.0,42.0,3.3,0.0
Gilberto,-0.026,-0.014,-0.012,1.77,1993,27.0,"Primeira Liga, UEL",Benfica,Brazil,RB,"RM, WB",9.6,11.1,10.7,-6.5,1.7,2.0,0.7,53.1,3.5,0.0
Gilles Dewaele,-0.016,-0.015,-0.001,3.28,1996,24.0,Belgian Pro League,Kortrijk,Belgium,RB,"RM, WB",10.5,11.3,11.5,-4.4,1.5,1.5,1.0,48.3,3.2,0.0
Gio Reyna,0.07,0.053,0.017,3.81,2002,17.0,"Bundesliga, UCL",Borussia Dortmund,United States,RW,"AM, LW, RM, CM",12.7,9.0,10.0,-4.2,0.9,0.8,1.6,36.4,5.5,0.0
Giorgian De Arrascaeta,0.009,0.007,0.001,0.0,1994,26.0,Copa America,Uruguay,Uruguay,AM,,10.9,9.3,10.4,-4.6,1.4,1.2,2.3,44.0,4.5,0.0
Giorgio Chiellini,0.067,0.029,0.038,2.63,1984,35.0,"UCL, Euros, Serie A","Juventus, Italy",Italy,CB,,5.3,8.0,7.6,-7.9,2.1,0.9,0.4,54.2,2.7,0.0
Giorgos Giakoumakis,-0.06,-0.037,-0.022,2.41,1994,25.0,Eredivisie,VVV-Venlo,Greece,ST,LW,14.8,6.9,9.6,14.3,0.7,0.7,0.4,49.6,6.0,0.0
Giorgos Kyriakopoulos,0.049,0.043,0.006,2.56,1996,24.0,Serie A,Sassuolo,Greece,LB,WB,9.8,10.2,11.0,-5.7,1.4,1.4,0.7,50.7,3.9,0.0
Giorgos Masouras,-0.015,-0.014,-0.001,0.0,1994,26.0,UCL,Olympiacos,Greece,RW,"LW, ST, LM, RM",11.0,8.1,9.0,-2.0,1.4,1.4,0.9,43.8,3.4,0.0
Giovani Lo Celso,0.065,0.056,0.009,1.77,1996,24.0,"Copa America, UEL, Premier League","Tottenham Hotspur, Argentina",Argentina,AM,"RW, DM, LM, RM, CM",13.4,13.3,10.6,-1.4,1.4,2.0,1.8,46.5,5.1,0.0
Giovanni Di Lorenzo,0.142,0.061,0.081,7.99,1993,26.0,"Euros, UEL, Serie A","Napoli, Italy",Italy,RB,,10.2,12.6,9.9,-11.8,1.5,1.8,0.7,55.3,4.9,0.0
Giovanni Simeone,0.014,0.014,-0.001,2.59,1995,25.0,Serie A,Cagliari,Argentina,ST,"CB, LW",10.4,6.3,8.0,-8.5,1.1,1.0,0.5,36.0,4.4,0.0
Giovanni Troupée,-0.065,-0.063,-0.002,0.22,1998,22.0,Eredivisie,Utrecht,Curaçao,RB,,8.3,8.9,9.2,-3.6,1.5,1.4,1.0,52.2,3.3,0.0
Giulian Biancone,-0.036,-0.039,0.003,1.82,2000,20.0,Belgian Pro League,"Cercle Brugge, Monaco",France,RB,"LB, CB, WB",9.1,11.8,13.4,-1.5,1.6,2.0,1.0,53.2,3.1,0.0
Giulio Maggiore,0.005,0.001,0.004,3.15,1998,22.0,Serie A,Spezia,Italy,CM,"RM, LM",9.8,8.9,9.8,-9.6,1.2,1.7,0.4,49.0,4.1,0.0
Giuseppe Cuomo,-0.026,-0.015,-0.011,0.95,1998,22.0,Serie A,Crotone,Italy,CB,,6.7,10.1,9.7,-4.1,2.0,1.9,0.7,62.3,2.6,0.0
Giuseppe Di Serio,-0.009,-0.007,-0.002,0.38,2001,19.0,Serie A,Benevento,Italy,ST,AM,10.8,9.9,9.4,-6.0,1.2,1.1,0.9,41.8,4.6,0.0
Giuseppe Pezzella,-0.01,-0.002,-0.007,2.4,1997,22.0,Serie A,Parma,Italy,LB,WB,8.9,11.0,10.5,1.0,1.1,1.3,0.6,57.5,3.2,0.0
Gleison Bremer,0.024,0.023,0.001,4.6,1997,23.0,Serie A,Torino,Brazil,CB,,5.7,7.8,8.4,5.3,2.6,1.4,0.3,57.8,2.4,0.0
Glen Kamara,-0.014,-0.02,0.006,0.0,1995,24.0,"UEL, Euros","Finland, Rangers",Finland,CM,"RM, LM",10.4,13.0,8.4,1.0,2.1,1.1,0.6,52.9,3.6,0.0
Glenn Bijl,-0.044,-0.044,0.001,2.68,1995,25.0,Eredivisie,Emmen,Netherlands,RB,RM,12.9,13.0,11.8,-8.3,1.9,2.0,1.6,57.3,4.6,0.0
Godfried Roemeratoe,-0.071,-0.065,-0.005,1.87,1999,20.0,Eredivisie,Twente,Curaçao,CM,"DM, LM, RM",10.2,10.0,7.6,-6.0,1.6,1.6,0.5,45.1,3.0,0.0
Gojko Cimirot,-0.034,-0.034,0.001,1.91,1992,27.0,"UEL, Belgian Pro League",Standard Liège,Bosnia and Herzegovina,CM,"DM, LM, RM",10.0,11.1,7.3,-5.5,1.1,1.6,0.5,44.3,3.2,0.0
Gonzalo Castro,0.017,0.008,0.009,2.61,1987,33.0,Bundesliga,Stuttgart,Germany,AM,CM,13.0,12.3,10.3,0.4,0.9,0.7,4.3,46.7,4.7,0.0
Gonzalo Escalante,0.008,0.004,0.004,1.05,1993,27.0,"UCL, Serie A",Lazio,Argentina,CM,,8.2,9.5,8.2,-6.5,2.2,1.5,0.7,45.5,3.4,0.0
